id,name,new_date,hour,load_kW,pv_kW,demand_kWh,supply_kWh,minute_new,monthnew,yearnew,net_kWh,status,source
66332,h1,2022-12-18,17,5.11,1.37,2.27,0.01,0,12,2022,-2.26,D,50kW
66341,h1,2022-12-18,18,6.5,0.01,5.48,0,1,12,2022,-5.48,D,50kW
66350,h1,2022-12-18,19,5.04,0.01,5.75,0,0,12,2022,-5.75,D,50kW
66358,h1,2022-12-18,20,6.16,0.01,5.67,0,0,12,2022,-5.67,D,50kW
66367,h1,2022-12-18,21,6.15,0.01,5.91,0,0,12,2022,-5.91,D,50kW
66376,h1,2022-12-18,22,4.87,0.01,5.8,0,0,12,2022,-5.8,D,50kW
66386,h1,2022-12-18,23,5.91,0.01,5.67,0,0,12,2022,-5.67,D,50kW
66394,h1,2022-12-19,1,6.4,0.01,5.47,0,0,12,2022,-5.47,D,50kW
66404,h1,2022-12-19,2,4.12,0.01,5.55,0,0,12,2022,-5.55,D,50kW
66412,h1,2022-12-19,3,5.53,0.01,5.42,0,0,12,2022,-5.42,D,50kW
66422,h1,2022-12-19,5,6.31,0.01,5.45,0,0,12,2022,-5.45,D,50kW
66430,h1,2022-12-19,6,4.17,0.01,5.3,0,0,12,2022,-5.3,D,50kW
66439,h1,2022-12-19,7,4.09,0.42,4.46,0,0,12,2022,-4.46,D,50kW
66448,h1,2022-12-19,8,7.19,6.67,2.75,0.1,0,12,2022,-2.65,D,50kW
66458,h1,2022-12-19,9,15.91,13.17,0.18,1.99,0,12,2022,1.81,S,50kW
66466,h1,2022-12-19,10,21.96,18.02,3.31,0.59,1,12,2022,-2.72,D,50kW
66475,h1,2022-12-19,11,20.47,20.3,3.7,0,0,12,2022,-3.7,D,50kW
66489,h1,2022-12-19,14,27.96,17.82,7.6,0,0,12,2022,-7.6,D,50kW
66498,h1,2022-12-19,15,30.92,12.72,10.79,0,0,12,2022,-10.79,D,50kW
66507,h1,2022-12-19,16,8.73,6.23,6.89,0,0,12,2022,-6.89,D,50kW
66516,h1,2022-12-19,17,8.07,1.28,7.57,0,0,12,2022,-7.57,D,50kW
66526,h1,2022-12-19,18,5.34,0.01,7.05,0,0,12,2022,-7.05,D,50kW
66534,h1,2022-12-19,19,4.96,0.01,6.31,0,0,12,2022,-6.31,D,50kW
66543,h1,2022-12-19,20,6.52,0.01,5.32,0,0,12,2022,-5.32,D,50kW
66552,h1,2022-12-19,21,6.3,0.01,5.67,0,0,12,2022,-5.67,D,50kW
66561,h1,2022-12-19,22,5.03,0.01,5.84,0,0,12,2022,-5.84,D,50kW
66565,h1,2022-12-19,23,5.92,0.01,5.58,0,0,12,2022,-5.58,D,50kW
66574,h1,2022-12-20,1,6.31,0.01,5.58,0,0,12,2022,-5.58,D,50kW
66583,h1,2022-12-20,2,4.5,0.01,5.5,0,0,12,2022,-5.5,D,50kW
66594,h1,2022-12-20,3,6.13,0.01,5.41,0,0,12,2022,-5.41,D,50kW
66601,h1,2022-12-20,4,4.14,0.01,5.26,0,0,12,2022,-5.26,D,50kW
66610,h1,2022-12-20,5,5.98,0.01,5.41,0,0,12,2022,-5.41,D,50kW
66621,h1,2022-12-20,7,5.28,0.38,4.37,0,0,12,2022,-4.37,D,50kW
66628,h1,2022-12-20,8,7.05,6.94,2.08,0.13,0,12,2022,-1.95,D,50kW
66637,h1,2022-12-20,9,16.37,13.18,0.08,2.36,0,12,2022,2.28,S,50kW
66647,h1,2022-12-20,10,25.05,18.3,0,5.21,0,12,2022,5.21,S,50kW
66655,h1,2022-12-20,11,22,17.12,0.01,7.25,0,12,2022,7.24,S,50kW
66667,h1,2022-12-20,14,17.15,16.26,0,7.01,0,12,2022,7.01,S,50kW
66673,h1,2022-12-20,15,19.19,12.9,8.07,0.55,0,12,2022,-7.52,D,50kW
66682,h1,2022-12-20,16,23.51,6.54,10.09,0,0,12,2022,-10.09,D,50kW
66691,h1,2022-12-20,17,9.92,1.79,13.37,0,0,12,2022,-13.37,D,50kW
66700,h1,2022-12-20,18,9.25,0.01,7.08,0,0,12,2022,-7.08,D,50kW
66710,h1,2022-12-20,20,6.45,0.01,5.52,0,0,12,2022,-5.52,D,50kW
66718,h1,2022-12-20,21,4.9,0.01,6.2,0,0,12,2022,-6.2,D,50kW
66727,h1,2022-12-20,22,6.22,0.01,6,0,0,12,2022,-6,D,50kW
66736,h1,2022-12-20,23,4.75,0.01,5.97,0,0,12,2022,-5.97,D,50kW
66745,h1,2022-12-21,1,3.99,0.01,5.52,0,0,12,2022,-5.52,D,50kW
66754,h1,2022-12-21,2,5.81,0.01,5.48,0,0,12,2022,-5.48,D,50kW
66763,h1,2022-12-21,3,4.26,0.01,5.64,0,1,12,2022,-5.64,D,50kW
66773,h1,2022-12-21,4,5.73,0.01,5.58,0,0,12,2022,-5.58,D,50kW
66781,h1,2022-12-21,5,4.22,0.01,5.44,0,0,12,2022,-5.44,D,50kW
66790,h1,2022-12-21,6,3.58,0.01,5.26,0,0,12,2022,-5.26,D,50kW
66799,h1,2022-12-21,7,5.23,0.38,4.38,0,0,12,2022,-4.38,D,50kW
66814,h1,2022-12-21,8,9.04,6.99,3.28,0.14,0,12,2022,-3.14,D,50kW
66816,h1,2022-12-21,9,17.59,13.09,0.03,2.18,0,12,2022,2.15,S,50kW
66824,h1,2022-12-21,10,23.62,17.37,4.1,1.55,0,12,2022,-2.55,D,50kW
66835,h1,2022-12-21,11,23.47,19.54,1,0.93,0,12,2022,-0.07,D,50kW
66842,h1,2022-12-21,12,22.15,19.74,2.76,0.69,0,12,2022,-2.07,D,50kW
66851,h1,2022-12-21,13,21.89,19.84,0.83,1.17,0,12,2022,0.34,S,50kW
66860,h1,2022-12-21,14,19.41,16.77,5.61,0.11,1,12,2022,-5.5,D,50kW
66869,h1,2022-12-21,15,28.74,12.11,11.53,0,0,12,2022,-11.53,D,50kW
66876,h1,2022-12-21,16,22.68,6.32,18.56,0,0,12,2022,-18.56,D,50kW
66886,h1,2022-12-21,17,16.25,1.52,17.78,0,0,12,2022,-17.78,D,50kW
66894,h1,2022-12-21,18,8.14,0.01,13.27,0,0,12,2022,-13.27,D,50kW
66903,h1,2022-12-21,19,7.86,0.01,8.94,0,0,12,2022,-8.94,D,50kW
66912,h1,2022-12-21,20,8.69,0.01,7.36,0,0,12,2022,-7.36,D,50kW
66921,h1,2022-12-21,21,6.95,0.01,6.92,0,0,12,2022,-6.92,D,50kW
66931,h1,2022-12-21,22,7.12,0.01,6.76,0,0,12,2022,-6.76,D,50kW
66940,h1,2022-12-21,23,6.25,0.01,6.66,0,0,12,2022,-6.66,D,50kW
66948,h1,2022-12-22,1,5.66,0.01,5.53,0,0,12,2022,-5.53,D,50kW
66957,h1,2022-12-22,2,6.05,0.01,5.39,0,0,12,2022,-5.39,D,50kW
66966,h1,2022-12-22,3,5.75,0.01,5.47,0,0,12,2022,-5.47,D,50kW
66976,h1,2022-12-22,4,5.83,0.01,5.51,0,0,12,2022,-5.51,D,50kW
66984,h1,2022-12-22,5,5.64,0.01,5.57,0,0,12,2022,-5.57,D,50kW
66993,h1,2022-12-22,6,4.18,0.01,5.15,0,0,12,2022,-5.15,D,50kW
67002,h1,2022-12-22,7,4.25,0.2,4.5,0,0,12,2022,-4.5,D,50kW
67011,h1,2022-12-22,8,7.46,6.8,2.53,0.14,0,12,2022,-2.39,D,50kW
67020,h1,2022-12-22,9,14.09,12.8,0.22,1.5,0,12,2022,1.28,S,50kW
67029,h1,2022-12-22,10,26.99,17.47,6.86,0.08,0,12,2022,-6.78,D,50kW
67039,h1,2022-12-22,11,19.57,19.02,5.28,0.02,0,12,2022,-5.26,D,50kW
67047,h1,2022-12-22,12,25.72,19.48,4.03,0.01,0,12,2022,-4.02,D,50kW
67055,h1,2022-12-22,13,25.53,18.43,1.94,0.8,0,12,2022,-1.14,D,50kW
67064,h1,2022-12-22,14,28.59,17.13,7.94,0.03,1,12,2022,-7.91,D,50kW
67073,h1,2022-12-22,15,30.67,12.17,13.81,0,0,12,2022,-13.81,D,50kW
67082,h1,2022-12-22,16,22.68,5.89,19.28,0,0,12,2022,-19.28,D,50kW
67091,h1,2022-12-22,17,9.7,1.47,16.02,0,0,12,2022,-16.02,D,50kW
67100,h1,2022-12-22,18,11.87,0.01,11.25,0,0,12,2022,-11.25,D,50kW
67109,h1,2022-12-22,19,6.06,0.01,8.72,0,0,12,2022,-8.72,D,50kW
67118,h1,2022-12-22,20,7.54,0.01,6.86,0,0,12,2022,-6.86,D,50kW
67128,h1,2022-12-22,21,6.84,0.01,7.2,0,0,12,2022,-7.2,D,50kW
67136,h1,2022-12-22,22,6.74,0.01,7.34,0,0,12,2022,-7.34,D,50kW
67140,h1,2022-12-22,23,5.89,0.01,7.13,0,0,12,2022,-7.13,D,50kW
67149,h1,2022-12-23,1,6.07,0.01,5.72,0,0,12,2022,-5.72,D,50kW
67158,h1,2022-12-23,2,6.05,0.01,5.67,0,0,12,2022,-5.67,D,50kW
67167,h1,2022-12-23,3,5.99,0.01,5.79,0,0,12,2022,-5.79,D,50kW
67176,h1,2022-12-23,4,6.02,0.01,5.67,0,0,12,2022,-5.67,D,50kW
67185,h1,2022-12-23,5,5.95,0.01,5.62,0,0,12,2022,-5.62,D,50kW
67195,h1,2022-12-23,6,4.3,0.01,5.36,0,0,12,2022,-5.36,D,50kW
67205,h1,2022-12-23,7,7.13,0.49,4.77,0,0,12,2022,-4.77,D,50kW
67212,h1,2022-12-23,8,9.63,7.17,2.69,0.24,0,12,2022,-2.45,D,50kW
67221,h1,2022-12-23,9,14.62,12.86,0.81,0.87,0,12,2022,0.06,S,50kW
67230,h1,2022-12-23,10,21.16,16.41,3.65,0.22,0,12,2022,-3.43,D,50kW
67239,h1,2022-12-23,11,23.71,19.94,2.57,0.54,0,12,2022,-2.03,D,50kW
67248,h1,2022-12-23,12,24.73,20.2,1.47,1.08,0,12,2022,-0.39,D,50kW
67257,h1,2022-12-23,14,29.88,17.16,4.5,0.33,0,12,2022,-4.17,D,50kW
67268,h1,2022-12-23,15,22.69,12.82,10.88,0,0,12,2022,-10.88,D,50kW
67275,h1,2022-12-23,16,25.64,6.6,16.14,0,0,12,2022,-16.14,D,50kW
67284,h1,2022-12-23,17,10.07,1.56,15.14,0,0,12,2022,-15.14,D,50kW
67293,h1,2022-12-23,18,7.84,0.01,8.97,0,0,12,2022,-8.97,D,50kW
67304,h1,2022-12-23,19,7.94,0.01,7.82,0,0,12,2022,-7.82,D,50kW
67312,h1,2022-12-23,20,10.41,0.01,7.82,0,0,12,2022,-7.82,D,50kW
67320,h1,2022-12-23,21,8.25,0.01,8.36,0,0,12,2022,-8.36,D,50kW
67330,h1,2022-12-23,22,6.9,0.01,7.51,0,0,12,2022,-7.51,D,50kW
67339,h1,2022-12-23,23,7.26,0.01,6.5,0,0,12,2022,-6.5,D,50kW
67347,h1,2022-12-24,1,6.18,0.01,6.09,0,0,12,2022,-6.09,D,50kW
67356,h1,2022-12-24,2,5.96,0.01,5.8,0,0,12,2022,-5.8,D,50kW
67365,h1,2022-12-24,3,4.5,0.01,5.66,0,1,12,2022,-5.66,D,50kW
67374,h1,2022-12-24,4,6.21,0.01,5.48,0,0,12,2022,-5.48,D,50kW
67383,h1,2022-12-24,5,4.34,0.01,5.45,0,0,12,2022,-5.45,D,50kW
67392,h1,2022-12-24,6,4.59,0.01,5.28,0,0,12,2022,-5.28,D,50kW
67401,h1,2022-12-24,7,0,-0.01,4.64,0,1,12,2022,-4.64,D,50kW
67410,h1,2022-12-24,8,6.05,2.43,3.05,0,0,12,2022,-3.05,D,50kW
67420,h1,2022-12-24,9,12.54,8.25,0.81,1.58,0,12,2022,0.77,S,50kW
67429,h1,2022-12-24,10,7.8,6,0.36,2.75,0,12,2022,2.39,S,50kW
67437,h1,2022-12-24,11,23.49,15.87,0.57,4.06,0,12,2022,3.49,S,50kW
67446,h1,2022-12-24,12,18.04,10.85,0,11.9,0,12,2022,11.9,S,50kW
67455,h1,2022-12-24,13,9.19,8.25,0,8.67,0,12,2022,8.67,S,50kW
67464,h1,2022-12-24,14,26.31,16.85,0.01,5.28,0,12,2022,5.27,S,50kW
67473,h1,2022-12-24,15,14.89,10.47,0.58,5.24,0,12,2022,4.66,S,50kW
67482,h1,2022-12-24,16,5.86,5.71,1.91,0.88,0,12,2022,-1.03,D,50kW
67491,h1,2022-12-24,17,7.17,1.57,4.76,0,0,12,2022,-4.76,D,50kW
67502,h1,2022-12-24,18,8.83,0.01,6.89,0,0,12,2022,-6.89,D,50kW
67509,h1,2022-12-24,19,4.55,0.01,5.99,0,0,12,2022,-5.99,D,50kW
67517,h1,2022-12-24,20,6.08,0.01,5.39,0,0,12,2022,-5.39,D,50kW
67526,h1,2022-12-24,21,6.15,0.01,5.7,0,0,12,2022,-5.7,D,50kW
67535,h1,2022-12-24,22,4.88,0.01,5.64,0,0,12,2022,-5.64,D,50kW
67544,h1,2022-12-24,23,6.34,0.01,5.75,0,0,12,2022,-5.75,D,50kW
67553,h1,2022-12-25,1,4.46,0.01,5.56,0,0,12,2022,-5.56,D,50kW
67562,h1,2022-12-25,2,4.52,0.01,5.47,0,0,12,2022,-5.47,D,50kW
67572,h1,2022-12-25,3,6.29,0.01,5.36,0,0,12,2022,-5.36,D,50kW
67580,h1,2022-12-25,4,4.44,0.01,5.33,0,0,12,2022,-5.33,D,50kW
67589,h1,2022-12-25,5,6,0.01,5.33,0,0,12,2022,-5.33,D,50kW
67598,h1,2022-12-25,6,4.43,0.01,5.23,0,0,12,2022,-5.23,D,50kW
67607,h1,2022-12-25,7,3.99,0.19,4.64,0,0,12,2022,-4.64,D,50kW
67616,h1,2022-12-25,8,6.4,6.12,1.91,0.21,0,12,2022,-1.7,D,50kW
67626,h1,2022-12-25,9,19.16,12.41,0.04,4.11,0,12,2022,4.07,S,50kW
67634,h1,2022-12-25,10,28.29,16.93,0,9.38,1,12,2022,9.38,S,50kW
67643,h1,2022-12-25,11,32.64,19.31,0,12.86,0,12,2022,12.86,S,50kW
67653,h1,2022-12-25,12,33.83,20.2,0,14.23,1,12,2022,14.23,S,50kW
67661,h1,2022-12-25,13,33.05,19.48,0,13.73,0,12,2022,13.73,S,50kW
67670,h1,2022-12-25,14,27.55,17.59,0,12.4,0,12,2022,12.4,S,50kW
67679,h1,2022-12-25,15,18.98,12.69,0,9.21,0,12,2022,9.21,S,50kW
67688,h1,2022-12-25,16,7.27,6.58,0.02,3.55,0,12,2022,3.53,S,50kW
67697,h1,2022-12-25,17,5.8,1.71,2.11,0.17,0,12,2022,-1.94,D,50kW
67706,h1,2022-12-25,18,4.29,0.01,5.22,0,0,12,2022,-5.22,D,50kW
67715,h1,2022-12-25,19,4.29,0.01,5.76,0,0,12,2022,-5.76,D,50kW
67724,h1,2022-12-25,20,6.35,0.01,5.91,0,0,12,2022,-5.91,D,50kW
67733,h1,2022-12-25,21,6.21,0.01,6.06,0,0,12,2022,-6.06,D,50kW
67744,h1,2022-12-25,22,4.45,0.01,5.75,0,0,12,2022,-5.75,D,50kW
67751,h1,2022-12-25,23,6.38,0.01,5.89,0,0,12,2022,-5.89,D,50kW
67760,h1,2022-12-26,1,4.02,0.01,5.46,0,0,12,2022,-5.46,D,50kW
67770,h1,2022-12-26,2,5.61,0.01,5.35,0,0,12,2022,-5.35,D,50kW
67778,h1,2022-12-26,3,4.06,0.01,5.34,0,0,12,2022,-5.34,D,50kW
67787,h1,2022-12-26,4,6.16,0.01,5.47,0,0,12,2022,-5.47,D,50kW
67796,h1,2022-12-26,5,4.02,0.01,5.31,0,0,12,2022,-5.31,D,50kW
67805,h1,2022-12-26,6,4.42,0.01,5.13,0,0,12,2022,-5.13,D,50kW
67814,h1,2022-12-26,7,5.32,0.03,4.4,0,0,12,2022,-4.4,D,50kW
67824,h1,2022-12-26,8,7.22,6.06,3.4,0.07,0,12,2022,-3.33,D,50kW
67832,h1,2022-12-26,9,13.69,11.28,1.06,0.51,0,12,2022,-0.55,D,50kW
67841,h1,2022-12-26,11,26.51,19.6,0.55,3.49,0,12,2022,2.94,S,50kW
67852,h1,2022-12-26,12,22.23,20.27,5.37,0.16,0,12,2022,-5.21,D,50kW
67859,h1,2022-12-26,14,31.9,17.51,7.45,0.01,0,12,2022,-7.44,D,50kW
67868,h1,2022-12-26,15,33.75,12.5,14.94,0,0,12,2022,-14.94,D,50kW
67877,h1,2022-12-26,16,20.75,6.45,20.91,0,0,12,2022,-20.91,D,50kW
67886,h1,2022-12-26,17,15.25,0.78,20.81,0,0,12,2022,-20.81,D,50kW
67895,h1,2022-12-26,18,8.36,0.01,8.66,0,0,12,2022,-8.66,D,50kW
67904,h1,2022-12-26,20,7.11,0.01,7.03,0,0,12,2022,-7.03,D,50kW
67913,h1,2022-12-26,21,5.99,0.01,6.5,0,0,12,2022,-6.5,D,50kW
67922,h1,2022-12-26,23,5.75,0.01,6.54,0,0,12,2022,-6.54,D,50kW
67931,h1,2022-12-27,1,5.62,0.01,5.43,0,0,12,2022,-5.43,D,50kW
67940,h1,2022-12-27,2,5.7,0.01,5.44,0,0,12,2022,-5.44,D,50kW
67950,h1,2022-12-27,4,5.77,0.01,5.3,0,0,12,2022,-5.3,D,50kW
67958,h1,2022-12-27,5,5.54,0.01,5.4,0,0,12,2022,-5.4,D,50kW
67967,h1,2022-12-27,6,3.75,0.01,5.25,0,0,12,2022,-5.25,D,50kW
67976,h1,2022-12-27,7,3.97,0,4.41,0,0,12,2022,-4.41,D,50kW
67985,h1,2022-12-27,8,6.58,5.68,3.48,0,0,12,2022,-3.48,D,50kW
67994,h1,2022-12-27,9,14.74,12.44,0.49,1.31,0,12,2022,0.82,S,50kW
68004,h1,2022-12-27,10,30.42,16.38,8.31,0.37,0,12,2022,-7.94,D,50kW
68012,h1,2022-12-27,11,25.31,19.65,6.28,0.13,0,12,2022,-6.15,D,50kW
68021,h1,2022-12-27,12,26.15,19.94,6.05,0.24,0,12,2022,-5.81,D,50kW
68030,h1,2022-12-27,13,21.56,19.36,3.91,0.39,0,12,2022,-3.52,D,50kW
68040,h1,2022-12-27,14,33.86,17.46,9.48,0.02,0,12,2022,-9.46,D,50kW
68050,h1,2022-12-27,15,32.12,12.84,14.11,0,0,12,2022,-14.11,D,50kW
68057,h1,2022-12-27,16,30.59,6.78,20.86,0,0,12,2022,-20.86,D,50kW
68066,h1,2022-12-27,17,16.27,1.71,14.9,0,0,12,2022,-14.9,D,50kW
68077,h1,2022-12-27,18,8.06,0.01,12.79,0,0,12,2022,-12.79,D,50kW
68084,h1,2022-12-27,19,4.9,0.01,9.23,0,0,12,2022,-9.23,D,50kW
68093,h1,2022-12-27,20,9.48,0.01,6.03,0,0,12,2022,-6.03,D,50kW
68102,h1,2022-12-27,21,5.88,0.01,5.81,0,0,12,2022,-5.81,D,50kW
68113,h1,2022-12-27,22,5.74,0.01,5.71,0,0,12,2022,-5.71,D,50kW
68120,h1,2022-12-27,23,6.31,0.01,5.76,0,0,12,2022,-5.76,D,50kW
68129,h1,2022-12-28,1,5.81,0.01,5.81,0,0,12,2022,-5.81,D,50kW
68139,h1,2022-12-28,2,5.76,0.01,5.52,0,0,12,2022,-5.52,D,50kW
68147,h1,2022-12-28,3,5.89,0.01,5.55,0,0,12,2022,-5.55,D,50kW
68156,h1,2022-12-28,4,5.66,0.01,5.4,0,0,12,2022,-5.4,D,50kW
68165,h1,2022-12-28,5,5.93,0.01,5.55,0,0,12,2022,-5.55,D,50kW
68174,h1,2022-12-28,6,4.25,0.01,5.42,0,0,12,2022,-5.42,D,50kW
68183,h1,2022-12-28,7,4.24,0.14,4.85,0,0,12,2022,-4.85,D,50kW
68192,h1,2022-12-28,8,6.44,5.89,3.4,0.03,0,12,2022,-3.37,D,50kW
68201,h1,2022-12-28,9,13.59,11.95,1.14,0.69,0,12,2022,-0.45,D,50kW
68210,h1,2022-12-28,10,22.37,17.06,2.39,0.18,1,12,2022,-2.21,D,50kW
68219,h1,2022-12-28,11,24,18.94,8.96,0.02,0,12,2022,-8.94,D,50kW
68228,h1,2022-12-28,12,21.25,20.21,4.97,0.1,0,12,2022,-4.87,D,50kW
68238,h1,2022-12-28,14,30.82,17.7,9.89,0.02,0,12,2022,-9.87,D,50kW
68246,h1,2022-12-28,15,26.21,12.6,13.01,0,0,12,2022,-13.01,D,50kW
68255,h1,2022-12-28,16,21.61,6.37,15.78,0,0,12,2022,-15.78,D,50kW
68264,h1,2022-12-28,17,12.01,1.95,11.57,0,0,12,2022,-11.57,D,50kW
68273,h1,2022-12-28,18,8.14,0.01,9.54,0,1,12,2022,-9.54,D,50kW
68282,h1,2022-12-28,19,4.97,0.01,8.36,0,0,12,2022,-8.36,D,50kW
68291,h1,2022-12-28,20,7.98,0.01,5.91,0,0,12,2022,-5.91,D,50kW
68300,h1,2022-12-28,21,6.27,0.01,6.09,0,0,12,2022,-6.09,D,50kW
68310,h1,2022-12-28,22,5.1,0.01,5.77,0,0,12,2022,-5.77,D,50kW
68318,h1,2022-12-28,23,6.39,0.01,6.06,0,0,12,2022,-6.06,D,50kW
68327,h1,2022-12-29,1,5.81,0.01,5.57,0,0,12,2022,-5.57,D,50kW
68339,h1,2022-12-29,2,5.76,0.01,5.53,0,0,12,2022,-5.53,D,50kW
68345,h1,2022-12-29,5,6.33,0.01,5.43,0,0,12,2022,-5.43,D,50kW
68355,h1,2022-12-29,6,3.99,0.01,5.24,0,0,12,2022,-5.24,D,50kW
68365,h1,2022-12-29,7,5.49,0.27,4.56,0,0,12,2022,-4.56,D,50kW
68372,h1,2022-12-29,8,5.4,5.37,3.61,0.01,0,12,2022,-3.6,D,50kW
68382,h1,2022-12-29,9,12.3,11.75,0.64,0.59,0,12,2022,-0.05,D,50kW
68390,h1,2022-12-29,10,18.02,17.11,4.58,0.69,1,12,2022,-3.89,D,50kW
68399,h1,2022-12-29,11,21.73,19.63,1.7,1.06,0,12,2022,-0.64,D,50kW
68410,h1,2022-12-29,12,21.19,20.19,2.42,1.84,0,12,2022,-0.58,D,50kW
68417,h1,2022-12-29,13,22.69,19.59,0.88,2.04,0,12,2022,1.16,S,50kW
68421,h1,2022-12-29,14,20.01,17.35,3.56,0.76,0,12,2022,-2.8,D,50kW
68430,h1,2022-12-29,15,16.78,12.98,4.69,0.14,0,12,2022,-4.55,D,50kW
68438,h1,2022-12-29,16,19.81,7.98,12.42,0,0,12,2022,-12.42,D,50kW
68448,h1,2022-12-29,17,17.2,2.41,13.09,0,0,12,2022,-13.09,D,50kW
68456,h1,2022-12-29,18,1.06,-0.05,12.83,0,1,12,2022,-12.83,D,50kW
68465,h1,2022-12-29,19,10.15,0.01,11.17,0,0,12,2022,-11.17,D,50kW
68474,h1,2022-12-29,20,10.09,0.01,10.19,0,0,12,2022,-10.19,D,50kW
68483,h1,2022-12-29,21,9.71,0.01,9.84,0,0,12,2022,-9.84,D,50kW
68492,h1,2022-12-29,22,9.83,0.01,9.9,0,0,12,2022,-9.9,D,50kW
68501,h1,2022-12-29,23,8.95,0.01,9.73,0,0,12,2022,-9.73,D,50kW
68513,h1,2022-12-30,2,9.6,0.01,9.44,0,0,12,2022,-9.44,D,50kW
68522,h1,2022-12-30,3,9.4,0.01,9.45,0,1,12,2022,-9.45,D,50kW
68535,h1,2022-12-30,5,7.96,0.01,9.25,0,0,12,2022,-9.25,D,50kW
68543,h1,2022-12-30,6,7.53,0.01,8.94,0,0,12,2022,-8.94,D,50kW
68552,h1,2022-12-30,7,8.75,0.09,8.03,0,0,12,2022,-8.03,D,50kW
68566,h1,2022-12-30,9,13.98,12.04,1.78,0.79,0,12,2022,-0.99,D,50kW
68575,h1,2022-12-30,10,24.77,16.78,0,6.22,0,12,2022,6.22,S,50kW
68585,h1,2022-12-30,11,32.53,19.1,0,12.45,0,12,2022,12.45,S,50kW
68593,h1,2022-12-30,12,34.85,20.55,0,13.88,0,12,2022,13.88,S,50kW
68602,h1,2022-12-30,14,29.68,17.68,0,12.76,1,12,2022,12.76,S,50kW
68611,h1,2022-12-30,15,20.68,12.76,0,9.21,0,12,2022,9.21,S,50kW
68620,h1,2022-12-30,16,7.19,6.67,0.01,3.71,0,12,2022,3.7,S,50kW
68629,h1,2022-12-30,17,5.08,1.79,1.82,0.07,0,12,2022,-1.75,D,50kW
68639,h1,2022-12-30,18,5.96,0.01,5.26,0,1,12,2022,-5.26,D,50kW
68650,h1,2022-12-30,20,5.82,0.01,5.51,0,0,12,2022,-5.51,D,50kW
68659,h1,2022-12-30,21,5.85,0.01,5.68,0,0,12,2022,-5.68,D,50kW
68668,h1,2022-12-30,22,6.23,0.01,5.78,0,1,12,2022,-5.78,D,50kW
68677,h1,2022-12-30,23,5.68,0.01,5.72,0,0,12,2022,-5.72,D,50kW
68687,h1,2022-12-31,2,5.5,0.01,5.43,0,0,12,2022,-5.43,D,50kW
68697,h1,2022-12-31,3,6.13,0.01,5.42,0,0,12,2022,-5.42,D,50kW
68705,h1,2022-12-31,4,5.65,0.01,5.37,0,0,12,2022,-5.37,D,50kW
68714,h1,2022-12-31,5,5.89,0.01,5.42,0,0,12,2022,-5.42,D,50kW
68723,h1,2022-12-31,6,3.97,0.01,5.22,0,0,12,2022,-5.22,D,50kW
68733,h1,2022-12-31,7,3.94,0.1,4.74,0,0,12,2022,-4.74,D,50kW
68742,h1,2022-12-31,8,6.81,3.35,3.65,0.02,0,12,2022,-3.63,D,50kW
68750,h1,2022-12-31,9,21.76,13.45,0.36,3.07,0,12,2022,2.71,S,50kW
68759,h1,2022-12-31,10,27.28,17.34,0,9.35,1,12,2022,9.35,S,50kW
68768,h1,2022-12-31,11,34.11,19.56,0,12.27,0,12,2022,12.27,S,50kW
68777,h1,2022-12-31,12,36.6,20.8,0,14.3,0,12,2022,14.3,S,50kW
68786,h1,2022-12-31,13,33.39,19.67,0,14.17,0,12,2022,14.17,S,50kW
68795,h1,2022-12-31,14,30.43,17.93,0,12.91,0,12,2022,12.91,S,50kW
68804,h1,2022-12-31,15,19.87,13.4,0,9.99,0,12,2022,9.99,S,50kW
68814,h1,2022-12-31,16,6.45,6.09,0.02,4.17,0,12,2022,4.15,S,50kW
68824,h1,2022-12-31,17,5.01,2.2,1.98,0.04,0,12,2022,-1.94,D,50kW
68839,h1,2022-12-31,19,4.14,0.01,5.33,0,0,12,2022,-5.33,D,50kW
68846,h1,2022-12-31,20,5.47,0.01,5.55,0,0,12,2022,-5.55,D,50kW
68855,h1,2022-12-31,21,5.59,0.01,5.7,0,0,12,2022,-5.7,D,50kW
68864,h1,2022-12-31,22,6.46,0.01,5.77,0,0,12,2022,-5.77,D,50kW
68874,h1,2022-12-31,23,6.22,0.01,5.83,0,0,12,2022,-5.83,D,50kW
68882,h1,2023-01-01,1,5.75,0.01,5.52,0,0,1,2023,-5.52,D,50kW
68892,h1,2023-01-01,2,4.16,0.01,5.42,0,0,1,2023,-5.42,D,50kW
68901,h1,2023-01-01,3,6.39,0.01,5.61,0,1,1,2023,-5.61,D,50kW
68909,h1,2023-01-01,4,4.66,0.01,5.43,0,0,1,2023,-5.43,D,50kW
68919,h1,2023-01-01,5,5.61,0.01,5.36,0,0,1,2023,-5.36,D,50kW
68928,h1,2023-01-01,6,4.05,0.01,5.22,0,0,1,2023,-5.22,D,50kW
68936,h1,2023-01-01,7,4.07,0.38,4.6,0,0,1,2023,-4.6,D,50kW
68946,h1,2023-01-01,8,9.36,6.79,1.64,0.36,0,1,2023,-1.28,D,50kW
68954,h1,2023-01-01,9,20.75,13.22,0,4.76,0,1,2023,4.76,S,50kW
68963,h1,2023-01-01,10,31.69,18.47,0,9.75,0,1,2023,9.75,S,50kW
68974,h1,2023-01-01,11,34.33,19.92,0,13,0,1,2023,13,S,50kW
