date,hour,demand(kWh),supply(kWh),Wind,Condition,humidity(%),temperature(°C),dew_point(°C),time_idx,group,wind_direction,weather_condition,hour_group,holiday,weekend,workday
2022-08-27,11,0.78,4.83,SSE,Mostly Cloudy,79.0,27.78,23.89,2748,a,13,4.0,0,1,0,0
2022-08-27,12,0.13,10.36,S,Partly Cloudy,74.0,28.89,23.89,2749,a,17,5.0,0,1,0,0
2022-08-27,13,3.0,3.63,SE,Fair,74.0,28.89,23.89,2750,a,4,0.0,1,1,0,0
2022-08-27,14,0.61,3.32,SSE,Fair,74.0,28.89,23.89,2751,a,13,0.0,1,1,0,0
2022-08-27,15,1.95,3.26,VAR,Fair,70.0,30.0,23.89,2752,a,0,0.0,1,1,0,0
2022-08-27,16,0.35,8.11,SSE,Fair,66.0,31.11,23.89,2753,a,13,0.0,1,1,0,0
2022-08-27,17,0.68,1.59,VAR,Fair,62.0,31.11,22.78,2754,a,0,0.0,1,1,0,0
2022-08-27,18,7.47,0.0,VAR,Fair,70.0,30.0,23.89,2755,a,0,0.0,1,1,0,0
2022-08-27,19,9.72,0.0,SE,Fair,89.0,27.22,25.0,2756,a,4,0.0,1,1,0,0
2022-08-27,20,9.86,0.0,CALM,Fair,94.0,27.22,26.11,2757,a,9,0.0,1,1,0,0
2022-08-28,6,6.88,0.0,ESE,Light Rain,100.0,25.0,25.0,2758,a,1,6.0,0,1,0,0
2022-08-28,7,5.61,0.0,VAR,Fair,100.0,26.11,26.11,2759,a,0,0.0,0,1,0,0
2022-08-28,8,1.78,0.51,VAR,Fair,94.0,27.22,26.11,2760,a,0,0.0,0,1,0,0
2022-08-28,9,0.0,6.12,VAR,Fair,89.0,27.78,26.11,2761,a,0,0.0,0,1,0,0
2022-08-28,10,0.0,11.42,VAR,Fair,74.0,30.0,25.0,2762,a,0,0.0,0,1,0,0
2022-08-28,11,0.36,9.79,VAR,Fair,66.0,31.11,23.89,2763,a,0,0.0,0,1,0,0
2022-08-28,12,0.0,12.98,VAR,Fair,59.0,32.22,22.78,2764,a,0,0.0,0,1,0,0
2022-08-28,13,0.33,10.9,S,Fair,62.0,32.22,23.89,2765,a,17,0.0,1,1,0,0
2022-08-28,14,0.03,14.02,SSW,Fair,55.0,32.78,22.78,2766,a,16,0.0,1,1,0,0
2022-08-28,15,4.17,3.56,SW,Fair,62.0,32.22,23.89,2767,a,14,0.0,1,1,0,0
2022-08-28,16,18.61,0.0,SE,Fair,84.0,30.0,27.22,2768,a,4,0.0,1,1,0,0
2022-08-28,17,15.23,0.0,ENE,Fair,89.0,28.89,27.22,2769,a,2,0.0,1,1,0,0
2022-08-28,18,10.58,0.0,VAR,Fair,89.0,28.89,27.22,2770,a,0,0.0,1,1,0,0
2022-08-28,19,10.27,0.0,ENE,Fair,94.0,27.78,27.22,2771,a,2,0.0,1,1,0,0
2022-08-28,20,10.09,0.0,VAR,Fair,94.0,27.22,26.11,2772,a,0,0.0,1,1,0,0
2022-08-29,6,8.05,0.0,VAR,Fair,94.0,26.11,25.0,2773,a,0,0.0,0,1,1,1
2022-08-29,8,7.86,0.0,VAR,Fair,84.0,28.89,26.11,2774,a,0,0.0,0,1,1,1
2022-08-29,9,14.09,0.0,NNE,Fair,75.0,31.11,26.11,2775,a,15,0.0,0,1,1,1
2022-08-29,10,31.52,0.0,NNW,Fair,70.0,32.22,26.11,2776,a,8,0.0,0,1,1,1
2022-08-29,11,32.76,0.0,N,Fair,63.0,32.78,25.0,2777,a,10,0.0,0,1,1,1
2022-08-29,12,40.06,0.0,CALM,Fair,66.0,32.78,26.11,2778,a,9,0.0,0,1,1,1
2022-08-29,13,46.38,0.0,SE,T-Storm,74.0,28.89,23.89,2779,a,4,11.0,1,1,1,1
2022-08-29,14,54.19,0.0,SSE,Fair,94.0,27.22,26.11,2780,a,13,0.0,1,1,1,1
2022-08-29,15,37.61,0.0,SSE,Fair,84.0,27.78,25.0,2781,a,13,0.0,1,1,1,1
2022-08-29,16,35.75,0.0,VAR,Fair,79.0,28.89,25.0,2782,a,0,0.0,1,1,1,1
2022-08-29,17,26.09,0.0,VAR,Fair,74.0,30.0,25.0,2783,a,0,0.0,1,1,1,1
2022-08-29,18,21.97,0.0,N,Fair,89.0,27.78,26.11,2784,a,10,0.0,1,1,1,1
2022-08-29,19,16.33,0.0,NNW,Fair,100.0,27.22,27.22,2785,a,8,0.0,1,1,1,1
2022-08-29,20,9.87,0.0,CALM,Fair,94.0,27.22,26.11,2786,a,9,0.0,1,1,1,1
2022-08-30,6,7.75,0.0,CALM,Cloudy,94.0,26.11,25.0,2787,a,9,8.0,0,1,1,1
2022-08-30,7,6.67,0.0,NW,Fair,100.0,26.11,26.11,2788,a,11,0.0,0,1,1,1
2022-08-30,8,9.51,0.0,N,Fair,94.0,27.78,27.22,2789,a,10,0.0,0,1,1,1
2022-08-30,9,25.83,0.0,N,Fair,74.0,30.0,25.0,2790,a,10,0.0,0,1,1,1
2022-08-30,10,33.17,0.0,NE,Fair,66.0,31.11,23.89,2791,a,3,0.0,0,1,1,1
2022-08-30,11,37.77,0.0,VAR,Fair,62.0,32.22,23.89,2792,a,0,0.0,0,1,1,1
2022-08-30,12,36.12,0.0,WNW,Partly Cloudy,66.0,32.22,25.0,2793,a,5,5.0,0,1,1,1
2022-08-30,13,34.19,0.0,SSW,Partly Cloudy,66.0,32.78,26.11,2794,a,16,5.0,1,1,1,1
2022-08-30,14,31.28,0.0,NW,Partly Cloudy,56.0,33.89,23.89,2795,a,11,5.0,1,1,1,1
2022-08-30,15,36.19,0.0,SSW,Mostly Cloudy,59.0,32.78,23.89,2796,a,16,4.0,1,1,1,1
2022-08-30,16,43.19,0.0,S,Fair,59.0,32.78,23.89,2797,a,17,0.0,1,1,1,1
2022-08-30,17,38.44,0.0,S,Fair,62.0,32.22,23.89,2798,a,17,0.0,1,1,1,1
2022-08-30,18,21.09,0.0,S,Fair,70.0,31.11,25.0,2799,a,17,0.0,1,1,1,1
2022-08-30,19,15.36,0.0,E,Fair,79.0,30.0,26.11,2800,a,12,0.0,1,1,1,1
2022-08-30,20,10.23,0.0,CALM,Fair,89.0,28.89,27.22,2801,a,9,0.0,1,1,1,1
2022-08-31,6,7.44,0.0,CALM,Fair,94.0,26.11,25.0,2802,a,9,0.0,0,1,1,1
2022-08-31,7,6.46,0.0,CALM,Fair,100.0,27.22,27.22,2803,a,9,0.0,0,1,1,1
2022-08-31,8,5.26,0.0,CALM,Fair,89.0,28.89,27.22,2804,a,9,0.0,0,1,1,1
2022-08-31,9,20.86,0.0,CALM,Partly Cloudy,79.0,30.0,26.11,2805,a,9,5.0,0,1,1,1
2022-08-31,10,33.52,0.0,VAR,Partly Cloudy,66.0,32.22,25.0,2806,a,0,5.0,0,1,1,1
2022-08-31,11,23.57,0.0,SSW,Partly Cloudy,66.0,32.22,25.0,2807,a,16,5.0,0,1,1,1
2022-08-31,12,26.08,0.0,VAR,Partly Cloudy,63.0,32.78,25.0,2808,a,0,5.0,0,1,1,1
2022-08-31,13,26.74,0.0,WSW,Fair,59.0,32.78,23.89,2809,a,6,0.0,1,1,1,1
2022-08-31,14,30.64,0.0,VAR,Fair,56.0,33.89,23.89,2810,a,0,0.0,1,1,1,1
2022-08-31,15,31.26,0.0,VAR,Fair,56.0,33.89,23.89,2811,a,0,0.0,1,1,1,1
2022-08-31,16,33.38,0.0,S,Fair,56.0,33.89,23.89,2812,a,17,0.0,1,1,1,1
2022-08-31,17,22.78,0.0,S,Fair,63.0,32.78,25.0,2813,a,17,0.0,1,1,1,1
2022-08-31,18,10.86,0.0,SSE,Fair,70.0,31.11,25.0,2814,a,13,0.0,1,1,1,1
2022-08-31,19,11.48,0.0,CALM,Fair,79.0,30.0,26.11,2815,a,9,0.0,1,1,1,1
2022-08-31,20,11.75,0.0,SE,Fair,89.0,28.89,27.22,2816,a,4,0.0,1,1,1,1
2022-01-09,5,8.71,0.0,CALM,Fair,100.0,26.11,26.11,2817,a,9,0.0,0,1,0,0
2022-01-09,6,8.03,0.0,CALM,Fair,100.0,26.11,26.11,2818,a,9,0.0,0,1,0,0
2022-01-09,7,7.53,0.0,CALM,Fair,100.0,26.11,26.11,2819,a,9,0.0,0,1,0,0
2022-01-09,8,5.34,0.0,SSE,Fair,89.0,27.78,26.11,2820,a,13,0.0,0,1,0,0
2022-01-09,9,17.44,0.0,SSE,Fair,79.0,28.89,25.0,2821,a,13,0.0,0,1,0,0
2022-01-09,10,26.08,0.0,SSE,Fair,70.0,30.0,23.89,2822,a,13,0.0,0,1,0,0
2022-01-09,11,14.61,0.0,S,Fair,62.0,32.22,23.89,2823,a,17,0.0,0,1,0,0
2022-01-09,13,14.11,0.02,VAR,Fair,66.0,32.22,25.0,2824,a,0,0.0,1,1,0,0
2022-01-09,14,26.55,0.0,S,Fair,66.0,32.22,25.0,2825,a,17,0.0,1,1,0,0
2022-01-09,15,36.75,0.0,CALM,Fair,70.0,31.11,25.0,2826,a,9,0.0,1,1,0,0
2022-01-09,16,31.36,0.0,WSW,Fair,66.0,32.22,25.0,2827,a,6,0.0,1,1,0,0
2022-01-09,17,36.23,0.0,WNW,Fair,75.0,31.11,26.11,2828,a,5,0.0,1,1,0,0
2022-01-09,18,26.52,0.0,NNW,Fair,84.0,28.89,26.11,2829,a,8,0.0,1,1,0,0
2022-01-09,19,16.98,0.0,NNW,Fair,89.0,27.78,26.11,2830,a,8,0.0,1,1,0,0
2022-01-09,20,16.09,0.0,CALM,Fair,94.0,27.22,26.11,2831,a,9,0.0,1,1,0,0
2022-01-09,21,14.49,0.0,CALM,Fair,94.0,27.22,26.11,2832,a,9,0.0,1,1,0,0
2022-01-09,22,13.83,0.0,VAR,Fair,100.0,27.22,27.22,2833,a,0,0.0,1,1,0,0
2022-02-09,5,8.84,0.0,NNE,Fair,100.0,26.11,26.11,2834,a,15,0.0,0,1,1,1
2022-02-09,7,7.31,0.0,VAR,Fair,100.0,26.11,26.11,2835,a,0,0.0,0,1,1,1
2022-02-09,8,4.46,0.0,VAR,Fair,94.0,27.78,27.22,2836,a,0,0.0,0,1,1,1
2022-02-09,9,14.04,0.0,VAR,Fair,79.0,30.0,26.11,2837,a,0,0.0,0,1,1,1
2022-02-09,10,26.47,0.0,VAR,Fair,75.0,31.11,26.11,2838,a,0,0.0,0,1,1,1
2022-02-09,11,22.47,0.0,VAR,Fair,66.0,32.78,26.11,2839,a,0,0.0,0,1,1,1
2022-02-09,12,19.61,0.0,W,Partly Cloudy,70.0,32.22,26.11,2840,a,7,5.0,0,1,1,1
2022-02-09,13,20.28,0.0,WSW,Fair,59.0,33.89,25.0,2841,a,6,0.0,1,1,1,1
2022-02-09,14,42.36,0.0,W,Fair,66.0,32.78,26.11,2842,a,7,0.0,1,1,1,1
2022-02-09,15,37.06,0.0,WSW,Fair,70.0,32.22,26.11,2843,a,6,0.0,1,1,1,1
2022-02-09,16,37.72,0.0,VAR,Fair,70.0,32.22,26.11,2844,a,0,0.0,1,1,1,1
2022-02-09,17,24.22,0.0,ESE,Fair,84.0,30.0,27.22,2845,a,1,0.0,1,1,1,1
2022-02-09,19,10.0,0.0,VAR,Fair,89.0,28.89,27.22,2846,a,0,0.0,1,1,1,1
2022-02-09,20,9.97,0.0,CALM,Fair,94.0,27.78,27.22,2847,a,9,0.0,1,1,1,1
2022-02-09,21,9.86,0.0,ESE,Fair,100.0,27.78,27.78,2848,a,1,0.0,1,1,1,1
2022-02-09,22,8.95,0.0,SSE,Fair,94.0,27.78,27.22,2849,a,13,0.0,1,1,1,1
2022-03-09,5,7.78,0.0,VAR,Fair,100.0,26.11,26.11,2850,a,0,0.0,0,1,1,1
2022-03-09,6,7.22,0.0,ENE,Fair,100.0,26.11,26.11,2851,a,2,0.0,0,1,1,1
2022-03-09,7,6.59,0.0,CALM,Fair,100.0,26.11,26.11,2852,a,9,0.0,0,1,1,1
2022-03-09,8,3.89,0.01,VAR,Fair,94.0,27.22,26.11,2853,a,0,0.0,0,1,1,1
2022-03-09,9,1.05,1.04,SE,Fair,89.0,27.78,26.11,2854,a,4,0.0,0,1,1,1
2022-03-09,10,0.0,6.46,SE,Fair,79.0,28.89,25.0,2855,a,4,0.0,0,1,1,1
2022-03-09,11,0.08,4.57,VAR,Fair,70.0,31.11,25.0,2856,a,0,0.0,0,1,1,1
2022-03-09,12,0.12,7.64,VAR,Fair,70.0,32.22,26.11,2857,a,0,0.0,0,1,1,1
2022-03-09,13,0.32,7.47,VAR,Fair,71.0,32.78,27.22,2858,a,0,0.0,1,1,1,1
2022-03-09,14,1.31,5.43,VAR,Fair,63.0,32.78,25.0,2859,a,0,0.0,1,1,1,1
2022-03-09,15,0.23,7.85,SSE,Fair,59.0,33.89,25.0,2860,a,13,0.0,1,1,1,1
2022-03-09,16,0.78,2.16,SSE,Fair,63.0,32.78,25.0,2861,a,13,0.0,1,1,1,1
2022-03-09,17,9.3,0.02,S,Light Rain,63.0,32.78,25.0,2862,a,17,6.0,1,1,1,1
2022-03-09,18,16.16,0.0,VAR,Thunder in the Vicinity,75.0,31.11,26.11,2863,a,0,,1,1,1,1
2022-03-09,19,17.65,0.0,ESE,Partly Cloudy,84.0,30.0,27.22,2864,a,1,5.0,1,1,1,1
2022-03-09,20,18.1,0.0,SSW,Showers in the Vicinity,84.0,27.78,25.0,2865,a,16,13.0,1,1,1,1
2022-03-09,21,12.86,0.0,SSW,T-Storm,89.0,26.11,23.89,2866,a,16,11.0,1,1,1,1
2022-03-09,22,11.71,0.0,ESE,Partly Cloudy,100.0,25.0,25.0,2867,a,1,5.0,1,1,1,1
2022-04-09,5,7.25,0.0,CALM,Mostly Cloudy,94.0,26.11,25.0,2868,a,9,4.0,0,1,0,0
2022-04-09,6,6.97,0.0,CALM,Fair,94.0,26.11,25.0,2869,a,9,0.0,0,1,0,0
2022-04-09,7,5.14,0.0,CALM,Fair,100.0,26.11,26.11,2870,a,9,0.0,0,1,0,0
2022-04-09,8,2.44,0.65,CALM,Fair,89.0,27.78,26.11,2871,a,9,0.0,0,1,0,0
2022-04-09,9,0.41,5.08,ESE,Fair,79.0,28.89,25.0,2872,a,1,0.0,0,1,0,0
2022-04-09,10,0.17,9.16,SE,Mostly Cloudy,79.0,30.0,26.11,2873,a,4,4.0,0,1,0,0
2022-04-09,11,0.44,10.51,VAR,Mostly Cloudy,75.0,31.11,26.11,2874,a,0,4.0,0,1,0,0
2022-04-09,12,0.0,12.6,SE,Mostly Cloudy,62.0,32.22,23.89,2875,a,4,4.0,0,1,0,0
2022-04-09,13,0.42,10.05,SSE,Partly Cloudy,66.0,32.78,26.11,2876,a,13,5.0,1,1,0,0
2022-04-09,14,3.86,1.07,ESE,Fair,70.0,31.11,25.0,2877,a,1,0.0,1,1,0,0
2022-04-09,15,6.04,0.78,ESE,Fair,66.0,32.22,25.0,2878,a,1,0.0,1,1,0,0
2022-04-09,16,3.14,0.85,SE,Fair,66.0,32.22,25.0,2879,a,4,0.0,1,1,0,0
2022-04-09,17,10.39,0.0,SSE,Fair,66.0,32.22,25.0,2880,a,13,0.0,1,1,0,0
2022-04-09,18,14.43,0.0,S,Fair,70.0,31.11,25.0,2881,a,17,0.0,1,1,0,0
2022-04-09,19,13.81,0.0,SW,Fair,84.0,27.22,23.89,2882,a,14,0.0,1,1,0,0
2022-04-09,20,13.73,0.0,NW,Fair,89.0,27.22,25.0,2883,a,11,0.0,1,1,0,0
2022-04-09,21,12.99,0.0,CALM,Fair,84.0,27.78,25.0,2884,a,9,0.0,1,1,0,0
2022-04-09,22,12.67,0.0,CALM,Fair,94.0,27.22,26.11,2885,a,9,0.0,1,1,0,0
2022-05-09,5,7.76,0.0,SE,Fair,100.0,26.11,26.11,2886,a,4,0.0,0,0,1,0
2022-05-09,6,7.19,0.0,CALM,Cloudy,100.0,26.11,26.11,2887,a,9,8.0,0,0,1,0
2022-05-09,8,4.78,0.01,SE,Fair,94.0,27.22,26.11,2888,a,4,0.0,0,0,1,0
2022-05-09,9,8.22,0.04,SE,Fair,79.0,28.89,25.0,2889,a,4,0.0,0,0,1,0
2022-05-09,10,25.94,0.0,E,Fair,70.0,30.0,23.89,2890,a,12,0.0,0,0,1,0
2022-05-09,11,21.76,0.0,SE,Fair,70.0,31.11,25.0,2891,a,4,0.0,0,0,1,0
2022-05-09,13,28.92,0.0,SSW,Partly Cloudy,59.0,32.78,23.89,2892,a,16,5.0,1,0,1,0
2022-05-09,14,41.36,0.0,W,Partly Cloudy,63.0,32.78,25.0,2893,a,7,5.0,1,0,1,0
2022-05-09,15,45.22,0.0,W,Partly Cloudy,59.0,32.78,23.89,2894,a,7,5.0,1,0,1,0
2022-05-09,16,56.45,0.0,WSW,T-Storm,66.0,31.11,23.89,2895,a,6,11.0,1,0,1,0
2022-05-09,19,20.96,0.0,SE,Light Rain,94.0,26.11,25.0,2896,a,4,6.0,1,0,1,0
2022-05-09,20,12.31,0.0,CALM,Light Rain,100.0,26.11,26.11,2897,a,9,6.0,1,0,1,0
2022-05-09,21,9.94,0.0,NW,Light Rain,100.0,26.11,26.11,2898,a,11,6.0,1,0,1,0
2022-05-09,22,10.45,0.0,VAR,Fair,100.0,26.11,26.11,2899,a,0,0.0,1,0,1,0
2022-06-09,5,7.82,0.0,CALM,Fair,100.0,25.0,25.0,2900,a,9,0.0,0,1,1,1
2022-06-09,6,7.48,0.0,CALM,Fair,100.0,25.0,25.0,2901,a,9,0.0,0,1,1,1
2022-06-09,7,5.7,0.0,CALM,Fair,100.0,26.11,26.11,2902,a,9,0.0,0,1,1,1
2022-06-09,8,3.77,0.42,CALM,Fair,94.0,27.78,27.22,2903,a,9,0.0,0,1,1,1
2022-06-09,9,24.76,0.0,CALM,Mostly Cloudy,89.0,28.89,27.22,2904,a,9,4.0,0,1,1,1
2022-06-09,10,39.29,0.0,E,Mostly Cloudy,84.0,28.89,26.11,2905,a,12,4.0,0,1,1,1
2022-06-09,11,36.07,0.0,WSW,Mostly Cloudy,84.0,28.89,26.11,2906,a,6,4.0,0,1,1,1
2022-06-09,12,19.77,0.0,SW,Mostly Cloudy,75.0,31.11,26.11,2907,a,14,4.0,0,1,1,1
2022-06-09,13,29.84,0.0,S,Mostly Cloudy,75.0,31.11,26.11,2908,a,17,4.0,1,1,1,1
2022-06-09,14,32.02,0.0,WSW,Partly Cloudy,70.0,32.22,26.11,2909,a,6,5.0,1,1,1,1
2022-06-09,15,37.16,0.0,W,Mostly Cloudy,75.0,31.11,26.11,2910,a,7,4.0,1,1,1,1
2022-06-09,16,49.34,0.0,NNE,Heavy T-Storm,100.0,25.0,25.0,2911,a,15,,1,1,1,1
2022-06-09,17,33.75,0.0,VAR,Partly Cloudy,100.0,25.0,25.0,2912,a,0,5.0,1,1,1,1
2022-06-09,18,21.58,0.0,ESE,Mostly Cloudy,100.0,26.11,26.11,2913,a,1,4.0,1,1,1,1
2022-06-09,19,18.43,0.0,ESE,Fair,100.0,26.11,26.11,2914,a,1,0.0,1,1,1,1
2022-06-09,20,10.16,0.0,CALM,Fair,100.0,26.11,26.11,2915,a,9,0.0,1,1,1,1
2022-06-09,21,9.89,0.0,CALM,Fair,100.0,26.11,26.11,2916,a,9,0.0,1,1,1,1
2022-06-09,22,10.52,0.0,VAR,Fair,100.0,26.11,26.11,2917,a,0,0.0,1,1,1,1
2022-07-09,5,8.72,0.0,CALM,Mostly Cloudy,100.0,26.11,26.11,2918,a,9,4.0,0,1,0,0
2022-07-09,6,6.24,0.0,CALM,Mostly Cloudy,100.0,26.11,26.11,2919,a,9,4.0,0,1,0,0
2022-07-09,7,5.12,0.0,CALM,Partly Cloudy,100.0,26.11,26.11,2920,a,9,5.0,0,1,0,0
2022-07-09,8,2.16,0.13,CALM,Fair,100.0,27.22,27.22,2921,a,9,0.0,0,1,0,0
2022-07-09,9,11.72,0.05,CALM,Partly Cloudy,94.0,27.78,27.22,2922,a,9,5.0,0,1,0,0
2022-07-09,10,27.57,0.0,VAR,Fair,79.0,30.0,26.11,2923,a,0,0.0,0,1,0,0
2022-07-09,11,26.86,0.0,VAR,Mostly Cloudy,70.0,31.11,25.0,2924,a,0,4.0,0,1,0,0
2022-07-09,12,25.75,0.0,W,Mostly Cloudy,70.0,31.11,25.0,2925,a,7,4.0,0,1,0,0
2022-07-09,13,32.46,0.0,W,Mostly Cloudy,75.0,31.11,26.11,2926,a,7,4.0,1,1,0,0
2022-07-09,14,44.06,0.0,VAR,Heavy T-Storm,100.0,26.11,26.11,2927,a,0,,1,1,0,0
2022-07-09,16,29.95,0.0,VAR,Partly Cloudy,94.0,26.11,25.0,2928,a,0,5.0,1,1,0,0
2022-07-09,17,28.49,0.0,CALM,Fair,89.0,27.78,26.11,2929,a,9,0.0,1,1,0,0
2022-07-09,18,27.79,0.0,CALM,Fair,89.0,27.22,25.0,2930,a,9,0.0,1,1,0,0
2022-07-09,19,22.43,0.0,CALM,Partly Cloudy,100.0,27.22,27.22,2931,a,9,5.0,1,1,0,0
2022-07-09,20,9.98,0.0,CALM,Fair,100.0,26.11,26.11,2932,a,9,0.0,1,1,0,0
2022-07-09,21,10.19,0.0,SW,Fair,100.0,26.11,26.11,2933,a,14,0.0,1,1,0,0
2022-08-09,5,8.61,0.0,CALM,Mostly Cloudy,100.0,25.0,25.0,2934,a,9,4.0,0,1,1,1
2022-08-09,6,6.92,0.0,W,Mostly Cloudy,100.0,26.11,26.11,2935,a,7,4.0,0,1,1,1
2022-08-09,7,6.67,0.0,WNW,Fair,100.0,26.11,26.11,2936,a,5,0.0,0,1,1,1
2022-08-09,8,4.49,0.07,VAR,Mostly Cloudy,94.0,27.22,26.11,2937,a,0,4.0,0,1,1,1
2022-08-09,9,23.32,0.0,VAR,Fair,94.0,27.78,27.22,2938,a,0,0.0,0,1,1,1
2022-08-09,10,35.93,0.0,VAR,Fair,94.0,27.78,27.22,2939,a,0,0.0,0,1,1,1
2022-08-09,11,28.14,0.0,W,Fair,84.0,28.89,26.11,2940,a,7,0.0,0,1,1,1
2022-08-09,12,30.75,0.0,W,Fair,84.0,28.89,26.11,2941,a,7,0.0,0,1,1,1
2022-08-09,13,33.32,0.0,W,Fair,84.0,28.89,26.11,2942,a,7,0.0,1,1,1,1
2022-08-09,15,27.2,0.0,S,Partly Cloudy,100.0,25.0,25.0,2943,a,17,5.0,1,1,1,1
2022-08-09,16,25.67,0.0,SSW,Fair,94.0,27.22,26.11,2944,a,16,0.0,1,1,1,1
2022-08-09,17,20.0,0.0,SSW,Partly Cloudy,94.0,27.22,26.11,2945,a,16,5.0,1,1,1,1
2022-08-09,18,15.58,0.0,SSW,Fair,94.0,26.11,25.0,2946,a,16,0.0,1,1,1,1
2022-08-09,19,12.86,0.0,SSE,Partly Cloudy,100.0,26.11,26.11,2947,a,13,5.0,1,1,1,1
2022-08-09,20,10.02,0.0,VAR,Mostly Cloudy,100.0,26.11,26.11,2948,a,0,4.0,1,1,1,1
2022-08-09,21,8.32,0.0,SE,Rain,100.0,25.0,25.0,2949,a,4,9.0,1,1,1,1
2022-08-09,22,7.93,0.0,VAR,Mostly Cloudy,100.0,25.0,25.0,2950,a,0,4.0,1,1,1,1
2022-09-09,5,7.72,0.0,CALM,Mostly Cloudy,100.0,25.0,25.0,2951,a,9,4.0,0,1,1,1
2022-09-09,6,6.94,0.0,WSW,Mostly Cloudy,100.0,25.0,25.0,2952,a,6,4.0,0,1,1,1
2022-09-09,7,6.53,0.0,CALM,Light Drizzle,100.0,25.0,25.0,2953,a,9,7.0,0,1,1,1
2022-09-09,8,10.11,0.0,VAR,Partly Cloudy,100.0,26.11,26.11,2954,a,0,5.0,0,1,1,1
2022-09-09,9,11.2,0.0,VAR,Fair,94.0,27.22,26.11,2955,a,0,0.0,0,1,1,1
2022-09-09,10,18.03,0.0,VAR,Partly Cloudy,94.0,27.22,26.11,2956,a,0,5.0,0,1,1,1
2022-09-09,11,18.81,0.0,VAR,Partly Cloudy,89.0,27.78,26.11,2957,a,0,5.0,0,1,1,1
2022-09-09,12,9.13,0.15,VAR,Partly Cloudy,79.0,28.89,25.0,2958,a,0,5.0,0,1,1,1
2022-09-09,13,11.45,0.0,VAR,Partly Cloudy,70.0,30.0,23.89,2959,a,0,5.0,1,1,1,1
2022-09-09,14,13.0,0.08,VAR,Showers in the Vicinity,74.0,30.0,25.0,2960,a,0,13.0,1,1,1,1
2022-09-09,15,27.5,0.0,VAR,Showers in the Vicinity,84.0,27.78,25.0,2961,a,0,13.0,1,1,1,1
2022-09-09,16,24.08,0.0,E,T-Storm,89.0,27.22,25.0,2962,a,12,11.0,1,1,1,1
2022-09-09,17,20.8,0.0,VAR,T-Storm,94.0,27.22,26.11,2963,a,0,11.0,1,1,1,1
2022-09-09,18,8.01,0.0,WSW,Mostly Cloudy,94.0,27.22,26.11,2964,a,6,4.0,1,1,1,1
2022-09-09,19,7.49,0.0,VAR,Mostly Cloudy,94.0,27.22,26.11,2965,a,0,4.0,1,1,1,1
2022-09-09,20,9.53,0.0,S,Mostly Cloudy,100.0,26.11,26.11,2966,a,17,4.0,1,1,1,1
2022-09-09,21,9.25,0.0,ENE,Mostly Cloudy,100.0,26.11,26.11,2967,a,2,4.0,1,1,1,1
2022-09-09,22,9.23,0.0,CALM,Partly Cloudy,100.0,26.11,26.11,2968,a,9,5.0,1,1,1,1
2022-10-09,5,8.03,0.0,CALM,Fair,100.0,26.11,26.11,2969,a,9,0.0,0,1,0,0
2022-10-09,7,5.75,0.0,CALM,Mostly Cloudy,100.0,26.11,26.11,2970,a,9,4.0,0,1,0,0
2022-10-09,8,3.35,0.0,E,Cloudy,94.0,27.22,26.11,2971,a,12,8.0,0,1,0,0
2022-10-09,9,2.6,0.11,VAR,Cloudy,100.0,27.22,27.22,2972,a,0,8.0,0,1,0,0
2022-10-09,10,0.04,2.83,NNE,Mostly Cloudy,84.0,28.89,26.11,2973,a,15,4.0,0,1,0,0
2022-10-09,11,0.18,1.07,VAR,Mostly Cloudy,74.0,30.0,25.0,2974,a,0,4.0,0,1,0,0
2022-10-09,12,0.08,3.2,W,Heavy Rain,100.0,26.11,26.11,2975,a,7,,0,1,0,0
2022-10-09,13,0.0,7.12,VAR,T-Storm,100.0,27.22,27.22,2976,a,0,11.0,1,1,0,0
2022-10-09,14,0.33,3.79,NE,Fair,94.0,27.22,26.11,2977,a,3,0.0,1,1,0,0
2022-10-09,15,1.31,0.62,E,Fair,100.0,27.22,27.22,2978,a,12,0.0,1,1,0,0
2022-10-09,16,2.28,0.61,ENE,Fair,89.0,27.78,26.11,2979,a,2,0.0,1,1,0,0
2022-10-09,17,4.36,0.0,ENE,Fair,94.0,27.22,26.11,2980,a,2,0.0,1,1,0,0
2022-10-09,18,6.22,0.0,E,Fair,94.0,27.22,26.11,2981,a,12,0.0,1,1,0,0
2022-10-09,19,8.31,0.0,CALM,Fair,94.0,27.22,26.11,2982,a,9,0.0,1,1,0,0
2022-10-09,20,9.35,0.0,CALM,Fair,100.0,26.11,26.11,2983,a,9,0.0,1,1,0,0
2022-10-09,21,9.19,0.0,CALM,Fair,100.0,26.11,26.11,2984,a,9,0.0,1,1,0,0
2022-10-09,22,8.03,0.0,CALM,Fair,100.0,26.11,26.11,2985,a,9,0.0,1,1,0,0
2022-11-09,5,7.77,0.0,S,Mostly Cloudy,94.0,25.0,23.89,2986,a,17,4.0,0,1,1,1
2022-11-09,6,7.04,0.0,CALM,Mostly Cloudy,100.0,23.89,23.89,2987,a,9,4.0,0,1,1,1
2022-11-09,7,5.64,0.0,W,Cloudy,100.0,25.0,25.0,2988,a,7,8.0,0,1,1,1
2022-11-09,8,5.1,0.0,WNW,Cloudy,100.0,25.0,25.0,2989,a,5,8.0,0,1,1,1
