,datetime,nat_demand,date,newdate,newtime,y,m,d
258,2015-01-13 19:00:00,1245.7079,2015-01-13 19:00:00,2015-01-13,19:00:00,2015,1,13
259,2015-01-13 20:00:00,1208.0527,2015-01-13 20:00:00,2015-01-13,20:00:00,2015,1,13
260,2015-01-13 21:00:00,1174.6285,2015-01-13 21:00:00,2015-01-13,21:00:00,2015,1,13
261,2015-01-13 22:00:00,1114.6625,2015-01-13 22:00:00,2015-01-13,22:00:00,2015,1,13
262,2015-01-13 23:00:00,1064.1879,2015-01-13 23:00:00,2015-01-13,23:00:00,2015,1,13
263,2015-01-14 00:00:00,1002.264,2015-01-14 00:00:00,2015-01-14,00:00:00,2015,1,14
264,2015-01-14 01:00:00,978.6654,2015-01-14 01:00:00,2015-01-14,01:00:00,2015,1,14
265,2015-01-14 02:00:00,961.1263,2015-01-14 02:00:00,2015-01-14,02:00:00,2015,1,14
266,2015-01-14 03:00:00,949.9135,2015-01-14 03:00:00,2015-01-14,03:00:00,2015,1,14
267,2015-01-14 04:00:00,941.1751,2015-01-14 04:00:00,2015-01-14,04:00:00,2015,1,14
268,2015-01-14 05:00:00,947.0861,2015-01-14 05:00:00,2015-01-14,05:00:00,2015,1,14
269,2015-01-14 06:00:00,978.1018,2015-01-14 06:00:00,2015-01-14,06:00:00,2015,1,14
270,2015-01-14 07:00:00,1057.7492,2015-01-14 07:00:00,2015-01-14,07:00:00,2015,1,14
271,2015-01-14 08:00:00,1241.2153,2015-01-14 08:00:00,2015-01-14,08:00:00,2015,1,14
272,2015-01-14 09:00:00,1344.3622,2015-01-14 09:00:00,2015-01-14,09:00:00,2015,1,14
273,2015-01-14 10:00:00,1398.4079,2015-01-14 10:00:00,2015-01-14,10:00:00,2015,1,14
274,2015-01-14 11:00:00,1430.8634,2015-01-14 11:00:00,2015-01-14,11:00:00,2015,1,14
275,2015-01-14 12:00:00,1425.2537,2015-01-14 12:00:00,2015-01-14,12:00:00,2015,1,14
276,2015-01-14 13:00:00,1452.8792,2015-01-14 13:00:00,2015-01-14,13:00:00,2015,1,14
277,2015-01-14 14:00:00,1453.3303,2015-01-14 14:00:00,2015-01-14,14:00:00,2015,1,14
278,2015-01-14 15:00:00,1407.6635,2015-01-14 15:00:00,2015-01-14,15:00:00,2015,1,14
279,2015-01-14 16:00:00,1344.752,2015-01-14 16:00:00,2015-01-14,16:00:00,2015,1,14
280,2015-01-14 17:00:00,1246.3577,2015-01-14 17:00:00,2015-01-14,17:00:00,2015,1,14
281,2015-01-14 18:00:00,1241.159,2015-01-14 18:00:00,2015-01-14,18:00:00,2015,1,14
282,2015-01-14 19:00:00,1266.2798,2015-01-14 19:00:00,2015-01-14,19:00:00,2015,1,14
283,2015-01-14 20:00:00,1239.0832,2015-01-14 20:00:00,2015-01-14,20:00:00,2015,1,14
284,2015-01-14 21:00:00,1198.7594,2015-01-14 21:00:00,2015-01-14,21:00:00,2015,1,14
285,2015-01-14 22:00:00,1147.5305,2015-01-14 22:00:00,2015-01-14,22:00:00,2015,1,14
286,2015-01-14 23:00:00,1077.9967,2015-01-14 23:00:00,2015-01-14,23:00:00,2015,1,14
287,2015-01-15 00:00:00,1009.414,2015-01-15 00:00:00,2015-01-15,00:00:00,2015,1,15
288,2015-01-15 01:00:00,944.5274,2015-01-15 01:00:00,2015-01-15,01:00:00,2015,1,15
289,2015-01-15 02:00:00,923.3099,2015-01-15 02:00:00,2015-01-15,02:00:00,2015,1,15
290,2015-01-15 03:00:00,912.9435,2015-01-15 03:00:00,2015-01-15,03:00:00,2015,1,15
291,2015-01-15 04:00:00,908.5382,2015-01-15 04:00:00,2015-01-15,04:00:00,2015,1,15
292,2015-01-15 05:00:00,916.359,2015-01-15 05:00:00,2015-01-15,05:00:00,2015,1,15
293,2015-01-15 06:00:00,949.9374,2015-01-15 06:00:00,2015-01-15,06:00:00,2015,1,15
294,2015-01-15 07:00:00,1049.5205,2015-01-15 07:00:00,2015-01-15,07:00:00,2015,1,15
295,2015-01-15 08:00:00,1215.5374,2015-01-15 08:00:00,2015-01-15,08:00:00,2015,1,15
296,2015-01-15 09:00:00,1308.8693,2015-01-15 09:00:00,2015-01-15,09:00:00,2015,1,15
297,2015-01-15 10:00:00,1383.5532,2015-01-15 10:00:00,2015-01-15,10:00:00,2015,1,15
298,2015-01-15 11:00:00,1425.1319,2015-01-15 11:00:00,2015-01-15,11:00:00,2015,1,15
299,2015-01-15 12:00:00,1408.909,2015-01-15 12:00:00,2015-01-15,12:00:00,2015,1,15
300,2015-01-15 13:00:00,1434.3734,2015-01-15 13:00:00,2015-01-15,13:00:00,2015,1,15
301,2015-01-15 14:00:00,1439.2714,2015-01-15 14:00:00,2015-01-15,14:00:00,2015,1,15
302,2015-01-15 15:00:00,1411.9155,2015-01-15 15:00:00,2015-01-15,15:00:00,2015,1,15
303,2015-01-15 16:00:00,1320.2123,2015-01-15 16:00:00,2015-01-15,16:00:00,2015,1,15
304,2015-01-15 17:00:00,1215.5868,2015-01-15 17:00:00,2015-01-15,17:00:00,2015,1,15
305,2015-01-15 18:00:00,1221.7823,2015-01-15 18:00:00,2015-01-15,18:00:00,2015,1,15
306,2015-01-15 19:00:00,1243.9258,2015-01-15 19:00:00,2015-01-15,19:00:00,2015,1,15
307,2015-01-15 20:00:00,1210.1078,2015-01-15 20:00:00,2015-01-15,20:00:00,2015,1,15
308,2015-01-15 21:00:00,1166.7953,2015-01-15 21:00:00,2015-01-15,21:00:00,2015,1,15
309,2015-01-15 22:00:00,1118.9697,2015-01-15 22:00:00,2015-01-15,22:00:00,2015,1,15
310,2015-01-15 23:00:00,1078.6774,2015-01-15 23:00:00,2015-01-15,23:00:00,2015,1,15
311,2015-01-16 00:00:00,1025.3113,2015-01-16 00:00:00,2015-01-16,00:00:00,2015,1,16
312,2015-01-16 01:00:00,981.1144,2015-01-16 01:00:00,2015-01-16,01:00:00,2015,1,16
313,2015-01-16 02:00:00,959.4843,2015-01-16 02:00:00,2015-01-16,02:00:00,2015,1,16
314,2015-01-16 03:00:00,940.8151,2015-01-16 03:00:00,2015-01-16,03:00:00,2015,1,16
315,2015-01-16 04:00:00,922.621,2015-01-16 04:00:00,2015-01-16,04:00:00,2015,1,16
316,2015-01-16 05:00:00,941.2428,2015-01-16 05:00:00,2015-01-16,05:00:00,2015,1,16
317,2015-01-16 06:00:00,949.9041,2015-01-16 06:00:00,2015-01-16,06:00:00,2015,1,16
318,2015-01-16 07:00:00,1053.5691,2015-01-16 07:00:00,2015-01-16,07:00:00,2015,1,16
319,2015-01-16 08:00:00,1214.1629,2015-01-16 08:00:00,2015-01-16,08:00:00,2015,1,16
320,2015-01-16 09:00:00,1310.7047,2015-01-16 09:00:00,2015-01-16,09:00:00,2015,1,16
321,2015-01-16 10:00:00,1392.4875,2015-01-16 10:00:00,2015-01-16,10:00:00,2015,1,16
322,2015-01-16 11:00:00,1419.3144,2015-01-16 11:00:00,2015-01-16,11:00:00,2015,1,16
323,2015-01-16 12:00:00,1407.0465,2015-01-16 12:00:00,2015-01-16,12:00:00,2015,1,16
324,2015-01-16 13:00:00,1439.7809,2015-01-16 13:00:00,2015-01-16,13:00:00,2015,1,16
325,2015-01-16 14:00:00,1442.2483,2015-01-16 14:00:00,2015-01-16,14:00:00,2015,1,16
326,2015-01-16 15:00:00,1400.3094,2015-01-16 15:00:00,2015-01-16,15:00:00,2015,1,16
327,2015-01-16 16:00:00,1323.8939,2015-01-16 16:00:00,2015-01-16,16:00:00,2015,1,16
328,2015-01-16 17:00:00,1213.3788,2015-01-16 17:00:00,2015-01-16,17:00:00,2015,1,16
329,2015-01-16 18:00:00,1237.9159,2015-01-16 18:00:00,2015-01-16,18:00:00,2015,1,16
330,2015-01-16 19:00:00,1259.9918,2015-01-16 19:00:00,2015-01-16,19:00:00,2015,1,16
331,2015-01-16 20:00:00,1222.3446,2015-01-16 20:00:00,2015-01-16,20:00:00,2015,1,16
332,2015-01-16 21:00:00,1187.8758,2015-01-16 21:00:00,2015-01-16,21:00:00,2015,1,16
333,2015-01-16 22:00:00,1179.2041,2015-01-16 22:00:00,2015-01-16,22:00:00,2015,1,16
334,2015-01-16 23:00:00,1053.5185,2015-01-16 23:00:00,2015-01-16,23:00:00,2015,1,16
335,2015-01-17 00:00:00,1000.2899,2015-01-17 00:00:00,2015-01-17,00:00:00,2015,1,17
336,2015-01-17 01:00:00,962.2865,2015-01-17 01:00:00,2015-01-17,01:00:00,2015,1,17
337,2015-01-17 02:00:00,933.3221,2015-01-17 02:00:00,2015-01-17,02:00:00,2015,1,17
338,2015-01-17 03:00:00,903.9817,2015-01-17 03:00:00,2015-01-17,03:00:00,2015,1,17
339,2015-01-17 04:00:00,900.9995,2015-01-17 04:00:00,2015-01-17,04:00:00,2015,1,17
340,2015-01-17 05:00:00,904.3481,2015-01-17 05:00:00,2015-01-17,05:00:00,2015,1,17
341,2015-01-17 06:00:00,912.508,2015-01-17 06:00:00,2015-01-17,06:00:00,2015,1,17
342,2015-01-17 07:00:00,927.5976,2015-01-17 07:00:00,2015-01-17,07:00:00,2015,1,17
343,2015-01-17 08:00:00,1075.3486,2015-01-17 08:00:00,2015-01-17,08:00:00,2015,1,17
344,2015-01-17 09:00:00,1116.6425,2015-01-17 09:00:00,2015-01-17,09:00:00,2015,1,17
345,2015-01-17 10:00:00,1121.9048,2015-01-17 10:00:00,2015-01-17,10:00:00,2015,1,17
346,2015-01-17 11:00:00,1149.28,2015-01-17 11:00:00,2015-01-17,11:00:00,2015,1,17
347,2015-01-17 12:00:00,1124.3282,2015-01-17 12:00:00,2015-01-17,12:00:00,2015,1,17
348,2015-01-17 13:00:00,1100.5307,2015-01-17 13:00:00,2015-01-17,13:00:00,2015,1,17
349,2015-01-17 14:00:00,1081.4347,2015-01-17 14:00:00,2015-01-17,14:00:00,2015,1,17
350,2015-01-17 15:00:00,1065.0331,2015-01-17 15:00:00,2015-01-17,15:00:00,2015,1,17
351,2015-01-17 16:00:00,1056.8685,2015-01-17 16:00:00,2015-01-17,16:00:00,2015,1,17
352,2015-01-17 17:00:00,1053.7863,2015-01-17 17:00:00,2015-01-17,17:00:00,2015,1,17
353,2015-01-17 18:00:00,1046.294,2015-01-17 18:00:00,2015-01-17,18:00:00,2015,1,17
354,2015-01-17 19:00:00,1063.8643,2015-01-17 19:00:00,2015-01-17,19:00:00,2015,1,17
355,2015-01-17 20:00:00,1054.0308,2015-01-17 20:00:00,2015-01-17,20:00:00,2015,1,17
356,2015-01-17 21:00:00,1026.6331,2015-01-17 21:00:00,2015-01-17,21:00:00,2015,1,17
357,2015-01-17 22:00:00,982.6391,2015-01-17 22:00:00,2015-01-17,22:00:00,2015,1,17
358,2015-01-17 23:00:00,928.4173,2015-01-17 23:00:00,2015-01-17,23:00:00,2015,1,17
359,2015-01-18 00:00:00,891.4272,2015-01-18 00:00:00,2015-01-18,00:00:00,2015,1,18
360,2015-01-18 01:00:00,873.3819,2015-01-18 01:00:00,2015-01-18,01:00:00,2015,1,18
361,2015-01-18 02:00:00,844.9238,2015-01-18 02:00:00,2015-01-18,02:00:00,2015,1,18
362,2015-01-18 03:00:00,831.5366,2015-01-18 03:00:00,2015-01-18,03:00:00,2015,1,18
363,2015-01-18 04:00:00,824.3757,2015-01-18 04:00:00,2015-01-18,04:00:00,2015,1,18
364,2015-01-18 05:00:00,815.4005,2015-01-18 05:00:00,2015-01-18,05:00:00,2015,1,18
365,2015-01-18 06:00:00,785.2751,2015-01-18 06:00:00,2015-01-18,06:00:00,2015,1,18
366,2015-01-18 07:00:00,784.115,2015-01-18 07:00:00,2015-01-18,07:00:00,2015,1,18
367,2015-01-18 08:00:00,850.1076,2015-01-18 08:00:00,2015-01-18,08:00:00,2015,1,18
368,2015-01-18 09:00:00,900.5203,2015-01-18 09:00:00,2015-01-18,09:00:00,2015,1,18
369,2015-01-18 10:00:00,947.4644,2015-01-18 10:00:00,2015-01-18,10:00:00,2015,1,18
370,2015-01-18 11:00:00,994.9207,2015-01-18 11:00:00,2015-01-18,11:00:00,2015,1,18
371,2015-01-18 12:00:00,997.6492,2015-01-18 12:00:00,2015-01-18,12:00:00,2015,1,18
372,2015-01-18 13:00:00,1022.2995,2015-01-18 13:00:00,2015-01-18,13:00:00,2015,1,18
373,2015-01-18 14:00:00,1005.4982,2015-01-18 14:00:00,2015-01-18,14:00:00,2015,1,18
374,2015-01-18 15:00:00,976.7352,2015-01-18 15:00:00,2015-01-18,15:00:00,2015,1,18
375,2015-01-18 16:00:00,950.3055,2015-01-18 16:00:00,2015-01-18,16:00:00,2015,1,18
376,2015-01-18 17:00:00,924.8994,2015-01-18 17:00:00,2015-01-18,17:00:00,2015,1,18
377,2015-01-18 18:00:00,956.6288,2015-01-18 18:00:00,2015-01-18,18:00:00,2015,1,18
378,2015-01-18 19:00:00,989.6201,2015-01-18 19:00:00,2015-01-18,19:00:00,2015,1,18
379,2015-01-18 20:00:00,937.0267,2015-01-18 20:00:00,2015-01-18,20:00:00,2015,1,18
380,2015-01-18 21:00:00,923.1207,2015-01-18 21:00:00,2015-01-18,21:00:00,2015,1,18
381,2015-01-18 22:00:00,866.1484,2015-01-18 22:00:00,2015-01-18,22:00:00,2015,1,18
382,2015-01-18 23:00:00,854.4974,2015-01-18 23:00:00,2015-01-18,23:00:00,2015,1,18
383,2015-01-19 00:00:00,921.9623,2015-01-19 00:00:00,2015-01-19,00:00:00,2015,1,19
384,2015-01-19 01:00:00,898.0128,2015-01-19 01:00:00,2015-01-19,01:00:00,2015,1,19
385,2015-01-19 02:00:00,866.318,2015-01-19 02:00:00,2015-01-19,02:00:00,2015,1,19
386,2015-01-19 03:00:00,850.4627,2015-01-19 03:00:00,2015-01-19,03:00:00,2015,1,19
387,2015-01-19 04:00:00,840.0504,2015-01-19 04:00:00,2015-01-19,04:00:00,2015,1,19
388,2015-01-19 05:00:00,852.0383,2015-01-19 05:00:00,2015-01-19,05:00:00,2015,1,19
389,2015-01-19 06:00:00,907.98,2015-01-19 06:00:00,2015-01-19,06:00:00,2015,1,19
390,2015-01-19 07:00:00,977.8589,2015-01-19 07:00:00,2015-01-19,07:00:00,2015,1,19
391,2015-01-19 08:00:00,1163.8845,2015-01-19 08:00:00,2015-01-19,08:00:00,2015,1,19
392,2015-01-19 09:00:00,1252.612,2015-01-19 09:00:00,2015-01-19,09:00:00,2015,1,19
393,2015-01-19 10:00:00,1330.4315,2015-01-19 10:00:00,2015-01-19,10:00:00,2015,1,19
394,2015-01-19 11:00:00,1362.5769,2015-01-19 11:00:00,2015-01-19,11:00:00,2015,1,19
395,2015-01-19 12:00:00,1358.9632,2015-01-19 12:00:00,2015-01-19,12:00:00,2015,1,19
396,2015-01-19 13:00:00,1383.8766,2015-01-19 13:00:00,2015-01-19,13:00:00,2015,1,19
397,2015-01-19 14:00:00,1372.4912,2015-01-19 14:00:00,2015-01-19,14:00:00,2015,1,19
398,2015-01-19 15:00:00,1323.3944,2015-01-19 15:00:00,2015-01-19,15:00:00,2015,1,19
399,2015-01-19 16:00:00,1273.2729,2015-01-19 16:00:00,2015-01-19,16:00:00,2015,1,19
400,2015-01-19 17:00:00,1185.6596,2015-01-19 17:00:00,2015-01-19,17:00:00,2015,1,19
401,2015-01-19 18:00:00,1160.0813,2015-01-19 18:00:00,2015-01-19,18:00:00,2015,1,19
402,2015-01-19 19:00:00,1198.0354,2015-01-19 19:00:00,2015-01-19,19:00:00,2015,1,19
403,2015-01-19 20:00:00,1165.8139,2015-01-19 20:00:00,2015-01-19,20:00:00,2015,1,19
404,2015-01-19 21:00:00,1113.3515,2015-01-19 21:00:00,2015-01-19,21:00:00,2015,1,19
405,2015-01-19 22:00:00,1070.1869,2015-01-19 22:00:00,2015-01-19,22:00:00,2015,1,19
406,2015-01-19 23:00:00,1007.8284,2015-01-19 23:00:00,2015-01-19,23:00:00,2015,1,19
407,2015-01-20 00:00:00,899.6775,2015-01-20 00:00:00,2015-01-20,00:00:00,2015,1,20
408,2015-01-20 01:00:00,848.3934,2015-01-20 01:00:00,2015-01-20,01:00:00,2015,1,20
409,2015-01-20 02:00:00,811.2,2015-01-20 02:00:00,2015-01-20,02:00:00,2015,1,20
410,2015-01-20 03:00:00,791.85,2015-01-20 03:00:00,2015-01-20,03:00:00,2015,1,20
411,2015-01-20 04:00:00,792.28,2015-01-20 04:00:00,2015-01-20,04:00:00,2015,1,20
412,2015-01-20 05:00:00,819.3325,2015-01-20 05:00:00,2015-01-20,05:00:00,2015,1,20
413,2015-01-20 06:00:00,874.8625,2015-01-20 06:00:00,2015-01-20,06:00:00,2015,1,20
414,2015-01-20 07:00:00,1009.9003,2015-01-20 07:00:00,2015-01-20,07:00:00,2015,1,20
415,2015-01-20 08:00:00,1186.3006,2015-01-20 08:00:00,2015-01-20,08:00:00,2015,1,20
416,2015-01-20 09:00:00,1286.7323,2015-01-20 09:00:00,2015-01-20,09:00:00,2015,1,20
417,2015-01-20 10:00:00,1266.3286,2015-01-20 10:00:00,2015-01-20,10:00:00,2015,1,20
418,2015-01-20 11:00:00,1315.2625,2015-01-20 11:00:00,2015-01-20,11:00:00,2015,1,20
419,2015-01-20 12:00:00,1296.385,2015-01-20 12:00:00,2015-01-20,12:00:00,2015,1,20
420,2015-01-20 13:00:00,1290.2025,2015-01-20 13:00:00,2015-01-20,13:00:00,2015,1,20
421,2015-01-20 14:00:00,1301.9175,2015-01-20 14:00:00,2015-01-20,14:00:00,2015,1,20
422,2015-01-20 15:00:00,1261.6325,2015-01-20 15:00:00,2015-01-20,15:00:00,2015,1,20
423,2015-01-20 16:00:00,1216.878,2015-01-20 16:00:00,2015-01-20,16:00:00,2015,1,20
424,2015-01-20 17:00:00,1137.6155,2015-01-20 17:00:00,2015-01-20,17:00:00,2015,1,20
425,2015-01-20 18:00:00,1172.4914,2015-01-20 18:00:00,2015-01-20,18:00:00,2015,1,20
426,2015-01-20 19:00:00,1200.8953,2015-01-20 19:00:00,2015-01-20,19:00:00,2015,1,20
427,2015-01-20 20:00:00,1153.6929,2015-01-20 20:00:00,2015-01-20,20:00:00,2015,1,20
428,2015-01-20 21:00:00,1143.1843,2015-01-20 21:00:00,2015-01-20,21:00:00,2015,1,20
429,2015-01-20 22:00:00,1091.777,2015-01-20 22:00:00,2015-01-20,22:00:00,2015,1,20
430,2015-01-20 23:00:00,989.8299,2015-01-20 23:00:00,2015-01-20,23:00:00,2015,1,20
431,2015-01-21 00:00:00,877.3555,2015-01-21 00:00:00,2015-01-21,00:00:00,2015,1,21
432,2015-01-21 01:00:00,837.056,2015-01-21 01:00:00,2015-01-21,01:00:00,2015,1,21
433,2015-01-21 02:00:00,833.2957,2015-01-21 02:00:00,2015-01-21,02:00:00,2015,1,21
434,2015-01-21 03:00:00,828.9174,2015-01-21 03:00:00,2015-01-21,03:00:00,2015,1,21
435,2015-01-21 04:00:00,836.9134,2015-01-21 04:00:00,2015-01-21,04:00:00,2015,1,21
436,2015-01-21 05:00:00,866.4172,2015-01-21 05:00:00,2015-01-21,05:00:00,2015,1,21
437,2015-01-21 06:00:00,915.3287,2015-01-21 06:00:00,2015-01-21,06:00:00,2015,1,21
438,2015-01-21 07:00:00,1081.1712,2015-01-21 07:00:00,2015-01-21,07:00:00,2015,1,21
439,2015-01-21 08:00:00,1219.7413,2015-01-21 08:00:00,2015-01-21,08:00:00,2015,1,21
440,2015-01-21 09:00:00,1298.2006,2015-01-21 09:00:00,2015-01-21,09:00:00,2015,1,21
441,2015-01-21 10:00:00,1340.414,2015-01-21 10:00:00,2015-01-21,10:00:00,2015,1,21
442,2015-01-21 11:00:00,1408.8723,2015-01-21 11:00:00,2015-01-21,11:00:00,2015,1,21
443,2015-01-21 12:00:00,1403.6007,2015-01-21 12:00:00,2015-01-21,12:00:00,2015,1,21
444,2015-01-21 13:00:00,1405.3013,2015-01-21 13:00:00,2015-01-21,13:00:00,2015,1,21
445,2015-01-21 14:00:00,1418.1509,2015-01-21 14:00:00,2015-01-21,14:00:00,2015,1,21
446,2015-01-21 15:00:00,1367.2117,2015-01-21 15:00:00,2015-01-21,15:00:00,2015,1,21
447,2015-01-21 16:00:00,1290.6977,2015-01-21 16:00:00,2015-01-21,16:00:00,2015,1,21
448,2015-01-21 17:00:00,1185.4699,2015-01-21 17:00:00,2015-01-21,17:00:00,2015,1,21
449,2015-01-21 18:00:00,1184.8578,2015-01-21 18:00:00,2015-01-21,18:00:00,2015,1,21
450,2015-01-21 19:00:00,1158.3512,2015-01-21 19:00:00,2015-01-21,19:00:00,2015,1,21
451,2015-01-21 20:00:00,1098.4266,2015-01-21 20:00:00,2015-01-21,20:00:00,2015,1,21
452,2015-01-21 21:00:00,1078.1409,2015-01-21 21:00:00,2015-01-21,21:00:00,2015,1,21
453,2015-01-21 22:00:00,1057.9431,2015-01-21 22:00:00,2015-01-21,22:00:00,2015,1,21
454,2015-01-21 23:00:00,974.7509,2015-01-21 23:00:00,2015-01-21,23:00:00,2015,1,21
455,2015-01-22 00:00:00,939.3309,2015-01-22 00:00:00,2015-01-22,00:00:00,2015,1,22
456,2015-01-22 01:00:00,904.7631,2015-01-22 01:00:00,2015-01-22,01:00:00,2015,1,22
457,2015-01-22 02:00:00,881.7767,2015-01-22 02:00:00,2015-01-22,02:00:00,2015,1,22
458,2015-01-22 03:00:00,877.1007,2015-01-22 03:00:00,2015-01-22,03:00:00,2015,1,22
459,2015-01-22 04:00:00,871.1848,2015-01-22 04:00:00,2015-01-22,04:00:00,2015,1,22
460,2015-01-22 05:00:00,879.6776,2015-01-22 05:00:00,2015-01-22,05:00:00,2015,1,22
461,2015-01-22 06:00:00,919.5851,2015-01-22 06:00:00,2015-01-22,06:00:00,2015,1,22
462,2015-01-22 07:00:00,984.2011,2015-01-22 07:00:00,2015-01-22,07:00:00,2015,1,22
463,2015-01-22 08:00:00,1160.4472,2015-01-22 08:00:00,2015-01-22,08:00:00,2015,1,22
464,2015-01-22 09:00:00,1241.2973,2015-01-22 09:00:00,2015-01-22,09:00:00,2015,1,22
465,2015-01-22 10:00:00,1302.6967,2015-01-22 10:00:00,2015-01-22,10:00:00,2015,1,22
466,2015-01-22 11:00:00,1344.4423,2015-01-22 11:00:00,2015-01-22,11:00:00,2015,1,22
467,2015-01-22 12:00:00,1354.6265,2015-01-22 12:00:00,2015-01-22,12:00:00,2015,1,22
468,2015-01-22 13:00:00,1356.5113,2015-01-22 13:00:00,2015-01-22,13:00:00,2015,1,22
469,2015-01-22 14:00:00,1335.7186,2015-01-22 14:00:00,2015-01-22,14:00:00,2015,1,22
470,2015-01-22 15:00:00,1317.0133,2015-01-22 15:00:00,2015-01-22,15:00:00,2015,1,22
471,2015-01-22 16:00:00,1245.011,2015-01-22 16:00:00,2015-01-22,16:00:00,2015,1,22
472,2015-01-22 17:00:00,1147.0795,2015-01-22 17:00:00,2015-01-22,17:00:00,2015,1,22
473,2015-01-22 18:00:00,1148.5322,2015-01-22 18:00:00,2015-01-22,18:00:00,2015,1,22
474,2015-01-22 19:00:00,1154.9531,2015-01-22 19:00:00,2015-01-22,19:00:00,2015,1,22
475,2015-01-22 20:00:00,1110.2835,2015-01-22 20:00:00,2015-01-22,20:00:00,2015,1,22
476,2015-01-22 21:00:00,1063.113,2015-01-22 21:00:00,2015-01-22,21:00:00,2015,1,22
477,2015-01-22 22:00:00,1004.2372,2015-01-22 22:00:00,2015-01-22,22:00:00,2015,1,22
478,2015-01-22 23:00:00,963.594,2015-01-22 23:00:00,2015-01-22,23:00:00,2015,1,22
479,2015-01-23 00:00:00,926.9042,2015-01-23 00:00:00,2015-01-23,00:00:00,2015,1,23
480,2015-01-23 01:00:00,881.8726,2015-01-23 01:00:00,2015-01-23,01:00:00,2015,1,23
481,2015-01-23 02:00:00,850.4584,2015-01-23 02:00:00,2015-01-23,02:00:00,2015,1,23
482,2015-01-23 03:00:00,830.8606,2015-01-23 03:00:00,2015-01-23,03:00:00,2015,1,23
483,2015-01-23 04:00:00,839.7299,2015-01-23 04:00:00,2015-01-23,04:00:00,2015,1,23
484,2015-01-23 05:00:00,854.2011,2015-01-23 05:00:00,2015-01-23,05:00:00,2015,1,23
485,2015-01-23 06:00:00,884.8278,2015-01-23 06:00:00,2015-01-23,06:00:00,2015,1,23
486,2015-01-23 07:00:00,972.6153,2015-01-23 07:00:00,2015-01-23,07:00:00,2015,1,23
487,2015-01-23 08:00:00,1160.6851,2015-01-23 08:00:00,2015-01-23,08:00:00,2015,1,23
488,2015-01-23 09:00:00,1247.7242,2015-01-23 09:00:00,2015-01-23,09:00:00,2015,1,23
489,2015-01-23 10:00:00,1314.013,2015-01-23 10:00:00,2015-01-23,10:00:00,2015,1,23
490,2015-01-23 11:00:00,1334.6282,2015-01-23 11:00:00,2015-01-23,11:00:00,2015,1,23
491,2015-01-23 12:00:00,1325.1781,2015-01-23 12:00:00,2015-01-23,12:00:00,2015,1,23
492,2015-01-23 13:00:00,1340.8775,2015-01-23 13:00:00,2015-01-23,13:00:00,2015,1,23
493,2015-01-23 14:00:00,1345.1346,2015-01-23 14:00:00,2015-01-23,14:00:00,2015,1,23
494,2015-01-23 15:00:00,1324.2326,2015-01-23 15:00:00,2015-01-23,15:00:00,2015,1,23
495,2015-01-23 16:00:00,1227.125,2015-01-23 16:00:00,2015-01-23,16:00:00,2015,1,23
496,2015-01-23 17:00:00,1178.8622,2015-01-23 17:00:00,2015-01-23,17:00:00,2015,1,23
497,2015-01-23 18:00:00,1188.9888,2015-01-23 18:00:00,2015-01-23,18:00:00,2015,1,23
498,2015-01-23 19:00:00,1190.077,2015-01-23 19:00:00,2015-01-23,19:00:00,2015,1,23
499,2015-01-23 20:00:00,1159.4148,2015-01-23 20:00:00,2015-01-23,20:00:00,2015,1,23
500,2015-01-23 21:00:00,1108.5598,2015-01-23 21:00:00,2015-01-23,21:00:00,2015,1,23
501,2015-01-23 22:00:00,1061.7806,2015-01-23 22:00:00,2015-01-23,22:00:00,2015,1,23
502,2015-01-23 23:00:00,1011.2574,2015-01-23 23:00:00,2015-01-23,23:00:00,2015,1,23
503,2015-01-24 00:00:00,965.3791,2015-01-24 00:00:00,2015-01-24,00:00:00,2015,1,24
504,2015-01-24 01:00:00,912.4299,2015-01-24 01:00:00,2015-01-24,01:00:00,2015,1,24
505,2015-01-24 02:00:00,892.1252,2015-01-24 02:00:00,2015-01-24,02:00:00,2015,1,24
506,2015-01-24 03:00:00,874.1221,2015-01-24 03:00:00,2015-01-24,03:00:00,2015,1,24
507,2015-01-24 04:00:00,874.9999,2015-01-24 04:00:00,2015-01-24,04:00:00,2015,1,24
508,2015-01-24 05:00:00,871.6212,2015-01-24 05:00:00,2015-01-24,05:00:00,2015,1,24
509,2015-01-24 06:00:00,867.8996,2015-01-24 06:00:00,2015-01-24,06:00:00,2015,1,24
510,2015-01-24 07:00:00,923.6196,2015-01-24 07:00:00,2015-01-24,07:00:00,2015,1,24
511,2015-01-24 08:00:00,1082.7859,2015-01-24 08:00:00,2015-01-24,08:00:00,2015,1,24
512,2015-01-24 09:00:00,1159.2212,2015-01-24 09:00:00,2015-01-24,09:00:00,2015,1,24
513,2015-01-24 10:00:00,1212.2782,2015-01-24 10:00:00,2015-01-24,10:00:00,2015,1,24
514,2015-01-24 11:00:00,1228.2729,2015-01-24 11:00:00,2015-01-24,11:00:00,2015,1,24
515,2015-01-24 12:00:00,1191.638,2015-01-24 12:00:00,2015-01-24,12:00:00,2015,1,24
516,2015-01-24 13:00:00,1149.9406,2015-01-24 13:00:00,2015-01-24,13:00:00,2015,1,24
517,2015-01-24 14:00:00,1140.3825,2015-01-24 14:00:00,2015-01-24,14:00:00,2015,1,24
518,2015-01-24 15:00:00,1161.3952,2015-01-24 15:00:00,2015-01-24,15:00:00,2015,1,24
