id,name,new_date,new_datetime,hour,demand_kWh,supply_kWh
438,350kW,2021-12-09,2021-12-09 16:03:24,16,0,46.87
439,SGTECH,2021-12-09,2021-12-09 16:03:24,16,8.82,0
440,APST,2021-12-09,2021-12-09 16:03:24,16,18.93,0
441,TESTING,2021-12-09,2021-12-09 16:03:24,16,0.24,0
442,SEPCON LAB,2021-12-09,2021-12-09 16:03:24,16,6.68,0
443,TBat,2021-12-09,2021-12-09 16:03:24,16,0,0
444,NDIR-SERT,2021-12-09,2021-12-09 17:03:24,17,23.09,0
445,SIMINAR,2021-12-09,2021-12-09 17:03:24,17,1.59,0
446,350kW,2021-12-09,2021-12-09 17:03:24,17,0,9.36
447,SGTECH,2021-12-09,2021-12-09 17:03:24,17,5.28,0
448,SEPCON LAB,2021-12-09,2021-12-09 17:03:24,17,4.97,0
449,120kW,2021-12-09,2021-12-09 17:03:24,17,0,3.94
450,TESTING,2021-12-09,2021-12-09 17:03:24,17,0.23,0
451,APST,2021-12-09,2021-12-09 17:03:24,17,3.95,0
452,TBat,2021-12-09,2021-12-09 17:03:24,17,0,0
453,SIMINAR,2021-12-09,2021-12-09 18:03:24,18,0.16,0
454,NDIR-SERT,2021-12-09,2021-12-09 18:03:24,18,14.22,0
455,350kW,2021-12-09,2021-12-09 18:03:24,18,0,0.39
456,120kW,2021-12-09,2021-12-09 18:03:24,18,0,0.31
457,SGTECH,2021-12-09,2021-12-09 18:03:24,18,2.58,0
458,APST,2021-12-09,2021-12-09 18:03:24,18,1.01,0
459,TBat,2021-12-09,2021-12-09 18:03:24,18,-212.85,187402.36
460,TESTING,2021-12-09,2021-12-09 18:03:24,18,0.52,0
461,SEPCON LAB,2021-12-09,2021-12-09 18:03:24,18,1.11,0
462,NDIR-SERT,2021-12-09,2021-12-09 19:03:24,19,10.03,0
463,SIMINAR,2021-12-09,2021-12-09 19:03:24,19,0.03,0
464,120kW,2021-12-09,2021-12-09 19:03:24,19,0,0
465,350kW,2021-12-09,2021-12-09 19:03:24,19,0,0
466,SGTECH,2021-12-09,2021-12-09 19:03:24,19,1.22,0
467,SEPCON LAB,2021-12-09,2021-12-09 19:03:24,19,1.06,0
468,TESTING,2021-12-09,2021-12-09 19:03:24,19,0.53,0
469,TBat,2021-12-09,2021-12-09 19:03:24,19,212.85,-187402.36
470,APST,2021-12-09,2021-12-09 19:03:24,19,1.15,0
471,NDIR-SERT,2021-12-09,2021-12-09 20:03:24,20,8.87,0
472,SIMINAR,2021-12-09,2021-12-09 20:03:24,20,0.01,0
473,120kW,2021-12-09,2021-12-09 20:03:24,20,0,0
474,350kW,2021-12-09,2021-12-09 20:03:24,20,0,0
475,SGTECH,2021-12-09,2021-12-09 20:03:24,20,1.07,0
476,TESTING,2021-12-09,2021-12-09 20:03:24,20,0.55,0
477,SEPCON LAB,2021-12-09,2021-12-09 20:03:24,20,1.1,0
478,APST,2021-12-09,2021-12-09 20:03:24,20,0.83,0
479,TBat,2021-12-09,2021-12-09 20:03:24,20,0,0
480,120kW,2021-12-09,2021-12-09 21:03:24,21,0,0
481,NDIR-SERT,2021-12-09,2021-12-09 21:03:24,21,7.99,0
482,SIMINAR,2021-12-09,2021-12-09 21:03:24,21,0.03,0
483,350kW,2021-12-09,2021-12-09 21:03:24,21,0,0
484,SEPCON LAB,2021-12-09,2021-12-09 21:03:24,21,0.99,0
485,TESTING,2021-12-09,2021-12-09 21:03:24,21,0.54,0
486,SGTECH,2021-12-09,2021-12-09 21:03:24,21,0.69,0
487,APST,2021-12-09,2021-12-09 21:03:24,21,1.04,0
488,TBat,2021-12-09,2021-12-09 21:03:25,21,0,0
489,350kW,2021-12-09,2021-12-09 22:03:24,22,0,0
490,SGTECH,2021-12-09,2021-12-09 22:03:24,22,0.71,0
491,NDIR-SERT,2021-12-09,2021-12-09 22:03:24,22,7.88,0
492,SEPCON LAB,2021-12-09,2021-12-09 22:03:24,22,0.99,0
493,SIMINAR,2021-12-09,2021-12-09 22:03:24,22,0.02,0
494,120kW,2021-12-09,2021-12-09 22:03:24,22,0,0
495,APST,2021-12-09,2021-12-09 22:03:24,22,0.9,0
496,TBat,2021-12-09,2021-12-09 22:03:24,22,0,0
497,TESTING,2021-12-09,2021-12-09 22:03:24,22,0.55,0
498,350kW,2021-12-09,2021-12-09 23:03:24,23,0,0
499,SIMINAR,2021-12-09,2021-12-09 23:03:24,23,0.02,0
500,120kW,2021-12-09,2021-12-09 23:03:24,23,0,0
501,NDIR-SERT,2021-12-09,2021-12-09 23:03:24,23,7.39,0
502,SGTECH,2021-12-09,2021-12-09 23:03:25,23,0.64,0
503,SEPCON LAB,2021-12-09,2021-12-09 23:03:25,23,0.95,0
504,TESTING,2021-12-09,2021-12-09 23:03:25,23,0.54,0
505,TBat,2021-12-09,2021-12-09 23:03:25,23,0,0
506,APST,2021-12-09,2021-12-09 23:03:25,23,1.01,0
516,NDIR-SERT,2021-12-10,2021-12-10 01:03:25,1,6.44,0
517,SIMINAR,2021-12-10,2021-12-10 01:03:25,1,0.03,0
518,120kW,2021-12-10,2021-12-10 01:03:25,1,0,0
519,SGTECH,2021-12-10,2021-12-10 01:03:25,1,0.6,0
520,350kW,2021-12-10,2021-12-10 01:03:25,1,0,0
521,SEPCON LAB,2021-12-10,2021-12-10 01:03:25,1,0.95,0
522,TESTING,2021-12-10,2021-12-10 01:03:25,1,0.53,0
523,TBat,2021-12-10,2021-12-10 01:03:25,1,-212.85,187402.36
524,APST,2021-12-10,2021-12-10 01:03:25,1,1.04,0
525,SIMINAR,2021-12-10,2021-12-10 02:03:25,2,0.02,0
526,NDIR-SERT,2021-12-10,2021-12-10 02:03:25,2,6.53,0
527,350kW,2021-12-10,2021-12-10 02:03:25,2,0,0
528,SGTECH,2021-12-10,2021-12-10 02:03:25,2,0.67,0
529,120kW,2021-12-10,2021-12-10 02:03:25,2,0,0
530,TESTING,2021-12-10,2021-12-10 02:03:25,2,0.55,0
531,SEPCON LAB,2021-12-10,2021-12-10 02:03:25,2,0.98,0
532,APST,2021-12-10,2021-12-10 02:03:25,2,0.8,0
533,TBat,2021-12-10,2021-12-10 02:03:25,2,212.85,-187402.36
534,SIMINAR,2021-12-10,2021-12-10 03:03:25,3,0.01,0
535,120kW,2021-12-10,2021-12-10 03:03:25,3,0,0
536,NDIR-SERT,2021-12-10,2021-12-10 03:03:25,3,6.35,0
537,350kW,2021-12-10,2021-12-10 03:03:25,3,0,0
538,SGTECH,2021-12-10,2021-12-10 03:03:25,3,0.69,0
539,SEPCON LAB,2021-12-10,2021-12-10 03:03:25,3,0.96,0
540,TESTING,2021-12-10,2021-12-10 03:03:25,3,0.54,0
541,APST,2021-12-10,2021-12-10 03:03:25,3,0.84,0
542,TBat,2021-12-10,2021-12-10 03:03:25,3,0,0
543,SIMINAR,2021-12-10,2021-12-10 04:03:25,4,0.03,0
544,350kW,2021-12-10,2021-12-10 04:03:25,4,0,0
545,SGTECH,2021-12-10,2021-12-10 04:03:25,4,0.69,0
546,120kW,2021-12-10,2021-12-10 04:03:25,4,0,0
547,NDIR-SERT,2021-12-10,2021-12-10 04:03:25,4,6.14,0
548,SEPCON LAB,2021-12-10,2021-12-10 04:03:25,4,0.98,0
549,APST,2021-12-10,2021-12-10 04:03:25,4,0.71,0
550,TESTING,2021-12-10,2021-12-10 04:03:25,4,0.55,0
551,TBat,2021-12-10,2021-12-10 04:03:25,4,0,0
552,SIMINAR,2021-12-10,2021-12-10 05:03:25,5,0.02,0
553,NDIR-SERT,2021-12-10,2021-12-10 05:03:25,5,6.34,0
554,350kW,2021-12-10,2021-12-10 05:03:25,5,0,0
555,SGTECH,2021-12-10,2021-12-10 05:03:25,5,0.64,0
556,120kW,2021-12-10,2021-12-10 05:03:25,5,0,0
557,SEPCON LAB,2021-12-10,2021-12-10 05:03:25,5,0.95,0
558,TESTING,2021-12-10,2021-12-10 05:03:25,5,0.54,0
559,APST,2021-12-10,2021-12-10 05:03:25,5,0.71,0
560,TBat,2021-12-10,2021-12-10 05:03:25,5,-212.85,187402.36
561,120kW,2021-12-10,2021-12-10 06:03:25,6,0,0
562,NDIR-SERT,2021-12-10,2021-12-10 06:03:25,6,6.03,0
563,350kW,2021-12-10,2021-12-10 06:03:25,6,0,0
564,SGTECH,2021-12-10,2021-12-10 06:03:25,6,0.6,0
565,SIMINAR,2021-12-10,2021-12-10 06:03:25,6,0.01,0
566,SEPCON LAB,2021-12-10,2021-12-10 06:03:25,6,0.94,0
567,APST,2021-12-10,2021-12-10 06:03:25,6,1.06,0
568,TESTING,2021-12-10,2021-12-10 06:03:25,6,0.52,0
569,TBat,2021-12-10,2021-12-10 06:03:25,6,212.85,-187402.36
570,350kW,2021-12-10,2021-12-10 07:03:25,7,0,0
571,SIMINAR,2021-12-10,2021-12-10 07:03:25,7,0.03,0
572,NDIR-SERT,2021-12-10,2021-12-10 07:03:25,7,5.72,0
573,120kW,2021-12-10,2021-12-10 07:03:25,7,0,0.02
574,SGTECH,2021-12-10,2021-12-10 07:03:25,7,0.45,0
575,SEPCON LAB,2021-12-10,2021-12-10 07:03:25,7,0.68,0
576,APST,2021-12-10,2021-12-10 07:03:25,7,0.7,0
577,TESTING,2021-12-10,2021-12-10 07:03:25,7,0.24,0
578,TBat,2021-12-10,2021-12-10 07:03:25,7,-212.85,187402.36
579,SIMINAR,2021-12-10,2021-12-10 08:03:25,8,0.02,0
580,350kW,2021-12-10,2021-12-10 08:03:25,8,0,15.02
581,NDIR-SERT,2021-12-10,2021-12-10 08:03:25,8,2.39,0.11
582,120kW,2021-12-10,2021-12-10 08:03:25,8,0,6.7
583,TESTING,2021-12-10,2021-12-10 08:03:25,8,0.24,0
584,APST,2021-12-10,2021-12-10 08:03:25,8,6.7,0
585,SGTECH,2021-12-10,2021-12-10 08:03:25,8,0.43,0
586,SEPCON LAB,2021-12-10,2021-12-10 08:03:25,8,0.71,0
587,TBat,2021-12-10,2021-12-10 08:03:25,8,212.85,-187402.36
588,NDIR-SERT,2021-12-10,2021-12-10 09:03:25,9,3.18,2.85
589,SIMINAR,2021-12-10,2021-12-10 09:03:25,9,0.02,0
590,350kW,2021-12-10,2021-12-10 09:03:25,9,0,65.95
591,120kW,2021-12-10,2021-12-10 09:03:25,9,0,17.93
592,SGTECH,2021-12-10,2021-12-10 09:03:25,9,0.72,0
593,SEPCON LAB,2021-12-10,2021-12-10 09:03:25,9,0.73,0
594,APST,2021-12-10,2021-12-10 09:03:25,9,17.93,0
595,TESTING,2021-12-10,2021-12-10 09:03:25,9,0.23,0
596,TBat,2021-12-10,2021-12-10 09:03:25,9,0,0
597,NDIR-SERT,2021-12-10,2021-12-10 10:03:25,10,8.73,8.73
598,350kW,2021-12-10,2021-12-10 10:03:25,10,0,100.36
599,SIMINAR,2021-12-10,2021-12-10 10:03:25,10,1.53,0
600,SGTECH,2021-12-10,2021-12-10 10:03:25,10,1,0
601,120kW,2021-12-10,2021-12-10 10:03:25,10,0,26.3
602,TESTING,2021-12-10,2021-12-10 10:03:25,10,0.23,0
603,APST,2021-12-10,2021-12-10 10:03:25,10,26.3,0
604,SEPCON LAB,2021-12-10,2021-12-10 10:03:25,10,0.73,0
605,TBat,2021-12-10,2021-12-10 10:03:25,10,-212.85,187629.73
606,SIMINAR,2021-12-10,2021-12-10 11:03:25,11,0.91,0
607,SGTECH,2021-12-10,2021-12-10 11:03:25,11,0.97,0
608,NDIR-SERT,2021-12-10,2021-12-10 11:03:25,11,7.29,7.29
609,120kW,2021-12-10,2021-12-10 11:03:25,11,0,33.83
610,350kW,2021-12-10,2021-12-10 11:03:25,11,0,129.33
611,SEPCON LAB,2021-12-10,2021-12-10 11:03:25,11,0.69,0
612,TESTING,2021-12-10,2021-12-10 11:03:25,11,0.24,0
613,TBat,2021-12-10,2021-12-10 11:03:25,11,212.85,-187629.73
614,APST,2021-12-10,2021-12-10 11:03:25,11,33.83,0
615,NDIR-SERT,2021-12-10,2021-12-10 12:03:25,12,10.44,10.44
616,120kW,2021-12-10,2021-12-10 12:03:25,12,0,35.74
617,350kW,2021-12-10,2021-12-10 12:03:25,12,0,132.76
618,SIMINAR,2021-12-10,2021-12-10 12:03:25,12,0.03,0
619,SGTECH,2021-12-10,2021-12-10 12:03:25,12,0.93,0
620,SEPCON LAB,2021-12-10,2021-12-10 12:03:25,12,0.61,0
621,APST,2021-12-10,2021-12-10 12:03:25,12,35.74,0
622,TESTING,2021-12-10,2021-12-10 12:03:25,12,0.24,0
623,TBat,2021-12-10,2021-12-10 12:03:25,12,-212.85,187964.69
624,350kW,2021-12-10,2021-12-10 13:03:25,13,0,129.43
625,120kW,2021-12-10,2021-12-10 13:03:25,13,0,33.84
626,NDIR-SERT,2021-12-10,2021-12-10 13:03:25,13,9.76,9.76
627,SIMINAR,2021-12-10,2021-12-10 13:03:25,13,0.01,0
628,SEPCON LAB,2021-12-10,2021-12-10 13:03:25,13,0.63,0
629,TESTING,2021-12-10,2021-12-10 13:03:25,13,0.24,0
630,SGTECH,2021-12-10,2021-12-10 13:03:25,13,0.87,0
631,APST,2021-12-10,2021-12-10 13:03:25,13,33.84,0
632,TBat,2021-12-10,2021-12-10 13:03:25,13,212.85,-187964.69
633,350kW,2021-12-10,2021-12-10 14:03:25,14,0,105.43
634,SIMINAR,2021-12-10,2021-12-10 14:03:25,14,0.03,0
635,NDIR-SERT,2021-12-10,2021-12-10 14:03:25,14,6.89,4.67
636,120kW,2021-12-10,2021-12-10 14:03:25,14,0,30.86
637,SEPCON LAB,2021-12-10,2021-12-10 14:03:25,14,0.61,0
638,SGTECH,2021-12-10,2021-12-10 14:03:25,14,0.77,0
639,TESTING,2021-12-10,2021-12-10 14:03:25,14,8.2,0
640,APST,2021-12-10,2021-12-10 14:03:25,14,30.86,0
641,TBat,2021-12-10,2021-12-10 14:03:25,14,0,0
642,SIMINAR,2021-12-10,2021-12-10 15:03:25,15,0.02,0
643,350kW,2021-12-10,2021-12-10 15:03:25,15,0,82.33
644,NDIR-SERT,2021-12-10,2021-12-10 15:03:25,15,2.4,1.27
645,SGTECH,2021-12-10,2021-12-10 15:03:25,15,0.53,0
646,120kW,2021-12-10,2021-12-10 15:03:25,15,0,31.03
647,SEPCON LAB,2021-12-10,2021-12-10 15:03:25,15,0.74,0
648,TESTING,2021-12-10,2021-12-10 15:03:25,15,10.68,0
649,APST,2021-12-10,2021-12-10 15:03:25,15,31.03,0
650,TBat,2021-12-10,2021-12-10 15:03:25,15,0,0
651,SIMINAR,2021-12-10,2021-12-10 16:03:25,16,0.03,0
652,SGTECH,2021-12-10,2021-12-10 16:03:25,16,0.5,0
653,NDIR-SERT,2021-12-10,2021-12-10 16:03:25,16,5,0.15
654,120kW,2021-12-10,2021-12-10 16:03:25,16,0,22.33
655,APST,2021-12-10,2021-12-10 16:03:26,16,22.33,0
656,SEPCON LAB,2021-12-10,2021-12-10 16:03:25,16,2.83,0
657,TESTING,2021-12-10,2021-12-10 16:03:26,16,6.81,0
658,350kW,2021-12-10,2021-12-10 16:03:25,16,0,51.91
659,TBat,2021-12-10,2021-12-10 16:03:26,16,0,0
660,SIMINAR,2021-12-10,2021-12-10 17:03:25,17,0.02,0
661,NDIR-SERT,2021-12-10,2021-12-10 17:03:25,17,10.11,0
662,120kW,2021-12-10,2021-12-10 17:03:25,17,0,9.44
663,350kW,2021-12-10,2021-12-10 17:03:25,17,0,17.26
664,SEPCON LAB,2021-12-10,2021-12-10 17:03:26,17,4.81,0
665,TESTING,2021-12-10,2021-12-10 17:03:26,17,0.24,0
666,APST,2021-12-10,2021-12-10 17:03:26,17,9.54,0
667,SGTECH,2021-12-10,2021-12-10 17:03:26,17,0.41,0
668,TBat,2021-12-10,2021-12-10 17:03:26,17,0,0
669,SIMINAR,2021-12-10,2021-12-10 18:03:25,18,0.02,0
670,350kW,2021-12-10,2021-12-10 18:03:25,18,0,0.11
671,120kW,2021-12-10,2021-12-10 18:03:25,18,0,0.24
672,NDIR-SERT,2021-12-10,2021-12-10 18:03:25,18,13.33,0
673,SGTECH,2021-12-10,2021-12-10 18:03:26,18,0.82,0
674,SEPCON LAB,2021-12-10,2021-12-10 18:03:26,18,4.66,0
675,TESTING,2021-12-10,2021-12-10 18:03:26,18,0.3,0
676,TBat,2021-12-10,2021-12-10 18:03:26,18,0,0
677,APST,2021-12-10,2021-12-10 18:03:26,18,1.13,0
678,SIMINAR,2021-12-10,2021-12-10 19:03:26,19,0.03,0
679,120kW,2021-12-10,2021-12-10 19:03:26,19,0,0
680,NDIR-SERT,2021-12-10,2021-12-10 19:03:26,19,13.75,0
681,350kW,2021-12-10,2021-12-10 19:03:26,19,0,0
682,SGTECH,2021-12-10,2021-12-10 19:03:26,19,1.21,0
683,SEPCON LAB,2021-12-10,2021-12-10 19:03:26,19,4.59,0
684,TESTING,2021-12-10,2021-12-10 19:03:26,19,0.53,0
685,APST,2021-12-10,2021-12-10 19:03:26,19,1.25,0
686,TBat,2021-12-10,2021-12-10 19:03:26,19,-212.85,188427.97
687,NDIR-SERT,2021-12-10,2021-12-10 20:03:26,20,13.27,0
688,350kW,2021-12-10,2021-12-10 20:03:26,20,0,0
689,SIMINAR,2021-12-10,2021-12-10 20:03:26,20,0.01,0
690,SEPCON LAB,2021-12-10,2021-12-10 20:03:26,20,5,0
691,TESTING,2021-12-10,2021-12-10 20:03:26,20,0.54,0
692,TBat,2021-12-10,2021-12-10 20:03:26,20,212.85,-188427.97
693,APST,2021-12-10,2021-12-10 20:03:26,20,1.1,0
694,SGTECH,2021-12-10,2021-12-10 20:03:26,20,0.71,0
695,120kW,2021-12-10,2021-12-10 20:03:26,20,0,0
696,NDIR-SERT,2021-12-10,2021-12-10 21:03:26,21,10.42,0
697,SGTECH,2021-12-10,2021-12-10 21:03:26,21,0.65,0
698,120kW,2021-12-10,2021-12-10 21:03:26,21,0,0
699,SIMINAR,2021-12-10,2021-12-10 21:03:26,21,0.02,0
700,350kW,2021-12-10,2021-12-10 21:03:26,21,0,0
701,SEPCON LAB,2021-12-10,2021-12-10 21:03:26,21,5.12,0
702,TESTING,2021-12-10,2021-12-10 21:03:26,21,0.57,0
703,APST,2021-12-10,2021-12-10 21:03:26,21,1.02,0
704,TBat,2021-12-10,2021-12-10 21:03:26,21,0,0
705,NDIR-SERT,2021-12-10,2021-12-10 22:03:26,22,10.41,0
706,SIMINAR,2021-12-10,2021-12-10 22:03:26,22,0.03,0
707,120kW,2021-12-10,2021-12-10 22:03:26,22,0,0
708,350kW,2021-12-10,2021-12-10 22:03:26,22,0,0
709,SGTECH,2021-12-10,2021-12-10 22:03:26,22,0.73,0
710,SEPCON LAB,2021-12-10,2021-12-10 22:03:26,22,5.31,0
711,APST,2021-12-10,2021-12-10 22:03:26,22,1.01,0
712,TESTING,2021-12-10,2021-12-10 22:03:26,22,0.55,0
713,TBat,2021-12-10,2021-12-10 22:03:26,22,0,0
714,350kW,2021-12-10,2021-12-10 23:03:26,23,0,0
715,NDIR-SERT,2021-12-10,2021-12-10 23:03:26,23,10.12,0
716,120kW,2021-12-10,2021-12-10 23:03:26,23,0,0
717,SIMINAR,2021-12-10,2021-12-10 23:03:26,23,0.02,0
718,SGTECH,2021-12-10,2021-12-10 23:03:26,23,0.71,0
719,SEPCON LAB,2021-12-10,2021-12-10 23:03:26,23,5.24,0
720,TESTING,2021-12-10,2021-12-10 23:03:26,23,0.54,0
721,APST,2021-12-10,2021-12-10 23:03:26,23,1.07,0
722,TBat,2021-12-10,2021-12-10 23:03:26,23,0,0
732,350kW,2021-12-11,2021-12-11 01:03:26,1,0,0
733,120kW,2021-12-11,2021-12-11 01:03:26,1,0,0
734,NDIR-SERT,2021-12-11,2021-12-11 01:03:26,1,6.82,0
735,SIMINAR,2021-12-11,2021-12-11 01:03:26,1,0.03,0
736,TESTING,2021-12-11,2021-12-11 01:03:26,1,0.56,0
737,SEPCON LAB,2021-12-11,2021-12-11 01:03:26,1,1.01,0
738,TBat,2021-12-11,2021-12-11 01:03:26,1,0,0
739,APST,2021-12-11,2021-12-11 01:03:26,1,0.98,0
740,SGTECH,2021-12-11,2021-12-11 01:03:26,1,0.74,0
741,NDIR-SERT,2021-12-11,2021-12-11 02:03:26,2,6.83,0
742,SIMINAR,2021-12-11,2021-12-11 02:03:26,2,0.01,0
743,120kW,2021-12-11,2021-12-11 02:03:26,2,0,0
744,350kW,2021-12-11,2021-12-11 02:03:26,2,0,0
745,SGTECH,2021-12-11,2021-12-11 02:03:26,2,0.64,0
746,SEPCON LAB,2021-12-11,2021-12-11 02:03:26,2,1.01,0
747,TESTING,2021-12-11,2021-12-11 02:03:26,2,0.56,0
748,APST,2021-12-11,2021-12-11 02:03:26,2,0.87,0
749,TBat,2021-12-11,2021-12-11 02:03:26,2,0,0
750,NDIR-SERT,2021-12-11,2021-12-11 03:03:26,3,6.33,0
751,120kW,2021-12-11,2021-12-11 03:03:26,3,0,0
752,350kW,2021-12-11,2021-12-11 03:03:26,3,0,0
753,SIMINAR,2021-12-11,2021-12-11 03:03:26,3,0.02,0
754,SEPCON LAB,2021-12-11,2021-12-11 03:03:26,3,0.94,0
755,TESTING,2021-12-11,2021-12-11 03:03:26,3,0.53,0
756,APST,2021-12-11,2021-12-11 03:03:26,3,0.96,0
757,TBat,2021-12-11,2021-12-11 03:03:26,3,0,0
758,SGTECH,2021-12-11,2021-12-11 03:03:26,3,0.64,0
759,350kW,2021-12-11,2021-12-11 04:03:26,4,0,0
760,SIMINAR,2021-12-11,2021-12-11 04:03:26,4,0.03,0
761,NDIR-SERT,2021-12-11,2021-12-11 04:03:26,4,6.49,0
762,120kW,2021-12-11,2021-12-11 04:03:26,4,0,0
763,SGTECH,2021-12-11,2021-12-11 04:03:26,4,0.61,0
764,SEPCON LAB,2021-12-11,2021-12-11 04:03:26,4,0.99,0
765,TESTING,2021-12-11,2021-12-11 04:03:26,4,0.56,0
766,APST,2021-12-11,2021-12-11 04:03:26,4,0.8,0
767,TBat,2021-12-11,2021-12-11 04:03:26,4,-212.85,188427.97
768,SIMINAR,2021-12-11,2021-12-11 05:03:26,5,0.02,0
769,120kW,2021-12-11,2021-12-11 05:03:26,5,0,0
770,NDIR-SERT,2021-12-11,2021-12-11 05:03:26,5,6.57,0
771,350kW,2021-12-11,2021-12-11 05:03:26,5,0,0
772,TESTING,2021-12-11,2021-12-11 05:03:26,5,0.55,0
773,SEPCON LAB,2021-12-11,2021-12-11 05:03:26,5,0.97,0
774,APST,2021-12-11,2021-12-11 05:03:26,5,0.78,0
775,SGTECH,2021-12-11,2021-12-11 05:03:26,5,0.64,0
776,TBat,2021-12-11,2021-12-11 05:03:26,5,212.85,-188427.97
777,SIMINAR,2021-12-11,2021-12-11 06:03:26,6,0.02,0
778,NDIR-SERT,2021-12-11,2021-12-11 06:03:26,6,6.08,0
779,SEPCON LAB,2021-12-11,2021-12-11 06:03:26,6,0.96,0
780,350kW,2021-12-11,2021-12-11 06:03:26,6,0,0
781,120kW,2021-12-11,2021-12-11 06:03:26,6,0,0
782,SGTECH,2021-12-11,2021-12-11 06:03:26,6,0.6,0
783,TESTING,2021-12-11,2021-12-11 06:03:26,6,0.52,0
784,APST,2021-12-11,2021-12-11 06:03:26,6,1.17,0
785,TBat,2021-12-11,2021-12-11 06:03:26,6,0,0
786,350kW,2021-12-11,2021-12-11 07:03:26,7,0,0
787,NDIR-SERT,2021-12-11,2021-12-11 07:03:26,7,5.29,0
788,120kW,2021-12-11,2021-12-11 07:03:26,7,0,0.05
789,SIMINAR,2021-12-11,2021-12-11 07:03:26,7,0.02,0
790,SGTECH,2021-12-11,2021-12-11 07:03:26,7,0.39,0
791,SEPCON LAB,2021-12-11,2021-12-11 07:03:26,7,0.62,0
792,TESTING,2021-12-11,2021-12-11 07:03:26,7,0.24,0
793,APST,2021-12-11,2021-12-11 07:03:26,7,0.94,0
794,TBat,2021-12-11,2021-12-11 07:03:26,7,0,0
795,350kW,2021-12-11,2021-12-11 08:03:26,8,0,14.88
796,120kW,2021-12-11,2021-12-11 08:03:26,8,0,6.63
797,SIMINAR,2021-12-11,2021-12-11 08:03:26,8,0.02,0
798,NDIR-SERT,2021-12-11,2021-12-11 08:03:26,8,2.67,0.15
799,SEPCON LAB,2021-12-11,2021-12-11 08:03:26,8,0.62,0
800,SGTECH,2021-12-11,2021-12-11 08:03:26,8,0.49,0
801,TESTING,2021-12-11,2021-12-11 08:03:26,8,0.24,0
802,APST,2021-12-11,2021-12-11 08:03:26,8,6.63,0
803,TBat,2021-12-11,2021-12-11 08:03:26,8,0,0
804,120kW,2021-12-11,2021-12-11 09:03:26,9,0,17.15
805,350kW,2021-12-11,2021-12-11 09:03:26,9,0,63.28
806,SIMINAR,2021-12-11,2021-12-11 09:03:26,9,0.03,0
807,NDIR-SERT,2021-12-11,2021-12-11 09:03:26,9,3.02,2.71
808,SGTECH,2021-12-11,2021-12-11 09:03:26,9,0.51,0
809,TESTING,2021-12-11,2021-12-11 09:03:26,9,0.24,0
810,SEPCON LAB,2021-12-11,2021-12-11 09:03:26,9,0.6,0
811,APST,2021-12-11,2021-12-11 09:03:26,9,17.15,0
812,TBat,2021-12-11,2021-12-11 09:03:27,9,0,0
813,NDIR-SERT,2021-12-11,2021-12-11 10:03:41,10,7.8,7.8
814,350kW,2021-12-11,2021-12-11 10:03:41,10,0,100.51
815,120kW,2021-12-11,2021-12-11 10:03:41,10,0,26.18
816,SIMINAR,2021-12-11,2021-12-11 10:03:41,10,0.02,0
817,SEPCON LAB,2021-12-11,2021-12-11 10:03:41,10,0.69,0
818,SGTECH,2021-12-11,2021-12-11 10:03:41,10,0.51,0
819,TESTING,2021-12-11,2021-12-11 10:03:41,10,0.23,0
820,APST,2021-12-11,2021-12-11 10:03:41,10,26.18,0
821,TBat,2021-12-11,2021-12-11 10:03:42,10,0,0
822,NDIR-SERT,2021-12-11,2021-12-11 11:03:41,11,6.32,6.09
823,120kW,2021-12-11,2021-12-11 11:03:41,11,0,32.26
824,SIMINAR,2021-12-11,2021-12-11 11:03:41,11,0.01,0
825,350kW,2021-12-11,2021-12-11 11:03:41,11,0,123.38
826,SGTECH,2021-12-11,2021-12-11 11:03:42,11,0.63,0
827,SEPCON LAB,2021-12-11,2021-12-11 11:03:42,11,0.74,0
828,TESTING,2021-12-11,2021-12-11 11:03:42,11,0.24,0
829,APST,2021-12-11,2021-12-11 11:03:42,11,32.26,0
830,TBat,2021-12-11,2021-12-11 11:03:42,11,0,0
831,NDIR-SERT,2021-12-11,2021-12-11 12:03:41,12,7.89,5.61
832,SIMINAR,2021-12-11,2021-12-11 12:03:41,12,0.03,0
833,SGTECH,2021-12-11,2021-12-11 12:03:41,12,1.07,0
834,120kW,2021-12-11,2021-12-11 12:03:41,12,0,31.84
835,350kW,2021-12-11,2021-12-11 12:03:42,12,0,116.72
836,SEPCON LAB,2021-12-11,2021-12-11 12:03:42,12,0.73,0
837,TESTING,2021-12-11,2021-12-11 12:03:42,12,0.24,0
838,APST,2021-12-11,2021-12-11 12:03:42,12,31.84,0
839,TBat,2021-12-11,2021-12-11 12:03:42,12,0,0
840,SIMINAR,2021-12-11,2021-12-11 13:03:42,13,0.02,0
841,NDIR-SERT,2021-12-11,2021-12-11 13:03:42,13,9.27,7.35
842,350kW,2021-12-11,2021-12-11 13:03:42,13,0,120.36
843,120kW,2021-12-11,2021-12-11 13:03:42,13,0,28.84
844,SGTECH,2021-12-11,2021-12-11 13:03:42,13,1.2,0
845,SEPCON LAB,2021-12-11,2021-12-11 13:03:42,13,0.77,0
846,APST,2021-12-11,2021-12-11 13:03:42,13,28.84,0
847,TESTING,2021-12-11,2021-12-11 13:03:42,13,0.24,0
848,TBat,2021-12-11,2021-12-11 13:03:42,13,0,0
