date,new_date,hour,load_kW,demand(kWh),supply(kWh),net_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),time_idx,group,wind_direction,weather_condition,hour_group,work_time,holiday,weekend,workday
2022-10-26,26/10/2022,16,40.88,30.96,0.0,-30.96,VAR,Fair,91.0,70.0,49.0,2.0,0.0,29.61,0.0,3575,a,0,0.0,1,1,1,1,1
2022-10-26,26/10/2022,19,12.33,11.1,0.0,-11.1,CALM,Fair,81.0,75.0,84.0,0.0,0.0,29.64,0.0,3576,a,9,0.0,1,0,1,1,1
2022-10-27,27/10/2022,5,6.63,6.88,0.0,-6.88,CALM,Fair,77.0,77.0,100.0,0.0,0.0,29.67,0.0,3577,a,9,0.0,0,0,1,1,1
2022-10-27,27/10/2022,6,4.55,6.34,0.0,-6.34,CALM,Fair,77.0,77.0,100.0,0.0,0.0,29.67,0.0,3578,a,9,0.0,0,0,1,1,1
2022-10-27,27/10/2022,8,6.86,5.85,0.0,-5.85,CALM,Fair,82.0,75.0,79.0,0.0,0.0,29.73,0.0,3579,a,9,0.0,0,1,1,1,1
2022-10-27,27/10/2022,19,9.03,16.55,0.0,-16.55,VAR,Fair,81.0,75.0,84.0,1.0,0.0,29.67,0.0,3580,a,0,0.0,1,0,1,1,1
2022-10-27,27/10/2022,20,10.12,10.64,0.0,-10.64,N,Fair,79.0,77.0,94.0,1.0,0.0,29.7,0.0,3581,a,10,0.0,1,0,1,1,1
2022-10-28,28/10/2022,7,4.81,5.61,0.0,-5.61,VAR,Fair,79.0,77.0,94.0,2.0,0.0,29.7,0.0,3582,a,0,0.0,0,0,1,1,1
2022-10-28,28/10/2022,8,8.8,3.67,0.29,-3.38,VAR,Fair,82.0,75.0,79.0,2.0,0.0,29.7,0.0,3583,a,0,0.0,0,1,1,1,1
2022-10-29,29/10/2022,9,17.96,0.0,3.77,3.77,ENE,Fair,81.0,68.0,65.0,3.0,0.0,29.75,0.0,3584,a,2,0.0,0,1,1,0,0
2022-10-29,29/10/2022,16,10.94,2.38,0.28,-2.1,W,Fair,88.0,63.0,43.0,7.0,0.0,29.64,0.0,3585,a,7,0.0,1,1,1,0,0
2022-10-30,30/10/2022,7,4.26,4.67,0.0,-4.67,VAR,Fair,73.0,70.0,88.0,2.0,0.0,29.7,0.0,3586,a,0,0.0,0,0,1,0,0
2022-10-30,30/10/2022,11,37.2,0.0,15.84,15.84,VAR,Fair,86.0,66.0,51.0,2.0,0.0,29.73,0.0,3587,a,0,0.0,0,1,1,0,0
2022-10-31,31/10/2022,5,6.4,6.21,0.0,-6.21,CALM,Fair,72.0,72.0,100.0,0.0,0.0,29.67,0.0,3588,a,9,0.0,0,0,1,1,1
2022-10-31,31/10/2022,18,23.42,26.89,0.0,-26.89,VAR,Fair,82.0,72.0,70.0,2.0,0.0,29.64,0.0,3589,a,0,0.0,1,0,1,1,1
2022-01-11,1/11/2022,18,25.19,24.08,0.0,-24.08,VAR,Fair,84.0,70.0,62.0,1.0,0.0,29.64,0.0,3590,a,0,0.0,1,0,1,1,1
2022-01-11,1/11/2022,19,8.8,9.47,0.0,-9.47,CALM,Fair,81.0,70.0,70.0,0.0,0.0,29.64,0.0,3591,a,9,0.0,1,0,1,1,1
2022-01-11,1/11/2022,20,8.59,8.18,0.0,-8.18,CALM,Fair,77.0,72.0,83.0,0.0,0.0,29.67,0.0,3592,a,9,0.0,1,0,1,1,1
2022-01-11,1/11/2022,9,21.45,9.5,0.03,-9.47,ENE,Fair,82.0,70.0,66.0,3.0,0.0,29.75,0.0,3593,a,2,0.0,0,1,1,1,1
2022-01-11,1/11/2022,8,9.27,4.04,0.0,-4.04,VAR,Fair,79.0,73.0,83.0,2.0,0.0,29.75,0.0,3594,a,0,0.0,0,1,1,1,1
2022-01-11,1/11/2022,6,5.74,5.03,0.0,-5.03,N,Fair,75.0,72.0,89.0,2.0,0.0,29.7,0.0,3595,a,10,0.0,0,0,1,1,1
2022-01-11,1/11/2022,7,7.19,4.92,0.0,-4.92,VAR,Fair,75.0,72.0,89.0,2.0,0.0,29.73,0.0,3596,a,0,0.0,0,0,1,1,1
2022-01-11,1/11/2022,10,34.97,12.64,0.01,-12.63,SSE,Fair,84.0,68.0,58.0,3.0,0.0,29.75,0.0,3597,a,13,0.0,0,1,1,1,1
2022-01-11,1/11/2022,21,7.86,8.53,0.0,-8.53,CALM,Fair,77.0,72.0,83.0,0.0,0.0,29.7,0.0,3598,a,9,0.0,1,0,1,1,1
2022-01-11,1/11/2022,12,40.59,16.03,0.0,-16.03,S,Fair,86.0,70.0,58.0,3.0,0.0,29.73,0.0,3599,a,17,0.0,0,1,1,1,1
2022-01-11,1/11/2022,13,34.83,23.83,0.0,-23.83,WSW,Fair,88.0,68.0,52.0,6.0,0.0,29.7,0.0,3600,a,6,0.0,1,1,1,1,1
2022-01-11,1/11/2022,11,27.21,15.17,0.06,-15.11,SW,Fair,86.0,68.0,55.0,6.0,0.0,29.75,0.0,3601,a,14,0.0,0,1,1,1,1
2022-01-11,1/11/2022,14,55.33,23.25,0.0,-23.25,S,Fair,88.0,68.0,52.0,6.0,0.0,29.67,0.0,3602,a,17,0.0,1,1,1,1,1
2022-01-11,1/11/2022,15,41.89,38.08,0.0,-38.08,W,Fair,88.0,68.0,52.0,5.0,0.0,29.64,0.0,3603,a,7,0.0,1,1,1,1,1
2022-01-11,1/11/2022,16,47.31,36.21,0.0,-36.21,WNW,Fair,88.0,66.0,49.0,6.0,0.0,29.64,0.0,3604,a,5,0.0,1,1,1,1,1
2022-01-11,1/11/2022,17,29.11,33.85,0.0,-33.85,W,Fair,86.0,66.0,51.0,6.0,0.0,29.64,0.0,3605,a,7,0.0,1,1,1,1,1
2022-01-11,1/11/2022,5,5.64,6.36,0.0,-6.36,CALM,Fair,73.0,72.0,94.0,0.0,0.0,29.67,0.0,3606,a,9,0.0,0,0,1,1,1
2022-01-11,1/11/2022,22,6.92,7.58,0.0,-7.58,CALM,Fair,75.0,72.0,89.0,0.0,0.0,29.7,0.0,3607,a,9,0.0,1,0,1,1,1
2022-02-11,2/11/2022,5,4.48,6.36,0.0,-6.36,CALM,Fair,72.0,72.0,100.0,0.0,0.0,29.7,0.0,3608,a,9,0.0,0,0,1,1,1
2022-02-11,2/11/2022,6,6.39,5.97,0.0,-5.97,CALM,Fog,72.0,70.0,94.0,0.0,0.0,29.7,0.0,3609,a,9,10.0,0,0,1,1,1
2022-02-11,2/11/2022,7,6.7,4.89,0.0,-4.89,VAR,Fog,73.0,70.0,88.0,1.0,0.0,29.73,0.0,3610,a,0,10.0,0,0,1,1,1
2022-02-11,2/11/2022,8,14.54,0.75,1.48,0.73,VAR,Fair,77.0,72.0,83.0,2.0,0.0,29.75,0.0,3611,a,0,0.0,0,1,1,1,1
2022-02-11,2/11/2022,9,16.85,0.09,2.28,2.19,VAR,Fair,79.0,70.0,74.0,2.0,0.0,29.75,0.0,3612,a,0,0.0,0,1,1,1,1
2022-02-11,2/11/2022,10,32.68,11.05,0.0,-11.05,VAR,Fair,82.0,70.0,66.0,2.0,0.0,29.75,0.0,3613,a,0,0.0,0,1,1,1,1
2022-02-11,2/11/2022,11,38.76,9.94,0.0,-9.94,VAR,Fair,84.0,70.0,62.0,2.0,0.0,29.73,0.0,3614,a,0,0.0,0,1,1,1,1
2022-02-11,2/11/2022,12,34.73,16.01,0.0,-16.01,S,Fair,88.0,66.0,49.0,3.0,0.0,29.7,0.0,3615,a,17,0.0,0,1,1,1,1
2022-02-11,2/11/2022,13,40.12,23.59,0.0,-23.59,E,Fair,90.0,64.0,43.0,3.0,0.0,29.64,0.0,3616,a,12,0.0,1,1,1,1,1
2022-02-11,2/11/2022,14,40.91,21.05,0.0,-21.05,VAR,Fair,90.0,68.0,49.0,2.0,0.0,29.61,0.0,3617,a,0,0.0,1,1,1,1,1
2022-02-11,2/11/2022,15,35.41,25.69,0.0,-25.69,W,Fair,90.0,68.0,49.0,7.0,0.0,29.58,0.0,3618,a,7,0.0,1,1,1,1,1
2022-02-11,2/11/2022,16,37.11,27.19,0.0,-27.19,W,Fair,88.0,68.0,52.0,7.0,0.0,29.58,0.0,3619,a,7,0.0,1,1,1,1,1
2022-02-11,2/11/2022,17,28.79,32.23,0.0,-32.23,W,Fair,88.0,66.0,49.0,5.0,0.0,29.58,0.0,3620,a,7,0.0,1,1,1,1,1
2022-02-11,2/11/2022,18,10.6,16.75,0.0,-16.75,VAR,Fair,84.0,68.0,58.0,2.0,0.0,29.61,0.0,3621,a,0,0.0,1,0,1,1,1
2022-02-11,2/11/2022,19,8.47,11.2,0.0,-11.2,CALM,Fair,79.0,70.0,74.0,0.0,0.0,29.61,0.0,3622,a,9,0.0,1,0,1,1,1
2022-02-11,2/11/2022,20,6.9,7.49,0.0,-7.49,CALM,Fair,77.0,70.0,78.0,0.0,0.0,29.64,0.0,3623,a,9,0.0,1,0,1,1,1
2022-02-11,2/11/2022,21,6.38,10.19,0.0,-10.19,VAR,Fair,75.0,72.0,89.0,2.0,0.0,29.67,0.0,3624,a,0,0.0,1,0,1,1,1
2022-02-11,2/11/2022,22,6.72,6.46,0.0,-6.46,CALM,Fair,75.0,72.0,89.0,0.0,0.0,29.67,0.0,3625,a,9,0.0,1,0,1,1,1
2022-03-11,3/11/2022,5,6.06,5.81,0.0,-5.81,ENE,Fair,70.0,68.0,94.0,1.0,0.0,29.64,0.0,3626,a,2,0.0,0,0,1,1,1
2022-03-11,3/11/2022,6,4.26,5.78,0.0,-5.78,CALM,Fair,70.0,68.0,94.0,0.0,0.0,29.67,0.0,3627,a,9,0.0,0,0,1,1,1
2022-03-11,3/11/2022,7,4.86,4.61,0.0,-4.61,CALM,Fair,73.0,70.0,88.0,0.0,0.0,29.7,0.0,3628,a,9,0.0,0,0,1,1,1
2022-03-11,3/11/2022,8,13.58,1.02,0.99,-0.03,VAR,Fair,77.0,70.0,78.0,2.0,0.0,29.73,0.0,3629,a,0,0.0,0,1,1,1,1
2022-03-11,3/11/2022,9,15.76,5.97,0.64,-5.33,VAR,Fair,81.0,68.0,65.0,2.0,0.0,29.75,0.0,3630,a,0,0.0,0,1,1,1,1
2022-03-11,3/11/2022,10,22.07,5.42,0.13,-5.29,SSE,Fair,82.0,68.0,62.0,5.0,0.0,29.75,0.0,3631,a,13,0.0,0,1,1,1,1
2022-03-11,3/11/2022,11,22.02,7.73,0.06,-7.67,VAR,Fair,86.0,66.0,51.0,3.0,0.0,29.75,0.0,3632,a,0,0.0,0,1,1,1,1
2022-03-11,3/11/2022,12,33.19,6.58,0.3,-6.28,SSE,Fair,88.0,64.0,46.0,5.0,0.0,29.7,0.0,3633,a,13,0.0,0,1,1,1,1
2022-03-11,3/11/2022,13,33.56,9.92,0.0,-9.92,VAR,Fair,88.0,63.0,43.0,3.0,0.0,29.67,0.0,3634,a,0,0.0,1,1,1,1,1
2022-03-11,3/11/2022,14,25.32,12.99,0.0,-12.99,SSW,Partly Cloudy,88.0,63.0,43.0,5.0,0.0,29.64,0.0,3635,a,16,5.0,1,1,1,1,1
2022-03-11,3/11/2022,15,30.95,18.59,0.0,-18.59,VAR,Fair,90.0,64.0,43.0,3.0,0.0,29.64,0.0,3636,a,0,0.0,1,1,1,1,1
2022-03-11,3/11/2022,17,25.56,27.03,0.0,-27.03,WSW,Fair,88.0,63.0,43.0,3.0,0.0,29.64,0.0,3637,a,6,0.0,1,1,1,1,1
2022-03-11,3/11/2022,18,10.84,15.95,0.0,-15.95,CALM,Fair,82.0,68.0,62.0,0.0,0.0,29.67,0.0,3638,a,9,0.0,1,0,1,1,1
2022-03-11,3/11/2022,19,7.6,9.86,0.0,-9.86,CALM,Fair,81.0,68.0,65.0,0.0,0.0,29.67,0.0,3639,a,9,0.0,1,0,1,1,1
2022-03-11,3/11/2022,20,8.9,7.96,0.0,-7.96,CALM,Fair,77.0,70.0,78.0,0.0,0.0,29.7,0.0,3640,a,9,0.0,1,0,1,1,1
2022-03-11,3/11/2022,21,8.73,8.03,0.0,-8.03,ENE,Fair,77.0,70.0,78.0,2.0,0.0,29.73,0.0,3641,a,2,0.0,1,0,1,1,1
2022-03-11,3/11/2022,22,6.33,8.0,0.0,-8.0,E,Fair,75.0,72.0,89.0,2.0,0.0,29.73,0.0,3642,a,12,0.0,1,0,1,1,1
2022-04-11,4/11/2022,5,6.06,6.13,0.0,-6.13,CALM,Fair,72.0,70.0,94.0,0.0,0.0,29.73,0.0,3643,a,9,0.0,0,0,0,1,0
2022-04-11,4/11/2022,6,4.72,5.81,0.0,-5.81,CALM,Fair,72.0,70.0,94.0,0.0,0.0,29.75,0.0,3644,a,9,0.0,0,0,0,1,0
2022-04-11,4/11/2022,7,5.28,4.56,0.0,-4.56,VAR,Fair,72.0,68.0,88.0,1.0,0.0,29.78,0.0,3645,a,0,0.0,0,0,0,1,0
2022-04-11,4/11/2022,8,12.35,0.75,1.35,0.6,N,Fair,75.0,70.0,83.0,3.0,0.0,29.78,0.0,3646,a,10,0.0,0,1,0,1,0
2022-04-11,4/11/2022,9,20.06,0.11,3.33,3.22,VAR,Fair,81.0,68.0,65.0,2.0,0.0,29.81,0.0,3647,a,0,0.0,0,1,0,1,0
2022-04-11,4/11/2022,10,21.48,0.74,2.13,1.39,VAR,Fair,84.0,66.0,55.0,2.0,0.0,29.81,0.0,3648,a,0,0.0,0,1,0,1,0
2022-04-11,4/11/2022,11,20.55,1.51,1.59,0.08,VAR,Fair,86.0,64.0,48.0,3.0,0.0,29.78,0.0,3649,a,0,0.0,0,1,0,1,0
2022-04-11,4/11/2022,12,28.28,1.83,1.45,-0.38,SE,Fair,88.0,63.0,43.0,3.0,0.0,29.75,0.0,3650,a,4,0.0,0,1,0,1,0
2022-04-11,4/11/2022,14,29.21,7.05,0.05,-7.0,W,Fair,90.0,63.0,40.0,6.0,0.0,29.7,0.0,3651,a,7,0.0,1,1,0,1,0
2022-04-11,4/11/2022,15,32.66,14.19,0.0,-14.19,W,Fair,90.0,63.0,40.0,3.0,0.0,29.67,0.0,3652,a,7,0.0,1,1,0,1,0
2022-04-11,4/11/2022,16,19.9,16.17,0.0,-16.17,W,Fair,88.0,63.0,43.0,7.0,0.0,29.67,0.0,3653,a,7,0.0,1,1,0,1,0
2022-04-11,4/11/2022,17,16.01,16.16,0.0,-16.16,W,Fair,88.0,64.0,46.0,5.0,0.0,29.7,0.0,3654,a,7,0.0,1,1,0,1,0
2022-04-11,4/11/2022,18,8.25,11.31,0.0,-11.31,VAR,Fair,84.0,66.0,55.0,2.0,0.0,29.73,0.0,3655,a,0,0.0,1,0,0,1,0
2022-04-11,4/11/2022,19,6.5,8.23,0.0,-8.23,CALM,Fair,82.0,70.0,66.0,0.0,0.0,29.75,0.0,3656,a,9,0.0,1,0,0,1,0
2022-04-11,4/11/2022,20,7.94,7.85,0.0,-7.85,CALM,Fair,79.0,70.0,74.0,0.0,0.0,29.78,0.0,3657,a,9,0.0,1,0,0,1,0
2022-04-11,4/11/2022,21,7.72,8.0,0.0,-8.0,ESE,Fair,79.0,70.0,74.0,3.0,0.0,29.78,0.0,3658,a,1,0.0,1,0,0,1,0
2022-04-11,4/11/2022,22,7.68,7.54,0.0,-7.54,E,Fair,79.0,72.0,78.0,3.0,0.0,29.81,0.0,3659,a,12,0.0,1,0,0,1,0
2022-05-11,5/11/2022,5,6.2,6.16,0.0,-6.16,CALM,Fair,68.0,66.0,94.0,0.0,0.0,29.78,0.0,3660,a,9,0.0,0,0,1,1,1
2022-05-11,5/11/2022,6,3.87,5.42,0.0,-5.42,N,Fair,66.0,66.0,100.0,1.0,0.0,29.78,0.0,3661,a,10,0.0,0,0,1,1,1
2022-05-11,5/11/2022,7,3.12,4.06,0.0,-4.06,CALM,Fair,68.0,68.0,100.0,0.0,0.0,29.81,0.0,3662,a,9,0.0,0,0,1,1,1
2022-05-11,5/11/2022,8,14.97,0.33,1.9,1.57,VAR,Fair,77.0,64.0,65.0,2.0,0.0,29.84,0.0,3663,a,0,0.0,0,1,1,1,1
2022-05-11,5/11/2022,9,27.62,0.0,8.9,8.9,NNE,Fair,81.0,64.0,58.0,3.0,0.0,29.87,0.0,3664,a,15,0.0,0,1,1,1,1
2022-05-11,5/11/2022,10,33.06,0.0,13.55,13.55,VAR,Fair,84.0,61.0,45.0,2.0,0.0,29.87,0.0,3665,a,0,0.0,0,1,1,1,1
2022-05-11,5/11/2022,11,36.18,0.0,15.47,15.47,VAR,Fair,86.0,59.0,40.0,3.0,0.0,29.84,0.0,3666,a,0,0.0,0,1,1,1,1
2022-05-11,5/11/2022,12,33.79,0.0,15.54,15.54,W,Fair,88.0,61.0,40.0,5.0,0.0,29.81,0.0,3667,a,7,0.0,0,1,1,1,1
2022-05-11,5/11/2022,13,32.09,0.0,13.05,13.05,VAR,Fair,88.0,59.0,38.0,2.0,0.0,29.78,0.0,3668,a,0,0.0,1,1,1,1,1
2022-05-11,5/11/2022,14,30.53,0.0,12.37,12.37,VAR,Fair,90.0,59.0,36.0,7.0,0.0,29.75,0.0,3669,a,0,0.0,1,1,1,1,1
2022-05-11,5/11/2022,15,18.68,0.0,8.61,8.61,WNW,Fair,88.0,59.0,38.0,7.0,0.0,29.73,0.0,3670,a,5,0.0,1,1,1,1,1
2022-05-11,5/11/2022,16,8.79,0.19,2.71,2.52,W,Fair,88.0,59.0,38.0,7.0,0.0,29.73,0.0,3671,a,7,0.0,1,1,1,1,1
2022-05-11,5/11/2022,17,6.8,4.51,0.0,-4.51,W,Fair,86.0,61.0,43.0,5.0,0.0,29.75,0.0,3672,a,7,0.0,1,1,1,1,1
2022-05-11,5/11/2022,18,6.05,7.61,0.0,-7.61,NNW,Fair,79.0,66.0,65.0,1.0,0.0,29.75,0.0,3673,a,8,0.0,1,0,1,1,1
2022-05-11,5/11/2022,19,6.35,7.88,0.0,-7.88,CALM,Fair,73.0,68.0,83.0,0.0,0.0,29.78,0.0,3674,a,9,0.0,1,0,1,1,1
2022-05-11,5/11/2022,20,8.25,7.69,0.0,-7.69,CALM,Fair,73.0,70.0,88.0,0.0,0.0,29.81,0.0,3675,a,9,0.0,1,0,1,1,1
2022-05-11,5/11/2022,21,7.07,7.45,0.0,-7.45,E,Fair,73.0,70.0,88.0,1.0,0.0,29.81,0.0,3676,a,12,0.0,1,0,1,1,1
2022-05-11,5/11/2022,22,6.99,7.02,0.0,-7.02,N,Fair,73.0,72.0,94.0,1.0,0.0,29.81,0.0,3677,a,10,0.0,1,0,1,1,1
2022-06-11,6/11/2022,5,5.36,6.2,0.0,-6.2,CALM,Fair,68.0,68.0,100.0,0.0,0.0,29.78,0.0,3678,a,9,0.0,0,0,1,0,0
2022-06-11,6/11/2022,6,6.36,6.02,0.0,-6.02,N,Fair,66.0,66.0,100.0,1.0,0.0,29.81,0.0,3679,a,10,0.0,0,0,1,0,0
2022-06-11,6/11/2022,7,3.67,4.18,0.0,-4.18,N,Fair,70.0,70.0,100.0,1.0,0.0,29.84,0.0,3680,a,10,0.0,0,0,1,0,0
2022-06-11,6/11/2022,8,14.59,0.52,1.46,0.94,VAR,Fair,77.0,68.0,74.0,1.0,0.0,29.84,0.0,3681,a,0,0.0,0,1,1,0,0
2022-06-11,6/11/2022,9,25.29,0.0,7.35,7.35,VAR,Fair,81.0,66.0,61.0,2.0,0.0,29.87,0.0,3682,a,0,0.0,0,1,1,0,0
2022-06-11,6/11/2022,10,34.4,0.0,12.45,12.45,VAR,Fair,82.0,66.0,58.0,2.0,0.0,29.87,0.0,3683,a,0,0.0,0,1,1,0,0
2022-06-11,6/11/2022,11,33.16,0.0,13.88,13.88,VAR,Fair,88.0,66.0,49.0,1.0,0.0,29.84,0.0,3684,a,0,0.0,0,1,1,0,0
2022-06-11,6/11/2022,12,35.58,0.0,13.65,13.65,VAR,Fair,88.0,63.0,43.0,5.0,0.0,29.81,0.0,3685,a,0,0.0,0,1,1,0,0
2022-06-11,6/11/2022,13,32.04,0.0,13.84,13.84,W,Fair,86.0,63.0,45.0,6.0,0.0,29.78,0.0,3686,a,7,0.0,1,1,1,0,0
2022-06-11,6/11/2022,14,28.02,0.0,11.76,11.76,W,Fair,88.0,63.0,43.0,7.0,0.0,29.73,0.0,3687,a,7,0.0,1,1,1,0,0
2022-06-11,6/11/2022,15,17.82,0.0,8.35,8.35,W,Fair,88.0,61.0,40.0,8.0,0.0,29.7,0.0,3688,a,7,0.0,1,1,1,0,0
2022-06-11,6/11/2022,16,8.82,0.34,2.15,1.81,WNW,Fair,88.0,64.0,46.0,6.0,0.0,29.7,0.0,3689,a,5,0.0,1,1,1,0,0
2022-06-11,6/11/2022,17,9.82,4.78,0.0,-4.78,W,Fair,86.0,64.0,48.0,6.0,0.0,29.7,0.0,3690,a,7,0.0,1,1,1,0,0
2022-06-11,6/11/2022,18,7.21,7.5,0.0,-7.5,W,Fair,81.0,68.0,65.0,2.0,0.0,29.73,0.0,3691,a,7,0.0,1,0,1,0,0
2022-06-11,6/11/2022,19,7.76,8.1,0.0,-8.1,CALM,Fair,75.0,70.0,83.0,0.0,0.0,29.75,0.0,3692,a,9,0.0,1,0,1,0,0
2022-06-11,6/11/2022,20,6.16,7.06,0.0,-7.06,CALM,Fair,73.0,70.0,88.0,0.0,0.0,29.75,0.0,3693,a,9,0.0,1,0,1,0,0
2022-06-11,6/11/2022,21,6.26,6.53,0.0,-6.53,VAR,Fair,75.0,73.0,94.0,2.0,0.0,29.78,0.0,3694,a,0,0.0,1,0,1,0,0
2022-06-11,6/11/2022,22,6.76,6.44,0.0,-6.44,CALM,Fair,73.0,73.0,100.0,0.0,0.0,29.78,0.0,3695,a,9,0.0,1,0,1,0,0
2022-07-11,7/11/2022,5,6.1,6.03,0.0,-6.03,NW,Fair,70.0,70.0,100.0,2.0,0.0,29.75,0.0,3696,a,11,0.0,0,0,1,1,1
2022-07-11,7/11/2022,6,4.02,5.58,0.0,-5.58,VAR,Fair,68.0,68.0,100.0,1.0,0.0,29.75,0.0,3697,a,0,0.0,0,0,1,1,1
2022-07-11,7/11/2022,7,5.34,4.95,0.0,-4.95,CALM,Fair,72.0,70.0,94.0,0.0,0.0,29.78,0.0,3698,a,9,0.0,0,0,1,1,1
2022-07-11,7/11/2022,8,10.55,1.78,0.26,-1.52,VAR,Fair,75.0,70.0,83.0,2.0,0.0,29.81,0.0,3699,a,0,0.0,0,1,1,1,1
2022-07-11,7/11/2022,9,29.06,9.8,0.0,-9.8,VAR,Fair,81.0,68.0,65.0,2.0,0.0,29.84,0.0,3700,a,0,0.0,0,1,1,1,1
2022-07-11,7/11/2022,10,32.66,13.19,0.0,-13.19,VAR,Fair,84.0,64.0,51.0,2.0,0.0,29.84,0.0,3701,a,0,0.0,0,1,1,1,1
2022-07-11,7/11/2022,11,36.38,13.17,0.0,-13.17,VAR,Fair,86.0,61.0,43.0,2.0,0.0,29.81,0.0,3702,a,0,0.0,0,1,1,1,1
2022-07-11,7/11/2022,12,43.41,19.22,0.0,-19.22,SSE,Fair,88.0,63.0,43.0,3.0,0.0,29.78,0.0,3703,a,13,0.0,0,1,1,1,1
2022-07-11,7/11/2022,13,50.76,26.39,0.0,-26.39,S,Fair,90.0,63.0,40.0,6.0,0.0,29.75,0.0,3704,a,17,0.0,1,1,1,1,1
2022-07-11,7/11/2022,14,39.62,28.01,0.0,-28.01,NW,Fair,90.0,68.0,49.0,5.0,0.0,29.7,0.0,3705,a,11,0.0,1,1,1,1,1
2022-07-11,7/11/2022,15,43.42,21.83,0.0,-21.83,VAR,Fair,90.0,64.0,43.0,2.0,0.0,29.7,0.0,3706,a,0,0.0,1,1,1,1,1
2022-04-10,4/10/2022,15,43.0,25.31,0.0,-25.31,VAR,Showers in the Vicinity,84.0,75.0,74.0,2.0,0.0,29.64,0.0,3707,a,0,13.0,1,1,1,0,0
2022-07-11,7/11/2022,16,40.01,27.58,0.0,-27.58,W,Fair,88.0,64.0,46.0,6.0,0.0,29.67,0.0,3708,a,7,0.0,1,1,1,1,1
2022-03-10,3/10/2022,10,26.44,21.56,0.0,-21.56,VAR,Mostly Cloudy,84.0,77.0,79.0,2.0,0.0,29.7,0.0,3709,a,0,4.0,0,1,1,1,1
2022-03-10,3/10/2022,12,24.58,16.18,0.0,-16.18,WSW,Mostly Cloudy,86.0,77.0,74.0,3.0,0.0,29.64,0.0,3710,a,6,4.0,0,1,1,1,1
2022-03-10,3/10/2022,13,42.39,16.33,0.02,-16.31,VAR,Rain,81.0,77.0,89.0,5.0,0.0,29.61,0.0,3711,a,0,9.0,1,1,1,1,1
2022-03-10,3/10/2022,16,32.37,22.64,0.0,-22.64,W,Partly Cloudy,86.0,77.0,74.0,3.0,0.0,29.58,0.0,3712,a,7,5.0,1,1,1,1,1
2022-03-10,3/10/2022,17,42.22,33.97,0.0,-33.97,S,Light Rain,81.0,79.0,94.0,5.0,0.0,29.58,0.0,3713,a,17,6.0,1,1,1,1,1
2022-03-10,3/10/2022,18,27.49,28.71,0.0,-28.71,VAR,Fair,77.0,75.0,94.0,2.0,0.0,29.58,0.0,3714,a,0,0.0,1,0,1,1,1
2022-04-10,4/10/2022,8,7.81,5.6,0.0,-5.6,VAR,Fair,79.0,77.0,94.0,2.0,0.0,29.73,0.0,3715,a,0,0.0,0,1,1,0,0
2022-04-10,4/10/2022,11,39.44,21.1,0.0,-21.1,VAR,Fair,86.0,75.0,70.0,3.0,0.0,29.7,0.0,3716,a,0,0.0,0,1,1,0,0
2022-04-10,4/10/2022,12,39.91,17.34,0.0,-17.34,VAR,Fair,88.0,75.0,66.0,3.0,0.0,29.7,0.0,3717,a,0,0.0,0,1,1,0,0
2022-07-11,7/11/2022,17,25.06,28.83,0.0,-28.83,W,Fair,86.0,63.0,45.0,6.0,0.0,29.7,0.0,3718,a,7,0.0,1,1,1,1,1
2022-04-10,4/10/2022,13,41.06,18.53,0.0,-18.53,VAR,Fair,88.0,73.0,62.0,2.0,0.0,29.67,0.0,3719,a,0,0.0,1,1,1,0,0
2022-04-10,4/10/2022,17,37.79,34.25,0.0,-34.25,E,T-Storm,86.0,77.0,74.0,3.0,0.0,29.64,0.0,3720,a,12,11.0,1,1,1,0,0
2022-07-11,7/11/2022,18,8.45,17.34,0.0,-17.34,VAR,Fair,81.0,66.0,61.0,2.0,0.0,29.7,0.0,3721,a,0,0.0,1,0,1,1,1
2022-07-11,7/11/2022,19,7.01,8.03,0.0,-8.03,CALM,Fair,75.0,70.0,83.0,0.0,0.0,29.73,0.0,3722,a,9,0.0,1,0,1,1,1
2022-07-11,7/11/2022,20,6.9,7.04,0.0,-7.04,CALM,Fair,73.0,70.0,88.0,0.0,0.0,29.75,0.0,3723,a,9,0.0,1,0,1,1,1
2022-07-11,7/11/2022,21,6.79,7.03,0.0,-7.03,ENE,Fair,73.0,70.0,88.0,2.0,0.0,29.75,0.0,3724,a,2,0.0,1,0,1,1,1
2022-07-11,7/11/2022,22,7.28,7.04,0.0,-7.04,CALM,Fair,72.0,72.0,100.0,0.0,0.0,29.75,0.0,3725,a,9,0.0,1,0,1,1,1
2022-04-10,4/10/2022,18,5.65,27.68,0.0,-27.68,VAR,Partly Cloudy,82.0,79.0,89.0,1.0,0.0,29.64,0.0,3726,a,0,5.0,1,0,1,0,0
2022-04-10,4/10/2022,21,9.63,8.73,0.0,-8.73,VAR,Fair,81.0,75.0,84.0,1.0,0.0,29.7,0.0,3727,a,0,0.0,1,0,1,0,0
2022-04-10,4/10/2022,22,9.79,8.69,0.0,-8.69,CALM,Fair,81.0,77.0,89.0,0.0,0.0,29.73,0.0,3728,a,9,0.0,1,0,1,0,0
