date,hour,demand,temp,time_idx,group,d,m,y,holiday,weekend,workday
2022-02-22,17,20.84,28.89,911,a,22,2,2022,1,1,1
2022-02-22,18,13.46,27.78,912,a,22,2,2022,1,1,1
2022-02-22,19,10.33,26.11,913,a,22,2,2022,1,1,1
2022-02-22,20,9.17,26.11,914,a,22,2,2022,1,1,1
2022-02-23,6,5.0,20.0,915,a,23,2,2022,1,1,1
2022-02-23,7,4.4,20.0,916,a,23,2,2022,1,1,1
2022-02-23,8,3.98,22.78,917,a,23,2,2022,1,1,1
2022-02-23,9,2.62,25.0,918,a,23,2,2022,1,1,1
2022-02-23,10,14.35,27.22,919,a,23,2,2022,1,1,1
2022-02-23,11,7.38,27.78,920,a,23,2,2022,1,1,1
2022-02-23,12,7.94,28.89,921,a,23,2,2022,1,1,1
2022-02-23,13,7.42,28.89,922,a,23,2,2022,1,1,1
2022-02-23,14,15.29,30.0,923,a,23,2,2022,1,1,1
2022-02-23,15,16.58,30.0,924,a,23,2,2022,1,1,1
2022-02-23,16,21.93,30.0,925,a,23,2,2022,1,1,1
2022-02-23,17,26.42,30.0,926,a,23,2,2022,1,1,1
2022-02-23,18,18.54,28.89,927,a,23,2,2022,1,1,1
2022-02-23,19,15.23,25.0,928,a,23,2,2022,1,1,1
2022-02-23,20,10.41,23.89,929,a,23,2,2022,1,1,1
2022-02-23,21,7.5,22.78,930,a,23,2,2022,1,1,1
2022-02-23,22,6.72,22.22,931,a,23,2,2022,1,1,1
2022-02-23,23,6.79,22.78,932,a,23,2,2022,1,1,1
2022-02-24,6,5.16,20.0,933,a,24,2,2022,1,1,1
2022-02-24,7,4.62,18.89,934,a,24,2,2022,1,1,1
2022-02-24,8,4.47,22.22,935,a,24,2,2022,1,1,1
2022-02-24,9,3.16,25.0,936,a,24,2,2022,1,1,1
2022-02-24,10,14.11,27.22,937,a,24,2,2022,1,1,1
2022-02-24,11,9.52,27.78,938,a,24,2,2022,1,1,1
2022-02-24,12,8.27,27.78,939,a,24,2,2022,1,1,1
2022-02-24,13,9.73,28.89,940,a,24,2,2022,1,1,1
2022-02-24,14,10.0,28.89,941,a,24,2,2022,1,1,1
2022-02-24,15,15.48,30.0,942,a,24,2,2022,1,1,1
2022-02-24,16,22.25,30.0,943,a,24,2,2022,1,1,1
2022-02-24,17,25.38,30.0,944,a,24,2,2022,1,1,1
2022-02-24,18,17.23,27.78,945,a,24,2,2022,1,1,1
2022-02-24,19,10.2,27.22,946,a,24,2,2022,1,1,1
2022-02-24,20,9.84,25.0,947,a,24,2,2022,1,1,1
2022-02-25,6,5.4,18.89,948,a,25,2,2022,1,1,1
2022-02-25,7,4.7,18.89,949,a,25,2,2022,1,1,1
2022-02-25,8,6.36,22.78,950,a,25,2,2022,1,1,1
2022-02-25,9,12.86,25.0,951,a,25,2,2022,1,1,1
2022-02-25,10,27.18,27.22,952,a,25,2,2022,1,1,1
2022-02-25,11,27.4,27.78,953,a,25,2,2022,1,1,1
2022-02-25,12,21.28,28.89,954,a,25,2,2022,1,1,1
2022-02-25,13,20.68,30.0,955,a,25,2,2022,1,1,1
2022-02-25,14,22.29,31.11,956,a,25,2,2022,1,1,1
2022-02-25,15,21.69,32.22,957,a,25,2,2022,1,1,1
2022-02-25,16,23.41,31.11,958,a,25,2,2022,1,1,1
2022-02-25,17,21.88,30.0,959,a,25,2,2022,1,1,1
2022-02-25,18,16.92,27.78,960,a,25,2,2022,1,1,1
2022-02-25,19,13.39,26.11,961,a,25,2,2022,1,1,1
2022-02-25,20,10.03,25.0,962,a,25,2,2022,1,1,1
2022-02-25,21,8.38,23.89,963,a,25,2,2022,1,1,1
2022-02-25,22,8.01,23.89,964,a,25,2,2022,1,1,1
2022-02-25,23,7.04,22.22,965,a,25,2,2022,1,1,1
2022-02-26,1,6.85,21.11,966,a,26,2,2022,1,0,0
2022-02-26,2,6.78,20.0,967,a,26,2,2022,1,0,0
2022-02-26,3,6.86,18.89,968,a,26,2,2022,1,0,0
2022-02-26,6,6.82,17.78,969,a,26,2,2022,1,0,0
2022-02-26,7,5.82,17.78,970,a,26,2,2022,1,0,0
2022-02-26,9,1.04,23.89,971,a,26,2,2022,1,0,0
2022-02-26,10,0.07,27.22,972,a,26,2,2022,1,0,0
2022-02-26,11,0.0,28.89,973,a,26,2,2022,1,0,0
2022-02-26,12,0.0,30.0,974,a,26,2,2022,1,0,0
2022-02-26,13,0.0,31.11,975,a,26,2,2022,1,0,0
2022-02-26,14,0.0,32.22,976,a,26,2,2022,1,0,0
2022-02-26,15,0.0,31.11,977,a,26,2,2022,1,0,0
2022-02-26,16,1.06,31.11,978,a,26,2,2022,1,0,0
2022-02-26,17,2.36,30.0,979,a,26,2,2022,1,0,0
2022-02-26,18,6.78,28.89,980,a,26,2,2022,1,0,0
2022-02-26,19,9.84,26.11,981,a,26,2,2022,1,0,0
2022-02-26,20,10.18,22.78,982,a,26,2,2022,1,0,0
2022-02-28,6,5.87,22.22,983,a,28,2,2022,1,1,1
2022-02-28,7,5.6,22.22,984,a,28,2,2022,1,1,1
2022-02-28,8,4.1,23.89,985,a,28,2,2022,1,1,1
2022-02-28,9,10.21,26.11,986,a,28,2,2022,1,1,1
2022-02-28,10,16.72,30.0,987,a,28,2,2022,1,1,1
2022-02-28,11,13.56,31.11,988,a,28,2,2022,1,1,1
2022-02-28,12,12.78,32.22,989,a,28,2,2022,1,1,1
2022-02-28,13,18.72,32.78,990,a,28,2,2022,1,1,1
2022-02-28,15,32.29,32.78,991,a,28,2,2022,1,1,1
2022-02-28,16,40.99,33.89,992,a,28,2,2022,1,1,1
2022-02-28,17,36.96,33.89,993,a,28,2,2022,1,1,1
2022-02-28,18,23.92,32.22,994,a,28,2,2022,1,1,1
2022-01-03,6,6.52,22.22,995,a,1,3,2022,1,1,1
2022-01-03,7,6.26,22.22,996,a,1,3,2022,1,1,1
2022-01-03,8,4.91,23.89,997,a,1,3,2022,1,1,1
2022-01-03,9,10.27,27.22,998,a,1,3,2022,1,1,1
2022-01-03,10,25.14,28.89,999,a,1,3,2022,1,1,1
2022-01-03,12,4.1,32.78,1000,a,1,3,2022,1,1,1
2022-01-03,13,28.37,33.89,1001,a,1,3,2022,1,1,1
2022-01-03,14,33.11,35.0,1002,a,1,3,2022,1,1,1
2022-01-03,15,30.98,35.0,1003,a,1,3,2022,1,1,1
2022-01-03,16,36.05,35.0,1004,a,1,3,2022,1,1,1
2022-01-03,17,36.83,35.0,1005,a,1,3,2022,1,1,1
2022-01-03,18,23.03,33.89,1006,a,1,3,2022,1,1,1
2022-01-03,19,12.47,30.0,1007,a,1,3,2022,1,1,1
2022-01-03,20,10.85,28.89,1008,a,1,3,2022,1,1,1
2022-02-03,6,7.28,22.78,1009,a,2,3,2022,1,1,1
2022-02-03,7,6.75,22.78,1010,a,2,3,2022,1,1,1
2022-02-03,8,5.38,25.0,1011,a,2,3,2022,1,1,1
2022-02-03,9,20.45,27.78,1012,a,2,3,2022,1,1,1
2022-02-03,10,28.62,28.89,1013,a,2,3,2022,1,1,1
2022-02-03,12,22.59,32.22,1014,a,2,3,2022,1,1,1
2022-02-03,13,25.94,32.78,1015,a,2,3,2022,1,1,1
2022-02-03,14,34.92,33.89,1016,a,2,3,2022,1,1,1
2022-02-03,15,31.27,33.89,1017,a,2,3,2022,1,1,1
2022-02-03,16,30.81,33.89,1018,a,2,3,2022,1,1,1
2022-02-03,17,34.09,35.0,1019,a,2,3,2022,1,1,1
2022-02-03,18,24.04,32.78,1020,a,2,3,2022,1,1,1
2022-02-03,19,13.87,30.0,1021,a,2,3,2022,1,1,1
2022-02-03,20,10.6,28.89,1022,a,2,3,2022,1,1,1
2022-03-03,6,7.34,23.89,1023,a,3,3,2022,1,1,1
2022-03-03,7,7.17,23.89,1024,a,3,3,2022,1,1,1
2022-03-03,8,5.47,26.11,1025,a,3,3,2022,1,1,1
2022-03-03,9,17.13,27.78,1026,a,3,3,2022,1,1,1
2022-03-03,10,30.25,28.89,1027,a,3,3,2022,1,1,1
2022-03-03,11,20.96,31.11,1028,a,3,3,2022,1,1,1
2022-03-03,12,26.81,32.22,1029,a,3,3,2022,1,1,1
2022-03-03,13,29.46,33.89,1030,a,3,3,2022,1,1,1
2022-03-03,14,37.87,33.89,1031,a,3,3,2022,1,1,1
2022-03-03,15,45.05,35.0,1032,a,3,3,2022,1,1,1
2022-03-03,16,36.46,35.0,1033,a,3,3,2022,1,1,1
2022-03-03,17,39.66,35.0,1034,a,3,3,2022,1,1,1
2022-03-03,18,32.55,33.89,1035,a,3,3,2022,1,1,1
2022-03-03,19,22.85,30.0,1036,a,3,3,2022,1,1,1
2022-03-03,20,12.4,28.89,1037,a,3,3,2022,1,1,1
2022-04-03,6,6.73,23.89,1038,a,4,3,2022,1,0,0
2022-04-03,7,6.26,25.0,1039,a,4,3,2022,1,0,0
2022-04-03,8,5.25,27.22,1040,a,4,3,2022,1,0,0
2022-04-03,9,20.07,28.89,1041,a,4,3,2022,1,0,0
2022-04-03,10,32.04,31.11,1042,a,4,3,2022,1,0,0
2022-04-03,11,25.32,32.22,1043,a,4,3,2022,1,0,0
2022-04-03,12,23.65,32.78,1044,a,4,3,2022,1,0,0
2022-04-03,13,26.88,33.89,1045,a,4,3,2022,1,0,0
2022-04-03,14,35.77,35.0,1046,a,4,3,2022,1,0,0
2022-04-03,15,34.94,35.0,1047,a,4,3,2022,1,0,0
2022-04-03,16,39.26,35.0,1048,a,4,3,2022,1,0,0
2022-04-03,17,38.36,35.0,1049,a,4,3,2022,1,0,0
2022-04-03,18,35.1,33.89,1050,a,4,3,2022,1,0,0
2022-04-03,19,26.35,31.11,1051,a,4,3,2022,1,0,0
2022-04-03,20,13.79,30.0,1052,a,4,3,2022,1,0,0
2022-05-03,6,7.24,26.11,1053,a,5,3,2022,1,1,1
2022-05-03,7,6.03,26.11,1054,a,5,3,2022,1,1,1
2022-05-03,8,4.43,27.78,1055,a,5,3,2022,1,1,1
2022-05-03,9,1.24,30.0,1056,a,5,3,2022,1,1,1
2022-05-03,10,0.05,31.11,1057,a,5,3,2022,1,1,1
2022-05-03,11,0.0,32.22,1058,a,5,3,2022,1,1,1
2022-05-03,12,0.0,32.78,1059,a,5,3,2022,1,1,1
2022-05-03,13,0.57,33.89,1060,a,5,3,2022,1,1,1
2022-05-03,14,5.25,35.0,1061,a,5,3,2022,1,1,1
2022-05-03,15,10.61,35.0,1062,a,5,3,2022,1,1,1
2022-05-03,16,15.61,36.11,1063,a,5,3,2022,1,1,1
2022-05-03,17,15.37,35.0,1064,a,5,3,2022,1,1,1
2022-05-03,18,12.06,33.89,1065,a,5,3,2022,1,1,1
2022-05-03,19,11.79,32.22,1066,a,5,3,2022,1,1,1
2022-05-03,20,9.46,31.11,1067,a,5,3,2022,1,1,1
2022-06-03,6,7.45,27.22,1068,a,6,3,2022,1,1,1
2022-06-03,7,6.56,27.22,1069,a,6,3,2022,1,1,1
2022-06-03,8,4.0,27.78,1070,a,6,3,2022,1,1,1
2022-06-03,9,0.71,30.0,1071,a,6,3,2022,1,1,1
2022-06-03,10,0.21,31.11,1072,a,6,3,2022,1,1,1
2022-06-03,11,0.36,32.22,1073,a,6,3,2022,1,1,1
2022-06-03,12,0.26,32.22,1074,a,6,3,2022,1,1,1
2022-06-03,13,0.06,32.22,1075,a,6,3,2022,1,1,1
2022-06-03,14,0.09,32.78,1076,a,6,3,2022,1,1,1
2022-06-03,15,0.05,33.89,1077,a,6,3,2022,1,1,1
2022-06-03,16,0.26,33.89,1078,a,6,3,2022,1,1,1
2022-06-03,17,3.8,33.89,1079,a,6,3,2022,1,1,1
2022-06-03,18,9.05,32.78,1080,a,6,3,2022,1,1,1
2022-06-03,19,13.08,32.22,1081,a,6,3,2022,1,1,1
2022-06-03,20,11.08,28.89,1082,a,6,3,2022,1,1,1
2022-07-03,6,7.18,25.0,1083,a,7,3,2022,1,0,0
2022-07-03,7,5.95,23.89,1084,a,7,3,2022,1,0,0
2022-07-03,8,4.87,26.11,1085,a,7,3,2022,1,0,0
2022-07-03,9,18.74,27.78,1086,a,7,3,2022,1,0,0
2022-07-03,10,35.93,30.0,1087,a,7,3,2022,1,0,0
2022-07-03,11,31.31,31.11,1088,a,7,3,2022,1,0,0
2022-07-03,12,29.62,32.78,1089,a,7,3,2022,1,0,0
2022-07-03,13,31.07,32.78,1090,a,7,3,2022,1,0,0
2022-07-03,14,34.72,33.89,1091,a,7,3,2022,1,0,0
2022-07-03,15,40.62,33.89,1092,a,7,3,2022,1,0,0
2022-07-03,16,42.31,30.0,1093,a,7,3,2022,1,0,0
2022-07-03,17,37.36,30.0,1094,a,7,3,2022,1,0,0
2022-07-03,18,24.01,30.0,1095,a,7,3,2022,1,0,0
2022-07-03,19,23.09,27.22,1096,a,7,3,2022,1,0,0
2022-07-03,20,10.82,27.22,1097,a,7,3,2022,1,0,0
2022-08-03,6,6.56,23.89,1098,a,8,3,2022,1,1,1
2022-08-03,7,5.96,23.89,1099,a,8,3,2022,1,1,1
2022-08-03,8,3.41,26.11,1100,a,8,3,2022,1,1,1
2022-08-03,9,20.32,27.78,1101,a,8,3,2022,1,1,1
2022-08-03,10,33.89,28.89,1102,a,8,3,2022,1,1,1
2022-08-03,11,34.33,32.22,1103,a,8,3,2022,1,1,1
2022-08-03,12,38.43,31.11,1104,a,8,3,2022,1,1,1
2022-08-03,13,32.88,31.11,1105,a,8,3,2022,1,1,1
2022-08-03,14,28.99,32.22,1106,a,8,3,2022,1,1,1
2022-08-03,15,34.83,32.22,1107,a,8,3,2022,1,1,1
2022-08-03,16,35.77,32.22,1108,a,8,3,2022,1,1,1
2022-08-03,17,39.64,32.22,1109,a,8,3,2022,1,1,1
2022-08-03,18,26.45,31.11,1110,a,8,3,2022,1,1,1
2022-08-03,19,15.99,28.89,1111,a,8,3,2022,1,1,1
2022-08-03,20,10.37,27.78,1112,a,8,3,2022,1,1,1
2022-09-03,6,7.08,22.78,1113,a,9,3,2022,1,0,0
2022-09-03,7,6.4,22.78,1114,a,9,3,2022,1,0,0
2022-09-03,8,4.5,26.11,1115,a,9,3,2022,1,0,0
2022-09-03,9,16.81,27.78,1116,a,9,3,2022,1,0,0
2022-09-03,10,26.51,30.0,1117,a,9,3,2022,1,0,0
2022-09-03,11,27.33,31.11,1118,a,9,3,2022,1,0,0
2022-09-03,13,32.21,32.22,1119,a,9,3,2022,1,0,0
2022-09-03,14,34.88,32.78,1120,a,9,3,2022,1,0,0
2022-09-03,15,37.81,33.89,1121,a,9,3,2022,1,0,0
2022-09-03,16,44.85,33.89,1122,a,9,3,2022,1,0,0
2022-09-03,17,41.65,32.78,1123,a,9,3,2022,1,0,0
2022-09-03,18,36.92,32.78,1124,a,9,3,2022,1,0,0
2022-09-03,19,28.0,30.0,1125,a,9,3,2022,1,0,0
2022-09-03,20,11.42,27.78,1126,a,9,3,2022,1,0,0
2022-10-03,6,6.85,22.78,1127,a,10,3,2022,1,1,1
2022-10-03,7,5.9,23.89,1128,a,10,3,2022,1,1,1
2022-10-03,8,4.96,27.22,1129,a,10,3,2022,1,1,1
2022-10-03,9,12.28,30.0,1130,a,10,3,2022,1,1,1
2022-10-03,10,29.42,31.11,1131,a,10,3,2022,1,1,1
2022-10-03,11,31.25,32.22,1132,a,10,3,2022,1,1,1
2022-10-03,12,25.88,32.78,1133,a,10,3,2022,1,1,1
2022-10-03,13,29.69,33.89,1134,a,10,3,2022,1,1,1
2022-10-03,14,35.51,35.0,1135,a,10,3,2022,1,1,1
2022-10-03,15,41.0,35.0,1136,a,10,3,2022,1,1,1
2022-10-03,16,44.27,35.0,1137,a,10,3,2022,1,1,1
2022-10-03,17,43.04,35.0,1138,a,10,3,2022,1,1,1
2022-10-03,19,17.63,30.0,1139,a,10,3,2022,1,1,1
2022-10-03,20,16.45,27.78,1140,a,10,3,2022,1,1,1
2022-11-03,6,7.26,25.0,1141,a,11,3,2022,1,1,1
2022-11-03,7,6.48,25.0,1142,a,11,3,2022,1,1,1
2022-11-03,8,7.09,27.22,1143,a,11,3,2022,1,1,1
2022-11-03,9,26.68,30.0,1144,a,11,3,2022,1,1,1
2022-11-03,10,41.54,31.11,1145,a,11,3,2022,1,1,1
2022-11-03,11,43.38,32.78,1146,a,11,3,2022,1,1,1
2022-11-03,12,39.39,33.89,1147,a,11,3,2022,1,1,1
2022-11-03,13,38.88,35.0,1148,a,11,3,2022,1,1,1
2022-11-03,14,41.35,35.0,1149,a,11,3,2022,1,1,1
2022-11-03,15,41.65,35.0,1150,a,11,3,2022,1,1,1
2022-11-03,16,44.77,36.11,1151,a,11,3,2022,1,1,1
2022-11-03,17,44.13,35.0,1152,a,11,3,2022,1,1,1
2022-11-03,18,32.97,33.89,1153,a,11,3,2022,1,1,1
2022-11-03,19,19.39,31.11,1154,a,11,3,2022,1,1,1
2022-11-03,20,12.52,28.89,1155,a,11,3,2022,1,1,1
2022-12-03,6,7.11,26.11,1156,a,12,3,2022,1,0,0
2022-12-03,7,6.34,26.11,1157,a,12,3,2022,1,0,0
2022-12-03,8,5.11,27.78,1158,a,12,3,2022,1,0,0
2022-12-03,9,1.41,30.0,1159,a,12,3,2022,1,0,0
2022-12-03,10,0.0,32.22,1160,a,12,3,2022,1,0,0
2022-12-03,11,0.01,32.78,1161,a,12,3,2022,1,0,0
2022-12-03,12,0.84,33.89,1162,a,12,3,2022,1,0,0
2022-12-03,13,3.11,35.0,1163,a,12,3,2022,1,0,0
2022-12-03,14,3.47,36.11,1164,a,12,3,2022,1,0,0
2022-12-03,15,7.18,36.11,1165,a,12,3,2022,1,0,0
2022-12-03,16,13.52,36.11,1166,a,12,3,2022,1,0,0
2022-12-03,17,14.79,36.11,1167,a,12,3,2022,1,0,0
2022-12-03,18,9.99,35.0,1168,a,12,3,2022,1,0,0
2022-12-03,19,12.44,31.11,1169,a,12,3,2022,1,0,0
2022-12-03,20,12.1,30.0,1170,a,12,3,2022,1,0,0
2022-03-13,6,7.74,26.11,1171,a,13,3,2022,1,0,0
2022-03-13,7,6.8,26.11,1172,a,13,3,2022,1,0,0
2022-03-13,8,4.72,28.89,1173,a,13,3,2022,1,0,0
2022-03-13,9,2.62,32.22,1174,a,13,3,2022,1,0,0
2022-03-13,10,0.51,32.78,1175,a,13,3,2022,1,0,0
2022-03-13,11,0.29,35.0,1176,a,13,3,2022,1,0,0
2022-03-13,12,8.07,36.11,1177,a,13,3,2022,1,0,0
2022-03-13,13,12.54,36.11,1178,a,13,3,2022,1,0,0
2022-03-13,14,12.1,37.22,1179,a,13,3,2022,1,0,0
2022-03-13,15,14.97,36.11,1180,a,13,3,2022,1,0,0
2022-03-13,16,17.64,37.22,1181,a,13,3,2022,1,0,0
2022-03-13,17,12.97,37.22,1182,a,13,3,2022,1,0,0
2022-03-13,18,10.41,36.11,1183,a,13,3,2022,1,0,0
2022-03-13,19,12.78,32.22,1184,a,13,3,2022,1,0,0
2022-03-13,20,12.09,30.0,1185,a,13,3,2022,1,0,0
2022-03-14,6,8.13,27.78,1186,a,14,3,2022,1,1,1
2022-03-14,7,8.07,27.78,1187,a,14,3,2022,1,1,1
2022-03-14,8,12.43,28.89,1188,a,14,3,2022,1,1,1
2022-03-14,9,36.79,31.11,1189,a,14,3,2022,1,1,1
2022-03-14,10,46.11,32.22,1190,a,14,3,2022,1,1,1
2022-03-14,11,45.81,33.89,1191,a,14,3,2022,1,1,1
2022-03-14,12,44.87,33.89,1192,a,14,3,2022,1,1,1
2022-03-14,13,49.55,35.0,1193,a,14,3,2022,1,1,1
2022-03-14,14,49.95,36.11,1194,a,14,3,2022,1,1,1
2022-03-14,15,47.89,36.11,1195,a,14,3,2022,1,1,1
2022-03-14,16,44.76,37.22,1196,a,14,3,2022,1,1,1
2022-03-14,17,45.37,32.22,1197,a,14,3,2022,1,1,1
2022-03-14,18,35.14,33.89,1198,a,14,3,2022,1,1,1
2022-03-14,19,30.46,30.0,1199,a,14,3,2022,1,1,1
2022-03-14,20,19.84,28.89,1200,a,14,3,2022,1,1,1
2022-03-15,6,8.58,27.22,1201,a,15,3,2022,1,1,1
2022-03-15,7,7.96,27.22,1202,a,15,3,2022,1,1,1
2022-03-15,8,7.33,27.78,1203,a,15,3,2022,1,1,1
2022-03-15,9,22.09,30.0,1204,a,15,3,2022,1,1,1
2022-03-15,10,37.71,31.11,1205,a,15,3,2022,1,1,1
2022-03-15,11,32.85,32.22,1206,a,15,3,2022,1,1,1
2022-03-15,12,35.65,32.78,1207,a,15,3,2022,1,1,1
2022-03-15,13,34.06,33.89,1208,a,15,3,2022,1,1,1
2022-03-15,14,38.2,35.0,1209,a,15,3,2022,1,1,1
2022-03-15,15,41.48,36.11,1210,a,15,3,2022,1,1,1
2022-03-15,16,48.38,36.11,1211,a,15,3,2022,1,1,1
2022-03-15,17,46.77,36.11,1212,a,15,3,2022,1,1,1
2022-03-15,18,34.64,33.89,1213,a,15,3,2022,1,1,1
2022-03-15,19,27.93,32.78,1214,a,15,3,2022,1,1,1
2022-03-15,20,18.28,32.22,1215,a,15,3,2022,1,1,1
2022-03-16,6,8.1,27.22,1216,a,16,3,2022,1,1,1
2022-03-16,7,7.65,27.22,1217,a,16,3,2022,1,1,1
2022-03-16,8,7.31,27.78,1218,a,16,3,2022,1,1,1
2022-03-16,9,25.65,30.0,1219,a,16,3,2022,1,1,1
2022-03-16,10,39.45,31.11,1220,a,16,3,2022,1,1,1
2022-03-16,11,37.48,32.22,1221,a,16,3,2022,1,1,1
2022-03-16,12,35.91,32.78,1222,a,16,3,2022,1,1,1
2022-03-16,13,35.95,35.0,1223,a,16,3,2022,1,1,1
2022-03-16,14,35.27,35.0,1224,a,16,3,2022,1,1,1
2022-03-16,15,37.02,36.11,1225,a,16,3,2022,1,1,1
2022-03-16,16,44.2,35.0,1226,a,16,3,2022,1,1,1
2022-03-16,17,49.77,35.0,1227,a,16,3,2022,1,1,1
2022-03-16,18,27.94,33.89,1228,a,16,3,2022,1,1,1
2022-03-16,19,25.27,32.22,1229,a,16,3,2022,1,1,1
2022-03-16,20,12.37,31.11,1230,a,16,3,2022,1,1,1
2022-03-17,6,6.91,23.89,1231,a,17,3,2022,1,1,1
2022-03-17,7,6.07,23.89,1232,a,17,3,2022,1,1,1
2022-03-17,8,5.19,26.11,1233,a,17,3,2022,1,1,1
2022-03-17,9,17.51,27.78,1234,a,17,3,2022,1,1,1
2022-03-17,10,37.51,30.0,1235,a,17,3,2022,1,1,1
2022-03-17,11,32.69,31.11,1236,a,17,3,2022,1,1,1
2022-03-17,12,29.33,31.11,1237,a,17,3,2022,1,1,1
2022-03-17,13,27.52,32.78,1238,a,17,3,2022,1,1,1
2022-03-17,14,34.75,33.89,1239,a,17,3,2022,1,1,1
2022-03-17,15,37.01,33.89,1240,a,17,3,2022,1,1,1
2022-03-17,16,45.4,35.0,1241,a,17,3,2022,1,1,1
2022-03-17,17,41.66,33.89,1242,a,17,3,2022,1,1,1
2022-03-17,18,38.66,32.78,1243,a,17,3,2022,1,1,1
2022-03-17,19,27.38,32.22,1244,a,17,3,2022,1,1,1
2022-03-17,20,15.31,31.11,1245,a,17,3,2022,1,1,1
2022-03-18,6,8.17,26.11,1246,a,18,3,2022,1,1,1
2022-03-18,7,8.25,26.11,1247,a,18,3,2022,1,1,1
2022-03-18,8,7.23,27.78,1248,a,18,3,2022,1,1,1
2022-03-18,9,33.54,30.0,1249,a,18,3,2022,1,1,1
2022-03-18,10,40.78,31.11,1250,a,18,3,2022,1,1,1
2022-03-18,11,45.15,31.11,1251,a,18,3,2022,1,1,1
2022-03-18,12,39.21,32.22,1252,a,18,3,2022,1,1,1
2022-03-18,13,38.32,32.78,1253,a,18,3,2022,1,1,1
2022-03-18,14,43.14,31.11,1254,a,18,3,2022,1,1,1
2022-03-18,15,44.42,31.11,1255,a,18,3,2022,1,1,1
2022-03-18,16,36.89,32.22,1256,a,18,3,2022,1,1,1
2022-03-18,17,40.64,32.22,1257,a,18,3,2022,1,1,1
2022-03-18,18,32.56,28.89,1258,a,18,3,2022,1,1,1
2022-03-18,19,19.48,27.22,1259,a,18,3,2022,1,1,1
2022-03-18,20,11.89,27.22,1260,a,18,3,2022,1,1,1
2022-03-19,6,7.33,22.78,1261,a,19,3,2022,1,0,0
2022-03-19,7,5.93,22.78,1262,a,19,3,2022,1,0,0
2022-03-19,8,4.55,25.0,1263,a,19,3,2022,1,0,0
2022-03-19,9,7.11,27.78,1264,a,19,3,2022,1,0,0
2022-03-19,10,10.63,28.89,1265,a,19,3,2022,1,0,0
2022-03-19,11,18.91,31.11,1266,a,19,3,2022,1,0,0
2022-03-19,12,18.96,32.22,1267,a,19,3,2022,1,0,0
2022-03-19,13,9.33,32.22,1268,a,19,3,2022,1,0,0
2022-03-19,14,13.81,32.22,1269,a,19,3,2022,1,0,0
2022-03-19,15,13.87,32.78,1270,a,19,3,2022,1,0,0
2022-03-19,16,13.98,32.78,1271,a,19,3,2022,1,0,0
2022-03-19,17,11.62,32.22,1272,a,19,3,2022,1,0,0
2022-03-19,18,11.49,31.11,1273,a,19,3,2022,1,0,0
2022-03-19,19,13.88,28.89,1274,a,19,3,2022,1,0,0
2022-03-19,20,12.62,27.78,1275,a,19,3,2022,1,0,0
2022-03-20,6,8.01,26.11,1276,a,20,3,2022,1,0,0
2022-03-20,7,7.53,26.11,1277,a,20,3,2022,1,0,0
2022-03-20,8,6.79,27.22,1278,a,20,3,2022,1,0,0
2022-03-20,9,4.9,27.78,1279,a,20,3,2022,1,0,0
2022-03-20,10,1.81,30.0,1280,a,20,3,2022,1,0,0
2022-03-20,11,6.61,31.11,1281,a,20,3,2022,1,0,0
2022-03-20,12,14.01,32.78,1282,a,20,3,2022,1,0,0
2022-03-20,13,2.13,32.78,1283,a,20,3,2022,1,0,0
2022-03-20,14,0.73,33.89,1284,a,20,3,2022,1,0,0
2022-03-20,15,0.13,33.89,1285,a,20,3,2022,1,0,0
2022-03-20,16,1.86,33.89,1286,a,20,3,2022,1,0,0
2022-03-20,17,4.22,33.89,1287,a,20,3,2022,1,0,0
2022-03-20,18,11.81,32.78,1288,a,20,3,2022,1,0,0
2022-03-20,19,13.68,30.0,1289,a,20,3,2022,1,0,0
2022-03-20,20,12.37,31.11,1290,a,20,3,2022,1,0,0
2022-03-21,6,7.35,23.89,1291,a,21,3,2022,1,1,1
2022-03-21,7,6.96,23.89,1292,a,21,3,2022,1,1,1
2022-03-21,8,5.42,27.22,1293,a,21,3,2022,1,1,1
2022-03-21,9,19.74,28.89,1294,a,21,3,2022,1,1,1
2022-03-21,10,42.49,30.0,1295,a,21,3,2022,1,1,1
2022-03-21,11,35.95,31.11,1296,a,21,3,2022,1,1,1
2022-03-21,12,26.98,32.22,1297,a,21,3,2022,1,1,1
2022-03-21,13,29.88,32.78,1298,a,21,3,2022,1,1,1
2022-03-21,14,39.03,32.78,1299,a,21,3,2022,1,1,1
2022-03-21,15,29.73,32.78,1300,a,21,3,2022,1,1,1
2022-03-21,16,34.33,32.78,1301,a,21,3,2022,1,1,1
2022-03-21,17,36.99,32.78,1302,a,21,3,2022,1,1,1
2022-03-21,18,31.95,32.22,1303,a,21,3,2022,1,1,1
2022-03-21,19,28.7,28.89,1304,a,21,3,2022,1,1,1
2022-03-21,20,16.66,28.89,1305,a,21,3,2022,1,1,1
2022-03-22,6,7.6,26.11,1306,a,22,3,2022,1,1,1
2022-03-22,7,7.11,27.22,1307,a,22,3,2022,1,1,1
2022-03-22,8,9.07,28.89,1308,a,22,3,2022,1,1,1
2022-03-22,9,26.74,30.0,1309,a,22,3,2022,1,1,1
2022-03-22,10,48.37,31.11,1310,a,22,3,2022,1,1,1
2022-03-22,11,48.22,32.22,1311,a,22,3,2022,1,1,1
