date,hour,load_kW,demand(kWh),supply(kWh),net_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),time_idx,group,wind_direction,weather_condition,hour_group,holiday,weekend,workday,work_time
11/1/2022,19,10.51,12.46,0,-12.46,NNW,Fair,81,64,58,1,0,29.7,0,230,a,8,0,1,1,1,1,0
11/1/2022,20,12.14,10.27,0,-10.27,CALM,Fair,77,66,69,0,0,29.73,0,231,a,9,0,1,1,1,1,0
11/1/2022,21,7.49,8.58,0,-8.58,,,,,,,,,,232,a,,,1,1,1,1,0
11/1/2022,22,6.9,6.98,0,-6.98,,,,,,,,,,233,a,,,1,1,1,1,0
11/1/2022,23,9.8,7.05,0,-7.05,,,,,,,,,,234,a,,,1,1,1,1,0
12/1/2022,1,3.56,6.22,0,-6.22,,,,,,,,,,235,a,,,0,1,1,1,0
12/1/2022,2,4.08,6.55,0,-6.55,,,,,,,,,,236,a,,,0,1,1,1,0
12/1/2022,3,3.89,6.17,0,-6.17,,,,,,,,,,237,a,,,0,1,1,1,0
12/1/2022,4,5.39,6.1,0,-6.1,,,,,,,,,,238,a,,,0,1,1,1,0
12/1/2022,5,6.25,5.9,0,-5.9,,,,,,,,,,239,a,,,0,1,1,1,0
12/1/2022,6,7.54,5.95,0,-5.95,VAR,Fair,68,64,88,1,0,29.75,0,240,a,0,0,0,1,1,1,0
12/1/2022,7,0,5.6,0,-5.6,NE,Fair,68,64,88,1,0,29.78,0,241,a,3,0,0,1,1,1,0
12/1/2022,8,5.03,4.73,0,-4.73,CALM,Fair,73,68,83,0,0,29.81,0,242,a,9,0,0,1,1,1,1
12/1/2022,9,15.69,8.93,0.01,-8.92,VAR,Fair,77,64,65,2,0,29.84,0,243,a,0,0,0,1,1,1,1
12/1/2022,10,24.6,6.21,0.07,-6.14,E,Fair,81,63,54,3,0,29.87,0,244,a,12,0,0,1,1,1,1
12/1/2022,11,23.96,4.43,0.55,-3.88,SSE,Fair,84,64,51,5,0,29.84,0,245,a,13,0,0,1,1,1,1
12/1/2022,12,29.2,5.86,0.03,-5.83,SSW,Fair,88,64,46,6,0,29.81,0,246,a,16,0,0,1,1,1,1
12/1/2022,13,22.67,6.17,0,-6.17,VAR,Fair,88,64,46,5,0,29.78,0,247,a,0,0,1,1,1,1,1
12/1/2022,14,32.5,12.64,0,-12.64,SSW,Fair,90,63,40,6,0,29.75,0,248,a,16,0,1,1,1,1,1
12/1/2022,15,28.83,17.61,0,-17.61,S,Fair,90,63,40,6,0,29.7,0,249,a,17,0,1,1,1,1,1
12/1/2022,16,29.31,18.62,0,-18.62,SSW,Fair,90,61,38,6,0,29.7,0,250,a,16,0,1,1,1,1,1
12/1/2022,17,21.43,22.82,0,-22.82,WSW,Fair,90,57,33,6,0,29.73,0,251,a,6,0,1,1,1,1,1
12/1/2022,18,0,17.08,0,-17.08,VAR,Fair,84,61,45,2,0,29.73,0,252,a,0,0,1,1,1,1,0
12/1/2022,19,7.72,12.92,0,-12.92,NW,Fair,79,64,61,2,0,29.75,0,253,a,11,0,1,1,1,1,0
12/1/2022,20,11.13,10.36,0,-10.36,E,Fair,77,64,65,1,0,29.75,0,254,a,12,0,1,1,1,1,0
12/1/2022,21,6.67,8.49,0,-8.49,,,,,,,,,,255,a,,,1,1,1,1,0
12/1/2022,22,8.8,7.87,0,-7.87,,,,,,,,,,256,a,,,1,1,1,1,0
12/1/2022,23,3.84,7.11,0,-7.11,,,,,,,,,,257,a,,,1,1,1,1,0
13/1/2022,1,9.27,6.26,0,-6.26,,,,,,,,,,258,a,,,0,1,1,1,0
13/1/2022,2,9.01,6.12,0,-6.12,,,,,,,,,,259,a,,,0,1,1,1,0
13/1/2022,3,6.37,5.89,0,-5.89,,,,,,,,,,260,a,,,0,1,1,1,0
13/1/2022,4,3.78,6.01,0,-6.01,,,,,,,,,,261,a,,,0,1,1,1,0
13/1/2022,5,5.86,5.85,0,-5.85,,,,,,,,,,262,a,,,0,1,1,1,0
13/1/2022,6,2.87,5.74,0,-5.74,CALM,Fair,68,63,83,0,0,29.75,0,263,a,9,0,0,1,1,1,0
13/1/2022,7,3.02,4.84,0,-4.84,WNW,Shallow Fog,66,64,94,1,0,29.78,0,264,a,5,1,0,1,1,1,0
13/1/2022,8,11.11,4.41,0,-4.41,NW,Fair,73,70,88,2,0,29.81,0,265,a,11,0,0,1,1,1,1
13/1/2022,9,10.67,2.71,0.33,-2.38,NNW,Fair,77,64,65,3,0,29.84,0,266,a,8,0,0,1,1,1,1
13/1/2022,10,18.25,5.99,0.15,-5.84,N,Fair,81,63,54,3,0,29.84,0,267,a,10,0,0,1,1,1,1
13/1/2022,11,33.36,12.91,0.06,-12.85,W,Fair,84,63,48,5,0,29.81,0,268,a,7,0,0,1,1,1,1
13/1/2022,12,42.55,13.89,0,-13.89,SW,Fair,86,61,43,5,0,29.78,0,269,a,14,0,0,1,1,1,1
13/1/2022,13,36.26,13.47,0,-13.47,SW,Fair,90,59,36,6,0,29.75,0,270,a,14,0,1,1,1,1,1
13/1/2022,14,45.03,16.68,0,-16.68,SW,Fair,90,59,36,6,0,29.73,0,271,a,14,0,1,1,1,1,1
13/1/2022,15,32.94,24.41,0,-24.41,WSW,Fair,90,57,33,8,0,29.7,0,272,a,6,0,1,1,1,1,1
13/1/2022,16,32.58,23.46,0,-23.46,SW,Fair,90,55,31,6,0,29.7,0,273,a,14,0,1,1,1,1,1
13/1/2022,17,20.29,23.83,0,-23.83,WSW,Fair,88,55,33,5,0,29.7,0,274,a,6,0,1,1,1,1,1
13/1/2022,18,0,19.4,0,-19.4,VAR,Fair,84,63,48,1,0,29.73,0,275,a,0,0,1,1,1,1,0
13/1/2022,19,7.25,11.72,0,-11.72,CALM,Fair,79,63,57,0,0,29.73,0,276,a,9,0,1,1,1,1,0
13/1/2022,20,5.31,9.69,0,-9.69,VAR,Fair,77,63,61,1,0,29.75,0,277,a,0,0,1,1,1,1,0
13/1/2022,21,8.56,8.03,0,-8.03,,,,,,,,,,278,a,,,1,1,1,1,0
13/1/2022,22,13.04,9.34,0,-9.34,,,,,,,,,,279,a,,,1,1,1,1,0
13/1/2022,23,9.81,9.91,0,-9.91,,,,,,,,,,280,a,,,1,1,1,1,0
14/1/2022,1,9.09,8.19,0,-8.19,,,,,,,,,,281,a,,,0,1,1,1,0
14/1/2022,2,8.93,6.26,0,-6.26,,,,,,,,,,282,a,,,0,1,1,1,0
14/1/2022,3,7.16,5.93,0,-5.93,,,,,,,,,,283,a,,,0,1,1,1,0
14/1/2022,4,6.38,6.01,0,-6.01,,,,,,,,,,284,a,,,0,1,1,1,0
14/1/2022,5,5.84,6.17,0,-6.17,,,,,,,,,,285,a,,,0,1,1,1,0
14/1/2022,6,5.95,5.56,0,-5.56,VAR,Fair,68,64,88,1,0,29.78,0,286,a,0,0,0,1,1,1,0
14/1/2022,7,4.81,4.78,0,-4.78,VAR,Fair,66,64,94,1,0,29.81,0,287,a,0,0,0,1,1,1,0
14/1/2022,8,7.11,4.2,0,-4.2,CALM,Fair,73,66,78,0,0,29.81,0,288,a,9,0,0,1,1,1,1
14/1/2022,9,15.58,6.08,0,-6.08,,,,,,,,,,289,a,,,0,1,1,1,1
14/1/2022,10,22.49,2.63,0.55,-2.08,SE,Fair,82,61,48,7,0,29.87,0,290,a,4,0,0,1,1,1,1
14/1/2022,11,24.19,0.91,2.26,1.35,SE,Fair,84,61,45,5,0,29.84,0,291,a,4,0,0,1,1,1,1
14/1/2022,12,25.66,0.44,1.4,0.96,VAR,Fair,86,59,40,3,0,29.81,0,292,a,0,0,0,1,1,1,1
14/1/2022,13,23.27,1.08,0.82,-0.26,S,Fair,88,59,38,6,0,29.78,0,293,a,17,0,1,1,1,1,1
14/1/2022,14,21.95,2.04,0.46,-1.58,SSW,Fair,90,55,31,7,0,29.75,0,294,a,16,0,1,1,1,1,1
14/1/2022,15,21.93,6.52,0,-6.52,S,Fair,90,57,33,7,0,29.7,0,295,a,17,0,1,1,1,1,1
14/1/2022,16,22.81,12.51,0,-12.51,SSW,Fair,90,59,36,5,0,29.7,0,296,a,16,0,1,1,1,1,1
14/1/2022,17,25.52,19.94,0,-19.94,SSW,Fair,88,59,38,5,0,29.7,0,297,a,16,0,1,1,1,1,1
14/1/2022,18,1.8,16.27,0,-16.27,VAR,Fair,84,63,48,2,0,29.73,0,298,a,0,0,1,1,1,1,0
14/1/2022,19,11.37,12.04,0,-12.04,CALM,Fair,79,63,57,0,0,29.73,0,299,a,9,0,1,1,1,1,0
14/1/2022,20,9.42,10.67,0,-10.67,CALM,Fair,77,63,61,0,0,29.73,0,300,a,9,0,1,1,1,1,0
14/1/2022,21,8.88,9.08,0,-9.08,,,,,,,,,,301,a,,,1,1,1,1,0
14/1/2022,22,6.82,7,0,-7,,,,,,,,,,302,a,,,1,1,1,1,0
14/1/2022,23,9.43,7.02,0,-7.02,,,,,,,,,,303,a,,,1,1,1,1,0
15/1/2022,1,6.59,6.59,0,-6.59,,,,,,,,,,304,a,,,0,1,1,1,0
15/1/2022,2,4.24,6.57,0,-6.57,,,,,,,,,,305,a,,,0,1,1,1,0
15/1/2022,3,8.39,6.09,0,-6.09,,,,,,,,,,306,a,,,0,1,1,1,0
15/1/2022,4,4.07,5.94,0,-5.94,,,,,,,,,,307,a,,,0,1,1,1,0
15/1/2022,5,6.81,5.87,0,-5.87,,,,,,,,,,308,a,,,0,1,1,1,0
15/1/2022,6,3.47,5.7,0,-5.7,VAR,Fair,70,64,83,2,0,29.75,0,309,a,0,0,0,1,0,0,0
15/1/2022,7,4.98,4.83,0,-4.83,CALM,Partial Fog,68,64,88,0,0,29.78,0,310,a,9,2,0,1,0,0,0
15/1/2022,8,4.05,3.95,0.01,-3.94,NW,Fair,73,68,83,1,0,29.81,0,311,a,11,0,0,1,0,0,1
15/1/2022,9,11.18,2.56,0.33,-2.23,VAR,Fair,77,64,65,1,0,29.81,0,312,a,0,0,0,1,0,0,1
15/1/2022,10,24.37,0.01,5.79,5.78,SSW,Fair,81,63,54,3,0,29.84,0,313,a,16,0,0,1,0,0,1
15/1/2022,11,34.71,0,9.88,9.88,VAR,Fair,84,63,48,2,0,29.81,0,314,a,0,0,0,1,0,0,1
15/1/2022,12,28.85,0,10.17,10.17,,,,,,,,,,315,a,,,0,1,1,1,1
15/1/2022,13,33.12,0,8.86,8.86,,,,,,,,,,316,a,,,1,1,1,1,1
15/1/2022,14,31.43,0,7.98,7.98,SW,Fair,88,61,40,5,0,29.73,0,317,a,14,0,1,1,0,0,1
15/1/2022,15,16.49,0.02,4.6,4.58,SSW,Fair,90,59,36,6,0,29.7,0,318,a,16,0,1,1,0,0,1
15/1/2022,16,8.68,1.65,0.88,-0.77,SSW,Fair,88,59,38,6,0,29.67,0,319,a,16,0,1,1,0,0,1
15/1/2022,17,10.38,6.72,0,-6.72,WSW,Fair,88,61,40,6,0,29.7,0,320,a,6,0,1,1,0,0,1
15/1/2022,18,0,11.05,0,-11.05,W,Fair,86,63,45,3,0,29.7,0,321,a,7,0,1,1,0,0,0
15/1/2022,19,9.05,12.82,0,-12.82,CALM,Fair,79,64,61,0,0,29.7,0,322,a,9,0,1,1,0,0,0
15/1/2022,20,6.66,10.78,0,-10.78,CALM,Fair,77,64,65,0,0,29.73,0,323,a,9,0,1,1,0,0,0
15/1/2022,21,8.3,8.02,0,-8.02,,,,,,,,,,324,a,,,1,1,1,1,0
15/1/2022,22,4.29,7.31,0,-7.31,,,,,,,,,,325,a,,,1,1,1,1,0
15/1/2022,23,6.84,7.41,0,-7.41,,,,,,,,,,326,a,,,1,1,1,1,0
16/1/2022,1,7.35,6.64,0,-6.64,,,,,,,,,,327,a,,,0,1,1,1,0
16/1/2022,2,7.24,6.42,0,-6.42,,,,,,,,,,328,a,,,0,1,1,1,0
16/1/2022,3,6.82,6.11,0,-6.11,,,,,,,,,,329,a,,,0,1,1,1,0
16/1/2022,4,5.63,5.93,0,-5.93,,,,,,,,,,330,a,,,0,1,1,1,0
16/1/2022,5,3.93,6.2,0,-6.2,,,,,,,,,,331,a,,,0,1,1,1,0
16/1/2022,6,3.03,5.94,0,-5.94,N,Fair,68,64,88,1,0,29.75,0,332,a,10,0,0,1,0,0,0
16/1/2022,7,5.1,4.84,0,-4.84,VAR,Shallow Fog,68,66,94,1,0,29.78,0,333,a,0,1,0,1,0,0,0
16/1/2022,8,5.87,3.35,0,-3.35,VAR,Fair,72,68,88,1,0,29.81,0,334,a,0,0,0,1,0,0,1
16/1/2022,9,13.61,1.21,1.11,-0.1,VAR,Fair,77,66,69,1,0,29.84,0,335,a,0,0,0,1,0,0,1
16/1/2022,10,26.18,0.01,6.47,6.46,VAR,Fair,81,66,61,3,0,29.84,0,336,a,0,0,0,1,0,0,1
16/1/2022,11,33.55,0,11.19,11.19,SSE,Fair,84,64,51,7,0,29.81,0,337,a,13,0,0,1,0,0,1
16/1/2022,12,34.73,0,9.75,9.75,S,Fair,86,64,48,7,0,29.78,0,338,a,17,0,0,1,0,0,1
16/1/2022,13,38.11,0,10.33,10.33,S,Fair,88,63,43,6,0,29.75,0,339,a,17,0,1,1,0,0,1
16/1/2022,14,23.68,0,8.22,8.22,SSE,Fair,90,59,36,8,0,29.73,0,340,a,13,0,1,1,0,0,1
16/1/2022,15,16.94,0.06,4.2,4.14,S,Fair,90,61,38,5,0,29.7,0,341,a,17,0,1,1,0,0,1
16/1/2022,16,12.87,1.36,0.92,-0.44,SSW,Fair,90,61,38,5,0,29.7,0,342,a,16,0,1,1,0,0,1
16/1/2022,17,9.47,5.58,0.03,-5.55,S,Fair,88,61,40,5,0,29.7,0,343,a,17,0,1,1,0,0,1
16/1/2022,18,0,10.48,0,-10.48,VAR,Fair,84,64,51,1,0,29.7,0,344,a,0,0,1,1,0,0,0
16/1/2022,19,14.33,11.04,0,-11.04,WNW,Fair,79,64,61,2,0,29.73,0,345,a,5,0,1,1,0,0,0
16/1/2022,20,8.36,9.77,0,-9.77,VAR,Fair,77,66,69,1,0,29.73,0,346,a,0,0,1,1,0,0,0
16/1/2022,21,8.11,7.93,0,-7.93,,,,,,,,,,347,a,,,1,1,1,1,0
16/1/2022,22,7.14,7.13,0,-7.13,,,,,,,,,,348,a,,,1,1,1,1,0
16/1/2022,23,9.29,7.1,0,-7.1,,,,,,,,,,349,a,,,1,1,1,1,0
17/1/2022,1,3.93,6.81,0,-6.81,,,,,,,,,,350,a,,,0,1,1,1,0
17/1/2022,2,6.34,6.72,0,-6.72,,,,,,,,,,351,a,,,0,1,1,1,0
17/1/2022,3,4.26,6.51,0,-6.51,,,,,,,,,,352,a,,,0,1,1,1,0
17/1/2022,4,3.5,6.44,0,-6.44,,,,,,,,,,353,a,,,0,1,1,1,0
17/1/2022,5,4.21,6.16,0,-6.16,,,,,,,,,,354,a,,,0,1,1,1,0
17/1/2022,6,8.49,6.03,0,-6.03,CALM,Fair,68,64,88,0,0,29.78,0,355,a,9,0,0,1,1,1,0
17/1/2022,7,0,5.64,0,-5.64,NNW,Mist,70,66,88,1,0,29.78,0,356,a,8,3,0,1,1,1,0
17/1/2022,8,9.61,4.69,0,-4.69,VAR,Fair,72,66,83,1,0,29.81,0,357,a,0,0,0,1,1,1,1
17/1/2022,9,16.53,6.56,0,-6.56,VAR,Fair,75,66,73,2,0,29.84,0,358,a,0,0,0,1,1,1,1
17/1/2022,10,21.52,10.98,0,-10.98,E,Fair,81,66,61,3,0,29.84,0,359,a,12,0,0,1,1,1,1
17/1/2022,11,23.31,9.16,0,-9.16,ESE,Fair,84,64,51,3,0,29.84,0,360,a,1,0,0,1,1,1,1
17/1/2022,12,36.39,16.34,0,-16.34,SSE,Fair,86,64,48,5,0,29.81,0,361,a,13,0,0,1,1,1,1
17/1/2022,13,35.56,18.47,0,-18.47,SSE,Fair,88,61,40,5,0,29.75,0,362,a,13,0,1,1,1,1,1
17/1/2022,14,43.87,24.09,0,-24.09,SW,Fair,90,61,38,6,0,29.73,0,363,a,14,0,1,1,1,1,1
17/1/2022,15,34.98,27.25,0,-27.25,SW,Fair,90,61,38,6,0,29.7,0,364,a,14,0,1,1,1,1,1
17/1/2022,16,25.5,20.37,0,-20.37,S,Fair,90,61,38,5,0,29.7,0,365,a,17,0,1,1,1,1,1
17/1/2022,17,34.3,21.21,0,-21.21,SSW,Fair,88,61,40,3,0,29.7,0,366,a,16,0,1,1,1,1,1
17/1/2022,18,2.3,28.03,0,-28.03,VAR,Fair,86,64,48,1,0,29.7,0,367,a,0,0,1,1,1,1,0
17/1/2022,19,10.36,15.46,0,-15.46,VAR,Fair,81,64,58,1,0,29.73,0,368,a,0,0,1,1,1,1,0
17/1/2022,20,4.31,9.37,0,-9.37,NW,Fair,79,66,65,1,0,29.75,0,369,a,11,0,1,1,1,1,0
17/1/2022,21,7.49,8.03,0,-8.03,,,,,,,,,,370,a,,,1,1,1,1,0
17/1/2022,22,9.84,7.46,0,-7.46,,,,,,,,,,371,a,,,1,1,1,1,0
17/1/2022,23,7.98,7.33,0,-7.33,,,,,,,,,,372,a,,,1,1,1,1,0
18/1/2022,1,4.8,6.96,0,-6.96,,,,,,,,,,373,a,,,0,1,1,1,0
18/1/2022,2,4.55,6.83,0,-6.83,,,,,,,,,,374,a,,,0,1,1,1,0
18/1/2022,3,5.16,6.99,0,-6.99,,,,,,,,,,375,a,,,0,1,1,1,0
18/1/2022,4,4.96,6.69,0,-6.69,,,,,,,,,,376,a,,,0,1,1,1,0
18/1/2022,5,10.26,6.7,0,-6.7,,,,,,,,,,377,a,,,0,1,1,1,0
18/1/2022,6,5.8,6.2,0,-6.2,NW,Fair,70,70,100,6,0,29.75,0,378,a,11,0,0,1,1,1,0
18/1/2022,7,0,5.56,0,-5.56,VAR,Fair,72,70,94,1,0,29.78,0,379,a,0,0,0,1,1,1,0
18/1/2022,8,7.17,5.63,0,-5.63,VAR,Fair,73,70,88,2,0,29.81,0,380,a,0,0,0,1,1,1,1
18/1/2022,9,16.63,8.71,0,-8.71,VAR,Fair,79,68,69,1,0,29.84,0,381,a,0,0,0,1,1,1,1
18/1/2022,10,26.14,9.95,0.03,-9.92,S,Fair,82,66,58,5,0,29.84,0,382,a,17,0,0,1,1,1,1
18/1/2022,11,28.41,12.65,0,-12.65,SSE,Fair,84,66,55,6,0,29.81,0,383,a,13,0,0,1,1,1,1
18/1/2022,12,28.94,13.14,0,-13.14,SW,Fair,84,64,51,6,0,29.78,0,384,a,14,0,0,1,1,1,1
18/1/2022,13,32.64,11.85,0,-11.85,SW,Fair,86,66,51,6,0,29.78,0,385,a,14,0,1,1,1,1,1
18/1/2022,14,29.95,14.56,0,-14.56,SW,Fair,88,64,46,6,0,29.73,0,386,a,14,0,1,1,1,1,1
18/1/2022,15,34.37,20.89,0,-20.89,S,Fair,88,64,46,5,0,29.7,0,387,a,17,0,1,1,1,1,1
18/1/2022,16,31.63,25.28,0,-25.28,SW,Fair,88,64,46,3,0,29.7,0,388,a,14,0,1,1,1,1,1
18/1/2022,17,31.81,24.83,0,-24.83,VAR,Fair,88,64,46,2,0,29.7,0,389,a,0,0,1,1,1,1,1
18/1/2022,18,0,21.43,0,-21.43,ENE,Fair,82,66,58,2,0,29.7,0,390,a,2,0,1,1,1,1,0
18/1/2022,19,9.92,16.66,0,-16.66,VAR,Fair,79,68,69,1,0,29.7,0,391,a,0,0,1,1,1,1,0
18/1/2022,20,10.09,9.11,0,-9.11,VAR,Fair,77,68,74,2,0,29.73,0,392,a,0,0,1,1,1,1,0
18/1/2022,21,9.24,7.46,0,-7.46,,,,,,,,,,393,a,,,1,1,1,1,0
18/1/2022,22,6.78,7.03,0,-7.03,,,,,,,,,,394,a,,,1,1,1,1,0
18/1/2022,23,8.13,7.32,0,-7.32,,,,,,,,,,395,a,,,1,1,1,1,0
19/1/2022,1,5.93,7.08,0,-7.08,,,,,,,,,,396,a,,,0,1,1,1,0
19/1/2022,2,4.42,6.88,0,-6.88,,,,,,,,,,397,a,,,0,1,1,1,0
19/1/2022,3,4.24,6.57,0,-6.57,,,,,,,,,,398,a,,,0,1,1,1,0
19/1/2022,4,7.49,6.19,0,-6.19,,,,,,,,,,399,a,,,0,1,1,1,0
19/1/2022,5,4.15,6.29,0,-6.29,,,,,,,,,,400,a,,,0,1,1,1,0
19/1/2022,6,6.88,5.88,0,-5.88,VAR,Fair,66,64,94,1,0,29.75,0,401,a,0,0,0,1,1,1,0
19/1/2022,7,2.77,5.42,0,-5.42,VAR,Fair,72,61,69,1,0,29.75,0,402,a,0,0,0,1,1,1,0
19/1/2022,8,6.89,4.38,0,-4.38,VAR,Fair,75,61,61,2,0,29.78,0,403,a,0,0,0,1,1,1,1
19/1/2022,9,24.43,11.53,0,-11.53,SE,Fair,75,63,65,5,0,29.81,0,404,a,4,0,0,1,1,1,1
19/1/2022,10,22.2,10.95,0.02,-10.93,SSE,Fair,79,63,57,3,0,29.81,0,405,a,13,0,0,1,1,1,1
19/1/2022,11,31.97,7.99,0.04,-7.95,VAR,Fair,81,63,54,6,0,29.81,0,406,a,0,0,0,1,1,1,1
19/1/2022,12,32.29,8.18,0.05,-8.13,W,Fair,82,63,51,6,0,29.78,0,407,a,7,0,0,1,1,1,1
19/1/2022,13,24.11,5.26,0.06,-5.2,W,Fair,84,63,48,5,0,29.73,0,408,a,7,0,1,1,1,1,1
19/1/2022,14,34.53,8.82,0.01,-8.81,VAR,Fair,86,64,48,3,0,29.7,0,409,a,0,0,1,1,1,1,1
19/1/2022,15,34.15,15.55,0,-15.55,W,Fair,86,63,45,6,0,29.67,0,410,a,7,0,1,1,1,1,1
19/1/2022,16,25.63,21.54,0,-21.54,W,Fair,86,63,45,5,0,29.64,0,411,a,7,0,1,1,1,1,1
19/1/2022,17,16.85,22.26,0,-22.26,SW,Fair,86,63,45,3,0,29.64,0,412,a,14,0,1,1,1,1,1
19/1/2022,18,0,12.53,0,-12.53,SSE,Fair,81,63,54,2,0,29.64,0,413,a,13,0,1,1,1,1,0
20/1/2022,11,34.36,12.12,0,-12.12,WNW,Fair,82,61,48,5,0,29.75,0,414,a,5,0,0,1,1,1,1
20/1/2022,12,35,15.59,0,-15.59,VAR,Fair,84,63,48,3,0,29.73,0,415,a,0,0,0,1,1,1,1
20/1/2022,13,38.9,16.24,0,-16.24,VAR,Fair,84,64,51,3,0,29.7,0,416,a,0,0,1,1,1,1,1
20/1/2022,14,40.13,19.03,0,-19.03,SSW,Fair,86,64,48,7,0,29.67,0,417,a,16,0,1,1,1,1,1
24/1/2022,8,6.62,3.24,0,-3.24,VAR,Fair,68,63,83,1,0,29.73,0,418,a,0,0,0,1,1,1,1
24/1/2022,9,19.9,7.01,0.06,-6.95,E,Fair,73,63,69,3,0,29.75,0,419,a,12,0,0,1,1,1,1
24/1/2022,10,22.41,5.5,0.09,-5.41,S,Fair,79,64,61,3,0,29.75,0,420,a,17,0,0,1,1,1,1
24/1/2022,22,5.04,2.66,0,-2.66,,,,,,,,,,421,a,,,1,1,1,1,0
24/1/2022,23,5.13,8.34,0,-8.34,,,,,,,,,,422,a,,,1,1,1,1,0
25/1/2022,1,7.77,7.66,0,-7.66,,,,,,,,,,423,a,,,0,1,1,1,0
25/1/2022,2,7.82,7.21,0,-7.21,,,,,,,,,,424,a,,,0,1,1,1,0
25/1/2022,3,4.75,7.01,0,-7.01,,,,,,,,,,425,a,,,0,1,1,1,0
25/1/2022,4,6.23,7,0,-7,,,,,,,,,,426,a,,,0,1,1,1,0
25/1/2022,5,8.07,6.65,0,-6.65,,,,,,,,,,427,a,,,0,1,1,1,0
25/1/2022,6,4.83,6.54,0,-6.54,N,Fair,70,63,78,2,0,29.7,0,428,a,10,0,0,1,1,1,0
25/1/2022,8,8.89,4.9,0,-4.9,VAR,Fair,73,64,73,1,0,29.73,0,429,a,0,0,0,1,1,1,1
25/1/2022,9,25.36,4.47,0.11,-4.36,VAR,Fair,77,64,65,2,0,29.75,0,430,a,0,0,0,1,1,1,1
25/1/2022,10,36.26,13.17,0,-13.17,E,Fair,79,63,57,3,0,29.75,0,431,a,12,0,0,1,1,1,1
25/1/2022,11,32.72,11.06,0,-11.06,VAR,Fair,84,63,48,2,0,29.75,0,432,a,0,0,0,1,1,1,1
25/1/2022,16,39.56,14.98,0,-14.98,SSW,Fair,90,57,33,5,0,29.61,0,433,a,16,0,1,1,1,1,1
25/1/2022,17,34.84,32.64,0,-32.64,SE,Fair,90,59,36,5,0,29.61,0,434,a,4,0,1,1,1,1,1
25/1/2022,18,19.13,19.38,0,-19.38,SE,Fair,84,61,45,2,0,29.61,0,435,a,4,0,1,1,1,1,0
25/1/2022,19,19.86,17.48,0,-17.48,CALM,Fair,79,64,61,0,0,29.61,0,436,a,9,0,1,1,1,1,0
25/1/2022,20,13.03,10.92,0,-10.92,VAR,Fair,77,63,61,1,0,29.64,0,437,a,0,0,1,1,1,1,0
25/1/2022,21,4.67,7.58,0,-7.58,,,,,,,,,,438,a,,,1,1,1,1,0
25/1/2022,22,4.42,7.4,0,-7.4,,,,,,,,,,439,a,,,1,1,1,1,0
25/1/2022,23,3.95,6.32,0,-6.32,,,,,,,,,,440,a,,,1,1,1,1,0
26/1/2022,1,3.54,5.93,0,-5.93,,,,,,,,,,441,a,,,0,1,1,1,0
26/1/2022,2,7.97,5.88,0,-5.88,,,,,,,,,,442,a,,,0,1,1,1,0
26/1/2022,3,4.79,5.88,0,-5.88,,,,,,,,,,443,a,,,0,1,1,1,0
26/1/2022,4,3.38,5.59,0,-5.59,,,,,,,,,,444,a,,,0,1,1,1,0
26/1/2022,5,3.36,5.6,0,-5.6,,,,,,,,,,445,a,,,0,1,1,1,0
26/1/2022,6,5.18,5.4,0,-5.4,NE,Fair,66,63,88,2,0,29.67,0,446,a,3,0,0,1,1,1,0
26/1/2022,7,3.66,4.79,0,-4.79,VAR,Fair,68,63,83,2,0,29.7,0,447,a,0,0,0,1,1,1,0
26/1/2022,8,5.72,4.23,0.03,-4.2,VAR,Fair,73,63,69,2,0,29.73,0,448,a,0,0,0,1,1,1,1
26/1/2022,9,22.48,6.46,0.11,-6.35,N,Fair,77,63,61,3,0,29.75,0,449,a,10,0,0,1,1,1,1
26/1/2022,10,25.74,11.95,0,-11.95,VAR,Fair,81,63,54,2,0,29.75,0,450,a,0,0,0,1,1,1,1
26/1/2022,11,33.31,9.76,0,-9.76,VAR,Fair,86,59,40,2,0,29.75,0,451,a,0,0,0,1,1,1,1
26/1/2022,12,34.43,10.39,0,-10.39,VAR,Fair,90,59,36,2,0,29.73,0,452,a,0,0,0,1,1,1,1
26/1/2022,13,36.67,9.95,0,-9.95,VAR,Fair,91,59,34,3,0,29.67,0,453,a,0,0,1,1,1,1,1
26/1/2022,14,46.3,25.93,0,-25.93,VAR,Fair,91,59,34,3,0,29.67,0,454,a,0,0,1,1,1,1,1
26/1/2022,15,47.91,31.72,0,-31.72,S,Fair,93,54,26,6,0,29.64,0,455,a,17,0,1,1,1,1,1
26/1/2022,16,51.86,33.17,0,-33.17,SSE,Fair,91,54,28,6,0,29.61,0,456,a,13,0,1,1,1,1,1
26/1/2022,17,18.6,31.68,0,-31.68,ESE,Fair,90,55,31,5,0,29.61,0,457,a,1,0,1,1,1,1,1
26/1/2022,18,14.11,16.42,0,-16.42,N,Fair,88,57,35,1,0,29.61,0,458,a,10,0,1,1,1,1,0
26/1/2022,19,10.22,14.19,0,-14.19,CALM,Fair,81,61,51,0,0,29.64,0,459,a,9,0,1,1,1,1,0
26/1/2022,20,6.93,11.23,0,-11.23,NW,Fair,79,59,51,2,0,29.64,0,460,a,11,0,1,1,1,1,0
26/1/2022,21,7.47,9.27,0,-9.27,,,,,,,,,,461,a,,,1,1,1,1,0
