date,hour,demand(kWh),supply(kWh),Wind,Condition,humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),temperature(°C),dew_point(°C),time_idx,group,d,m,y,holiday,weekend,workday
2022-03-02,19,30.49,0.0,CALM,Fair,66,0,0,29.64,0,28.89,22.22,662,a,3,2,2022,1,1,1
2022-03-02,20,20.84,0.0,CALM,Fair,74,0,0,29.64,0,27.78,22.78,663,a,3,2,2022,1,1,1
2022-04-02,6,6.69,0.0,ESE,Fair,100,1,0,29.7,0,22.78,22.78,664,a,4,2,2022,1,0,0
2022-04-02,7,6.66,0.0,VAR,Partly Cloudy,100,2,0,29.73,0,22.78,22.78,665,a,4,2,2022,1,0,0
2022-04-02,8,28.64,0.0,CALM,Mostly Cloudy,89,0,0,29.73,0,25.0,22.78,666,a,4,2,2022,1,0,0
2022-04-02,9,17.41,0.0,VAR,Mostly Cloudy,79,2,0,29.75,0,27.22,22.78,667,a,4,2,2022,1,0,0
2022-04-02,10,23.82,0.0,SSE,Mostly Cloudy,70,3,0,29.78,0,27.78,22.22,668,a,4,2,2022,1,0,0
2022-04-02,11,20.91,0.0,NNW,Fair,66,3,0,29.75,0,28.89,22.22,669,a,4,2,2022,1,0,0
2022-04-02,12,17.25,0.0,VAR,Mostly Cloudy,55,2,0,29.75,0,31.11,21.11,670,a,4,2,2022,1,0,0
2022-04-02,13,16.66,0.0,WNW,Partly Cloudy,58,5,0,29.7,0,31.11,22.22,671,a,4,2,2022,1,0,0
2022-04-02,14,27.47,0.0,SSE,Fair,52,5,0,29.67,0,32.22,21.11,672,a,4,2,2022,1,0,0
2022-04-02,15,24.25,0.0,SSW,Fair,52,6,0,29.64,0,32.22,21.11,673,a,4,2,2022,1,0,0
2022-04-02,16,30.89,0.0,SSW,Fair,55,6,0,29.64,0,32.22,22.22,674,a,4,2,2022,1,0,0
2022-04-02,17,28.21,0.0,S,Fair,52,5,0,29.64,0,32.22,21.11,675,a,4,2,2022,1,0,0
2022-04-02,18,29.51,0.0,ENE,Fair,70,5,0,29.64,0,27.22,21.11,676,a,4,2,2022,1,0,0
2022-04-02,19,32.02,0.0,E,Fair,69,3,0,29.67,0,26.11,20.0,677,a,4,2,2022,1,0,0
2022-04-02,20,19.93,0.0,VAR,Fair,74,2,0,29.7,0,26.11,21.11,678,a,4,2,2022,1,0,0
2022-05-02,6,6.34,0.0,NNW,Light Rain,94,6,0,29.73,0,22.78,22.22,679,a,5,2,2022,1,1,1
2022-05-02,7,6.12,0.0,VAR,Mostly Cloudy,100,2,0,29.75,0,22.22,22.22,680,a,5,2,2022,1,1,1
2022-05-02,8,5.35,0.0,VAR,Light Rain,100,1,0,29.78,0,22.22,22.22,681,a,5,2,2022,1,1,1
2022-05-02,9,5.78,0.0,N,Light Drizzle,94,3,0,29.81,0,22.78,22.22,682,a,5,2,2022,1,1,1
2022-05-02,10,5.36,0.0,N,Mostly Cloudy,94,3,0,29.84,0,22.78,22.22,683,a,5,2,2022,1,1,1
2022-05-02,11,5.08,0.0,VAR,Mostly Cloudy,89,3,0,29.84,0,23.89,22.22,684,a,5,2,2022,1,1,1
2022-05-02,12,4.92,0.0,VAR,Fair,74,6,0,29.81,0,26.11,21.11,685,a,5,2,2022,1,1,1
2022-05-02,13,4.83,0.0,N,Mostly Cloudy,65,3,0,29.78,0,26.11,18.89,686,a,5,2,2022,1,1,1
2022-05-02,14,5.14,0.0,VAR,Mostly Cloudy,69,2,0,29.75,0,26.11,20.0,687,a,5,2,2022,1,1,1
2022-05-02,15,3.81,0.05,E,Mostly Cloudy,65,5,0,29.75,0,26.11,18.89,688,a,5,2,2022,1,1,1
2022-05-02,16,1.09,1.82,ENE,Mostly Cloudy,61,3,0,29.73,0,26.11,17.78,689,a,5,2,2022,1,1,1
2022-05-02,17,0.01,8.04,ENE,Fair,65,3,0,29.73,0,26.11,18.89,690,a,5,2,2022,1,1,1
2022-05-02,18,4.27,0.29,VAR,Fair,78,2,0,29.73,0,25.0,21.11,691,a,5,2,2022,1,1,1
2022-05-02,19,6.07,0.0,VAR,Fair,89,1,0,29.75,0,23.89,22.22,692,a,5,2,2022,1,1,1
2022-05-02,20,8.22,0.0,NW,Fair,88,5,0,29.78,0,22.78,21.11,693,a,5,2,2022,1,1,1
2022-06-02,6,6.19,0.0,VAR,Fair,100,1,0,29.75,0,20.0,20.0,694,a,6,2,2022,1,1,1
2022-06-02,7,6.27,0.0,NW,Fair,100,3,0,29.78,0,20.0,20.0,695,a,6,2,2022,1,1,1
2022-06-02,8,6.3,0.0,NNW,Fair,88,3,0,29.81,0,21.11,18.89,696,a,6,2,2022,1,1,1
2022-06-02,9,41.76,0.0,VAR,Fair,88,1,0,29.84,0,21.11,18.89,697,a,6,2,2022,1,1,1
2022-06-02,10,3.41,0.0,VAR,Mostly Cloudy,88,2,0,29.84,0,22.22,20.0,698,a,6,2,2022,1,1,1
2022-06-02,11,1.62,1.11,SSW,Fair,69,3,0,29.81,0,25.0,18.89,699,a,6,2,2022,1,1,1
2022-06-02,12,0.0,12.47,W,Fair,61,3,0,29.81,0,26.11,17.78,700,a,6,2,2022,1,1,1
2022-06-02,13,0.0,9.36,VAR,Fair,58,3,0,29.75,0,27.22,17.78,701,a,6,2,2022,1,1,1
2022-06-02,14,0.03,7.79,VAR,Fair,54,3,0,29.73,0,27.78,17.78,702,a,6,2,2022,1,1,1
2022-06-02,15,0.04,7.98,VAR,Fair,58,5,0,29.7,0,27.78,18.89,703,a,6,2,2022,1,1,1
2022-06-02,16,0.84,1.75,VAR,Fair,58,3,0,29.67,0,27.78,18.89,704,a,6,2,2022,1,1,1
2022-06-02,17,3.91,0.37,SSW,Fair,62,6,0,29.7,0,27.78,20.0,705,a,6,2,2022,1,1,1
2022-06-02,18,12.55,0.0,S,Fair,65,3,0,29.7,0,27.22,20.0,706,a,6,2,2022,1,1,1
2022-06-02,19,13.81,0.0,CALM,Fair,69,0,0,29.7,0,26.11,20.0,707,a,6,2,2022,1,1,1
2022-06-02,20,12.84,0.0,E,Fair,74,2,0,29.73,0,26.11,21.11,708,a,6,2,2022,1,1,1
2022-07-02,6,5.29,0.0,CALM,Fair,94,0,0,29.73,0,22.22,21.11,709,a,7,2,2022,1,0,0
2022-07-02,7,4.61,0.0,N,Shallow Fog,94,2,0,29.75,0,22.22,21.11,710,a,7,2,2022,1,0,0
2022-07-02,8,4.45,0.0,VAR,Fair,88,1,0,29.75,0,22.78,21.11,711,a,7,2,2022,1,0,0
2022-07-02,9,4.39,0.0,VAR,Fair,74,2,0,29.78,0,26.11,21.11,712,a,7,2,2022,1,0,0
2022-07-02,10,4.42,0.0,VAR,Fair,62,2,0,29.78,0,27.78,20.0,713,a,7,2,2022,1,0,0
2022-07-02,11,4.44,0.0,VAR,Fair,55,2,0,29.75,0,30.0,20.0,714,a,7,2,2022,1,0,0
2022-07-02,12,5.93,0.0,NW,Fair,49,5,0,29.73,0,31.11,18.89,715,a,7,2,2022,1,0,0
2022-07-02,13,16.0,0.06,VAR,Fair,49,3,0,29.7,0,32.22,20.0,716,a,7,2,2022,1,0,0
2022-07-02,14,41.65,0.0,VAR,Fair,43,5,0,29.67,0,32.22,17.78,717,a,7,2,2022,1,0,0
2022-07-02,15,70.94,0.0,SSW,Fair,43,3,0,29.64,0,32.22,17.78,718,a,7,2,2022,1,0,0
2022-07-02,16,59.24,0.0,VAR,Fair,41,2,0,29.64,0,32.78,17.78,719,a,7,2,2022,1,0,0
2022-07-02,17,78.81,0.0,VAR,Fair,43,2,0,29.61,0,32.22,17.78,720,a,7,2,2022,1,0,0
2022-07-02,18,98.76,0.0,VAR,Fair,46,1,0,29.64,0,32.22,18.89,721,a,7,2,2022,1,0,0
2022-07-02,19,26.45,0.0,ESE,Fair,58,2,0,29.64,0,28.89,20.0,722,a,7,2,2022,1,0,0
2022-07-02,20,15.48,0.0,ESE,Fair,70,3,0,29.67,0,27.22,21.11,723,a,7,2,2022,1,0,0
2022-08-02,6,6.75,0.0,VAR,Fair,88,1,0,29.7,0,22.22,20.0,724,a,8,2,2022,1,1,1
2022-08-02,9,2.82,0.2,VAR,Fair,58,2,0,29.75,0,27.22,17.78,725,a,8,2,2022,1,1,1
2022-08-02,10,14.75,0.0,N,Fair,48,6,0,29.78,0,28.89,17.22,726,a,8,2,2022,1,1,1
2022-08-02,14,21.95,0.0,VAR,Fair,41,5,0,29.67,0,32.78,17.78,727,a,8,2,2022,1,1,1
2022-08-02,16,29.02,0.0,ESE,Fair,38,5,0,29.61,0,33.89,17.78,728,a,8,2,2022,1,1,1
2022-08-02,17,32.03,0.0,W,Fair,43,5,0,29.61,0,32.78,18.89,729,a,8,2,2022,1,1,1
2022-08-02,20,8.35,0.0,N,Fair,65,1,0,29.64,0,27.22,20.0,730,a,8,2,2022,1,1,1
2022-09-02,7,5.0,0.0,VAR,Fair,78,1,0,29.7,0,22.22,17.78,731,a,9,2,2022,1,1,1
2022-09-02,8,4.08,0.0,VAR,Fair,73,1,0,29.73,0,22.78,17.78,732,a,9,2,2022,1,1,1
2022-09-02,9,5.19,0.11,ENE,Fair,61,3,0,29.75,0,26.11,17.78,733,a,9,2,2022,1,1,1
2022-09-02,10,12.98,0.0,VAR,Fair,58,2,0,29.75,0,27.78,18.89,734,a,9,2,2022,1,1,1
2022-09-02,11,9.42,0.0,VAR,Fair,46,2,0,29.75,0,31.11,17.78,735,a,9,2,2022,1,1,1
2022-09-02,12,10.5,0.0,W,Fair,41,6,0,29.73,0,32.78,17.78,736,a,9,2,2022,1,1,1
2022-09-02,13,5.6,0.0,VAR,Fair,41,6,0,29.7,0,32.78,17.78,737,a,9,2,2022,1,1,1
2022-09-02,14,38.02,0.0,W,Fair,41,5,0,29.67,0,33.89,18.89,738,a,9,2,2022,1,1,1
2022-09-02,15,25.24,0.0,SW,Fair,38,7,0,29.64,0,33.89,17.78,739,a,9,2,2022,1,1,1
2022-09-02,16,24.08,0.0,W,Fair,41,3,0,29.61,0,33.89,18.89,740,a,9,2,2022,1,1,1
2022-09-02,17,26.39,0.0,VAR,Fair,38,2,0,29.61,0,33.89,17.78,741,a,9,2,2022,1,1,1
2022-09-02,18,28.31,0.0,VAR,Fair,46,1,0,29.61,0,32.22,18.89,742,a,9,2,2022,1,1,1
2022-09-02,19,29.07,0.0,VAR,Fair,62,1,0,29.64,0,27.78,20.0,743,a,9,2,2022,1,1,1
2022-09-02,20,10.63,0.0,N,Fair,62,3,0,29.64,0,27.78,20.0,744,a,9,2,2022,1,1,1
2022-10-02,6,6.55,0.0,ESE,Fair,88,3,0,29.7,0,22.22,20.0,745,a,10,2,2022,1,0,0
2022-10-02,7,5.13,0.0,CALM,Fair,94,0,0,29.7,0,22.22,21.11,746,a,10,2,2022,1,0,0
2022-11-02,6,4.67,0.0,E,Fair,89,2,0,29.64,0,23.89,22.22,747,a,11,2,2022,1,1,1
2022-11-02,8,1.09,0.0,VAR,Fair,83,2,0,29.7,0,26.11,22.78,748,a,11,2,2022,1,1,1
2022-11-02,9,12.92,0.0,ESE,Fair,70,5,0,29.7,0,27.78,22.22,749,a,11,2,2022,1,1,1
2022-11-02,10,32.9,0.0,SSE,Fair,66,6,0,29.73,0,30.0,22.78,750,a,11,2,2022,1,1,1
2022-11-02,11,32.13,0.0,VAR,Fair,66,3,0,29.7,0,30.0,22.78,751,a,11,2,2022,1,1,1
2022-11-02,12,27.88,0.0,VAR,Fair,59,3,0,29.67,0,32.22,22.78,752,a,11,2,2022,1,1,1
2022-11-02,13,25.03,0.0,VAR,Fair,55,3,0,29.64,0,32.78,22.78,753,a,11,2,2022,1,1,1
2022-11-02,14,36.09,0.0,VAR,Fair,55,5,0,29.61,0,32.78,22.78,754,a,11,2,2022,1,1,1
2022-11-02,15,38.47,0.0,VAR,Fair,55,5,0,29.58,0,32.78,22.78,755,a,11,2,2022,1,1,1
2022-11-02,16,44.62,0.0,WNW,Fair,52,5,0,29.55,0,32.78,22.22,756,a,11,2,2022,1,1,1
2022-11-02,17,41.91,0.0,W,Fair,52,5,0,29.55,0,32.78,22.22,757,a,11,2,2022,1,1,1
2022-11-02,18,26.78,0.0,W,Fair,59,3,0,29.55,0,32.22,22.78,758,a,11,2,2022,1,1,1
2022-11-02,19,15.5,0.0,SSE,Fair,70,3,0,29.61,0,30.0,23.89,759,a,11,2,2022,1,1,1
2022-11-02,20,11.43,0.0,SE,Fair,70,10,0,29.61,0,27.78,22.22,760,a,11,2,2022,1,1,1
2022-12-02,6,6.0,0.0,SE,Fair,100,3,0,29.64,0,22.78,22.78,761,a,12,2,2022,1,1,1
2022-12-02,7,5.67,0.0,VAR,Fair,94,1,0,29.67,0,23.89,22.78,762,a,12,2,2022,1,1,1
2022-12-02,8,4.92,0.0,NW,Fair,89,2,0,29.67,0,25.0,22.78,763,a,12,2,2022,1,1,1
2022-12-02,9,1.53,0.69,VAR,Fair,66,2,0,29.7,0,27.78,21.11,764,a,12,2,2022,1,1,1
2022-12-02,10,0.0,7.49,SE,Fair,58,3,0,29.7,0,28.89,20.0,765,a,12,2,2022,1,1,1
2022-12-02,11,0.0,11.43,S,Fair,55,6,0,29.7,0,30.0,20.0,766,a,12,2,2022,1,1,1
2022-12-02,12,0.0,9.78,S,Fair,52,3,0,29.64,0,31.11,20.0,767,a,12,2,2022,1,1,1
2022-12-02,13,0.0,10.72,SSW,Fair,49,5,0,29.61,0,32.22,20.0,768,a,12,2,2022,1,1,1
2022-12-02,14,0.03,8.55,VAR,Fair,43,5,0,29.58,0,32.78,18.89,769,a,12,2,2022,1,1,1
2022-12-02,15,0.3,6.14,S,Fair,49,5,0,29.55,0,32.22,20.0,770,a,12,2,2022,1,1,1
2022-12-02,16,0.21,3.11,SE,Fair,46,6,0,29.52,0,32.78,20.0,771,a,12,2,2022,1,1,1
2022-12-02,17,4.16,0.13,SSE,Fair,46,5,0,29.52,0,32.22,18.89,772,a,12,2,2022,1,1,1
2022-12-02,18,6.5,0.05,SSE,Fair,55,6,0,29.55,0,31.11,21.11,773,a,12,2,2022,1,1,1
2022-12-02,19,10.31,0.0,SSE,Fair,62,3,0,29.55,0,30.0,22.22,774,a,12,2,2022,1,1,1
2022-12-02,20,10.62,0.0,S,Fair,62,5,0,29.55,0,30.0,22.22,775,a,12,2,2022,1,1,1
2022-02-13,6,6.4,0.0,ESE,Fair,94,2,0,29.58,0,23.89,22.78,776,a,13,2,2022,1,0,0
2022-02-13,7,5.49,0.0,ESE,Fair,94,2,0,29.61,0,22.78,22.22,777,a,13,2,2022,1,0,0
2022-02-13,8,4.16,0.0,VAR,Fair,83,2,0,29.61,0,26.11,22.78,778,a,13,2,2022,1,0,0
2022-02-13,9,0.66,1.29,SE,Fair,70,5,0,29.64,0,27.78,22.22,779,a,13,2,2022,1,0,0
2022-02-13,10,0.07,5.44,S,Partly Cloudy,66,5,0,29.67,0,28.89,22.22,780,a,13,2,2022,1,0,0
2022-02-13,11,0.12,9.84,SW,Partly Cloudy,66,5,0,29.64,0,30.0,22.78,781,a,13,2,2022,1,0,0
2022-02-13,12,0.11,10.04,W,Mostly Cloudy,58,3,0,29.61,0,31.11,22.22,782,a,13,2,2022,1,0,0
2022-02-13,13,0.6,5.16,SSW,Partly Cloudy,55,3,0,29.58,0,32.22,22.22,783,a,13,2,2022,1,0,0
2022-02-13,14,0.88,4.82,SSE,Fair,52,5,0,29.55,0,32.22,21.11,784,a,13,2,2022,1,0,0
2022-02-13,15,0.19,9.16,S,Fair,49,5,0,29.52,0,32.78,21.11,785,a,13,2,2022,1,0,0
2022-02-13,16,0.01,5.24,S,Fair,49,3,0,29.49,0,32.78,21.11,786,a,13,2,2022,1,0,0
2022-02-13,17,1.78,0.76,SSE,Fair,49,3,0,29.49,0,32.78,21.11,787,a,13,2,2022,1,0,0
2022-02-13,18,6.99,0.0,VAR,Fair,52,2,0,29.52,0,32.22,21.11,788,a,13,2,2022,1,0,0
2022-02-13,19,10.47,0.0,WNW,Fair,62,1,0,29.52,0,30.0,22.22,789,a,13,2,2022,1,0,0
2022-02-13,20,10.84,0.0,CALM,Fair,70,0,0,29.55,0,28.89,22.78,790,a,13,2,2022,1,0,0
2022-02-14,6,6.67,0.0,SE,Fair,89,6,0,29.61,0,23.89,22.22,791,a,14,2,2022,1,1,1
2022-02-14,7,6.2,0.0,E,Fair,89,2,0,29.64,0,23.89,22.22,792,a,14,2,2022,1,1,1
2022-02-14,8,5.29,0.0,CALM,Fair,83,0,0,29.67,0,26.11,22.78,793,a,14,2,2022,1,1,1
2022-02-14,9,8.86,0.01,E,Partly Cloudy,70,3,0,29.67,0,27.78,22.22,794,a,14,2,2022,1,1,1
2022-02-14,10,36.45,0.0,ESE,Fair,62,5,0,29.7,0,30.0,22.22,795,a,14,2,2022,1,1,1
2022-02-14,11,32.36,0.0,S,Mostly Cloudy,58,5,0,29.7,0,31.11,22.22,796,a,14,2,2022,1,1,1
2022-02-14,12,28.56,0.0,S,Mostly Cloudy,55,6,0,29.67,0,31.11,21.11,797,a,14,2,2022,1,1,1
2022-02-14,13,22.02,0.0,S,Fair,52,6,0,29.64,0,32.22,21.11,798,a,14,2,2022,1,1,1
2022-02-14,14,24.68,0.0,VAR,Fair,46,5,0,29.58,0,33.89,21.11,799,a,14,2,2022,1,1,1
2022-02-14,15,28.85,0.0,S,Fair,43,6,0,29.55,0,32.78,18.89,800,a,14,2,2022,1,1,1
2022-02-14,16,35.07,0.0,S,Fair,46,5,0,29.55,0,32.78,20.0,801,a,14,2,2022,1,1,1
2022-02-14,17,33.25,0.0,S,Fair,46,5,0,29.55,0,32.78,20.0,802,a,14,2,2022,1,1,1
2022-02-14,18,18.71,0.0,VAR,Fair,52,2,0,29.55,0,32.22,21.11,803,a,14,2,2022,1,1,1
2022-02-14,19,13.46,0.0,E,Fair,62,3,0,29.58,0,27.78,20.0,804,a,14,2,2022,1,1,1
2022-02-14,20,11.72,0.0,VAR,Fair,62,2,0,29.61,0,27.78,20.0,805,a,14,2,2022,1,1,1
2022-02-15,6,6.77,0.0,CALM,Light Drizzle,89,0,0,29.67,0,25.0,22.78,806,a,15,2,2022,1,1,1
2022-02-15,7,6.28,0.0,VAR,Cloudy,83,2,0,29.7,0,25.0,22.22,807,a,15,2,2022,1,1,1
2022-02-15,8,6.95,0.0,VAR,Cloudy,83,1,0,29.7,0,25.0,22.22,808,a,15,2,2022,1,1,1
2022-02-15,9,9.92,0.0,N,Fair,83,5,0,29.73,0,25.0,22.22,809,a,15,2,2022,1,1,1
2022-02-15,10,42.1,0.0,N,Fair,78,5,0,29.75,0,26.11,22.22,810,a,15,2,2022,1,1,1
2022-02-15,11,41.05,0.0,NNW,Partly Cloudy,78,3,0,29.73,0,26.11,22.22,811,a,15,2,2022,1,1,1
2022-02-15,12,34.64,0.0,NW,Fair,74,5,0,29.73,0,27.22,22.22,812,a,15,2,2022,1,1,1
2022-02-15,13,38.05,0.0,NW,Fair,62,5,0,29.67,0,27.78,20.0,813,a,15,2,2022,1,1,1
2022-02-15,14,39.91,0.0,WNW,Mostly Cloudy,70,7,0,29.64,0,27.22,21.11,814,a,15,2,2022,1,1,1
2022-02-15,15,32.76,0.0,NW,Light Drizzle,78,6,0,29.64,0,25.0,21.11,815,a,15,2,2022,1,1,1
2022-02-15,16,32.8,0.0,W,Light Rain,83,7,0,29.64,0,25.0,22.22,816,a,15,2,2022,1,1,1
2022-02-15,17,30.62,0.0,NNW,Light Rain,94,3,0,29.64,0,23.89,22.78,817,a,15,2,2022,1,1,1
2022-02-15,18,19.07,0.0,NNW,Partly Cloudy,89,5,0,29.64,0,23.89,22.22,818,a,15,2,2022,1,1,1
2022-02-15,19,11.27,0.0,VAR,Fair,94,2,0,29.67,0,22.78,22.22,819,a,15,2,2022,1,1,1
2022-02-15,20,8.6,0.0,VAR,Fair,94,2,0,29.67,0,22.78,22.22,820,a,15,2,2022,1,1,1
2022-02-16,6,6.17,0.0,NNW,Light Rain,94,3,0,29.64,0,22.78,22.22,821,a,16,2,2022,1,1,1
2022-02-16,7,5.92,0.0,VAR,Light Rain,94,1,0,29.64,0,22.78,22.22,822,a,16,2,2022,1,1,1
2022-02-16,8,5.1,0.0,VAR,Light Drizzle,100,1,0,29.67,0,22.78,22.78,823,a,16,2,2022,1,1,1
2022-02-16,9,4.46,0.0,VAR,Light Rain,100,1,0,29.7,0,22.78,22.78,824,a,16,2,2022,1,1,1
2022-02-16,10,6.99,0.0,VAR,Rain,100,1,0,29.73,0,22.78,22.78,825,a,16,2,2022,1,1,1
2022-02-16,11,7.09,0.0,NW,Light Drizzle,100,2,0,29.7,0,22.78,22.78,826,a,16,2,2022,1,1,1
2022-02-16,12,4.43,0.0,VAR,Light Rain,100,1,0,29.7,0,22.78,22.78,827,a,16,2,2022,1,1,1
2022-02-16,13,2.26,0.06,VAR,Light Rain,100,1,0,29.64,0,23.89,23.89,828,a,16,2,2022,1,1,1
2022-02-16,14,1.35,1.06,VAR,Mostly Cloudy,94,1,0,29.61,0,25.0,23.89,829,a,16,2,2022,1,1,1
2022-02-16,15,1.96,0.3,VAR,Fair,89,1,0,29.58,0,25.0,22.78,830,a,16,2,2022,1,1,1
2022-02-16,16,2.42,0.09,VAR,Fair,94,2,0,29.58,0,25.0,23.89,831,a,16,2,2022,1,1,1
2022-02-16,17,2.22,0.32,VAR,Fair,94,2,0,29.58,0,25.0,23.89,832,a,16,2,2022,1,1,1
2022-02-16,18,6.62,0.0,VAR,Fair,100,1,0,29.58,0,23.89,23.89,833,a,16,2,2022,1,1,1
2022-02-16,19,8.71,0.0,CALM,Light Rain,100,0,0,29.61,0,23.89,23.89,834,a,16,2,2022,1,1,1
2022-02-16,20,8.1,0.0,ENE,Fair,100,1,0,29.61,0,23.89,23.89,835,a,16,2,2022,1,1,1
2022-02-17,6,6.1,0.0,N,Cloudy,100,1,0,29.58,0,22.78,22.78,836,a,17,2,2022,1,1,1
2022-02-17,7,5.49,0.0,CALM,Fog,100,0,0,29.61,0,22.78,22.78,837,a,17,2,2022,1,1,1
2022-02-17,8,5.28,0.0,VAR,Fair,100,1,0,29.61,0,22.78,22.78,838,a,17,2,2022,1,1,1
2022-02-17,9,7.47,0.0,VAR,Fair,94,2,0,29.64,0,25.0,23.89,839,a,17,2,2022,1,1,1
2022-02-17,10,14.6,0.0,VAR,Fair,94,1,0,29.67,0,26.11,25.0,840,a,17,2,2022,1,1,1
2022-02-17,11,15.13,0.0,S,Fair,79,3,0,29.67,0,27.78,23.89,841,a,17,2,2022,1,1,1
2022-02-17,12,12.24,0.0,S,Fair,70,3,0,29.64,0,28.89,22.78,842,a,17,2,2022,1,1,1
2022-02-17,13,13.57,0.0,SSW,Fair,74,6,0,29.61,0,28.89,23.89,843,a,17,2,2022,1,1,1
2022-02-17,14,20.33,0.0,VAR,Partly Cloudy,70,3,0,29.58,0,30.0,23.89,844,a,17,2,2022,1,1,1
2022-02-17,15,28.26,0.0,SSW,Fair,70,3,0,29.55,0,28.89,22.78,845,a,17,2,2022,1,1,1
2022-02-17,16,24.79,0.0,VAR,Partly Cloudy,66,2,0,29.55,0,30.0,22.78,846,a,17,2,2022,1,1,1
2022-02-17,17,26.55,0.0,VAR,Fair,94,1,0,29.55,0,27.22,26.11,847,a,17,2,2022,1,1,1
2022-02-17,18,16.76,0.0,VAR,Fair,94,1,0,29.55,0,27.22,26.11,848,a,17,2,2022,1,1,1
2022-02-17,19,11.78,0.0,CALM,Fair,100,0,0,29.58,0,26.11,26.11,849,a,17,2,2022,1,1,1
2022-02-17,20,12.81,0.0,SSE,Fair,100,6,0,29.58,0,26.11,26.11,850,a,17,2,2022,1,1,1
2022-02-18,6,6.09,0.0,CALM,Partly Cloudy,100,0,0,29.61,0,22.78,22.78,851,a,18,2,2022,1,1,1
2022-02-18,7,6.1,0.0,CALM,Mostly Cloudy,100,0,0,29.64,0,23.89,23.89,852,a,18,2,2022,1,1,1
2022-02-18,8,6.14,0.0,CALM,Mostly Cloudy,100,0,0,29.67,0,23.89,23.89,853,a,18,2,2022,1,1,1
2022-02-18,9,13.86,0.0,CALM,Mostly Cloudy,94,0,0,29.7,0,25.0,23.89,854,a,18,2,2022,1,1,1
2022-02-18,10,25.51,0.0,SSE,Mostly Cloudy,94,3,0,29.7,0,26.11,25.0,855,a,18,2,2022,1,1,1
2022-02-18,11,24.9,0.0,S,Mostly Cloudy,84,6,0,29.67,0,27.78,25.0,856,a,18,2,2022,1,1,1
2022-02-18,12,20.56,0.0,S,Fair,74,8,0,29.67,0,28.89,23.89,857,a,18,2,2022,1,1,1
2022-02-18,13,16.16,0.03,SSW,Fair,74,6,0,29.64,0,30.0,25.0,858,a,18,2,2022,1,1,1
2022-02-18,14,24.79,0.07,SSW,Fair,66,7,0,29.58,0,31.11,23.89,859,a,18,2,2022,1,1,1
2022-02-18,15,26.62,0.0,SSW,Fair,66,7,0,29.55,0,31.11,23.89,860,a,18,2,2022,1,1,1
2022-02-18,16,29.74,0.0,SW,Fair,66,7,0,29.55,0,31.11,23.89,861,a,18,2,2022,1,1,1
2022-02-18,17,28.87,0.0,SW,Fair,74,7,0,29.55,0,30.0,25.0,862,a,18,2,2022,1,1,1
2022-02-18,18,23.93,0.0,SW,Fair,84,7,0,29.55,0,27.78,25.0,863,a,18,2,2022,1,1,1
2022-02-18,19,13.07,0.0,SSW,Fair,84,5,0,29.58,0,27.22,23.89,864,a,18,2,2022,1,1,1
2022-02-18,20,9.82,0.0,SSW,Fair,89,3,0,29.61,0,26.11,23.89,865,a,18,2,2022,1,1,1
2022-02-19,6,6.04,0.0,SSE,Partly Cloudy,100,3,0,29.64,0,25.0,25.0,866,a,19,2,2022,1,0,0
2022-02-19,7,5.64,0.0,VAR,Mostly Cloudy,100,1,0,29.64,0,25.0,25.0,867,a,19,2,2022,1,0,0
2022-02-19,8,5.3,0.0,SSE,Mostly Cloudy,94,5,0,29.67,0,26.11,25.0,868,a,19,2,2022,1,0,0
2022-02-19,9,2.34,0.22,SSE,Mostly Cloudy,89,6,0,29.7,0,27.22,25.0,869,a,19,2,2022,1,0,0
2022-02-19,10,0.64,2.07,SSE,Mostly Cloudy,84,8,0,29.73,0,27.78,25.0,870,a,19,2,2022,1,0,0
2022-02-19,11,0.36,8.02,SSE,Partly Cloudy,74,6,0,29.7,0,30.0,25.0,871,a,19,2,2022,1,0,0
2022-02-19,12,0.05,11.66,SSE,Partly Cloudy,66,8,0,29.67,0,31.11,23.89,872,a,19,2,2022,1,0,0
2022-02-19,13,0.66,10.43,S,Mostly Cloudy,66,6,0,29.61,0,31.11,23.89,873,a,19,2,2022,1,0,0
2022-02-19,14,0.72,9.25,SE,Mostly Cloudy,59,8,0,29.58,0,32.22,22.78,874,a,19,2,2022,1,0,0
2022-02-19,15,5.66,1.91,SSW,Mostly Cloudy,59,8,0,29.55,0,32.22,22.78,875,a,19,2,2022,1,0,0
2022-02-19,16,10.62,0.02,SSE,Mostly Cloudy,66,10,0,29.55,0,31.11,23.89,876,a,19,2,2022,1,0,0
2022-02-19,17,2.62,0.94,S,Partly Cloudy,66,7,0,29.52,0,31.11,23.89,877,a,19,2,2022,1,0,0
2022-02-19,18,7.8,0.02,SSE,Partly Cloudy,70,5,0,29.52,0,30.0,23.89,878,a,19,2,2022,1,0,0
2022-02-19,19,10.42,0.0,SSW,Partly Cloudy,84,7,0,29.58,0,28.89,26.11,879,a,19,2,2022,1,0,0
2022-02-19,20,9.54,0.0,W,T-Storm,100,12,0,29.58,0,25.0,25.0,880,a,19,2,2022,1,0,0
2022-02-20,6,6.25,0.0,SE,Cloudy,100,5,0,29.58,0,25.0,25.0,881,a,20,2,2022,1,0,0
