new_date,hour,load_kW,demand_kWh,supply_kWh,net_kWh
21/4/2022,4,15.11,12.95,0,-12.95
21/4/2022,5,8.81,9.24,0,-9.24
21/4/2022,6,5.56,8.37,0,-8.37
21/4/2022,7,3.81,7.66,0,-7.66
21/4/2022,8,12.35,7.44,0,-7.44
21/4/2022,9,43.97,26.59,0,-26.59
21/4/2022,10,49.73,31.67,0,-31.67
21/4/2022,11,58.67,37.63,0,-37.63
21/4/2022,12,59.97,38.03,0,-38.03
21/4/2022,13,78.84,46.61,0,-46.61
21/4/2022,14,78.78,62.25,0,-62.25
21/4/2022,15,89.82,72.81,0,-72.81
21/4/2022,16,91.23,78.74,0,-78.74
21/4/2022,17,66.11,69.42,0,-69.42
21/4/2022,18,41.02,50.84,0,-50.84
21/4/2022,19,29.88,35,0,-35
21/4/2022,20,24.93,26.95,0,-26.95
21/4/2022,21,25.07,24.22,0,-24.22
21/4/2022,22,23.98,22.36,0,-22.36
21/4/2022,23,19.14,22,0,-22
19/5/2022,8,11.42,0.33,0,-0.33
19/5/2022,9,23.79,13.11,0,-13.11
19/5/2022,12,62.45,0,0,0
19/5/2022,13,59.31,0,0,0
19/5/2022,14,46.5,0,0,0
19/5/2022,15,49.92,0,0,0
19/5/2022,16,46.23,0,0,0
19/5/2022,17,44,40.22,0,-40.22
19/5/2022,18,27.22,30.95,0,-30.95
19/5/2022,19,18.1,22.92,0,-22.92
19/5/2022,20,18.04,17.47,0,-17.47
19/5/2022,21,15.51,17.28,0,-17.28
19/5/2022,22,17.56,15.44,0,-15.44
19/5/2022,23,11.44,15.48,0,-15.48
20/5/2022,1,10.88,13.5,0,-13.5
20/5/2022,5,13.99,11.67,0,-11.67
20/5/2022,6,10.34,11.05,0,-11.05
20/5/2022,8,15.81,9.86,0,-9.86
20/5/2022,14,49.89,38.83,0,-38.83
20/5/2022,15,54.21,34.94,0,-34.94
20/5/2022,17,28.02,36.8,0,-36.8
20/5/2022,18,24.95,24.19,0,-24.19
20/5/2022,19,21.37,22.36,0,-22.36
20/5/2022,21,10.44,13.31,0,-13.31
20/5/2022,23,12.31,13.72,0,-13.72
21/5/2022,1,14.72,12.78,0,-12.78
21/5/2022,2,13.31,11.69,0,-11.69
21/5/2022,3,8.24,11.06,0,-11.06
21/5/2022,4,9.7,9.94,0,-9.94
21/5/2022,5,8.83,9.88,0,-9.88
21/5/2022,6,10.6,9.64,0,-9.64
21/5/2022,7,8.44,7.97,0,-7.97
21/5/2022,8,11.86,3.61,0.51,-3.1
21/5/2022,9,20.83,2.25,0.24,-2.01
21/5/2022,10,16.17,10.14,0,-10.14
21/5/2022,11,15.29,7.84,0.04,-7.8
21/5/2022,12,17.65,3.08,0.16,-2.92
21/5/2022,13,13.55,4,0.19,-3.81
21/5/2022,14,20.13,0.53,4.26,3.73
21/5/2022,15,25.26,7.69,0.05,-7.64
21/5/2022,16,35.91,22.15,0,-22.15
21/5/2022,17,27.58,21.77,0,-21.77
21/5/2022,18,13.17,12.03,0,-12.03
21/5/2022,19,16.36,14.94,0,-14.94
21/5/2022,20,12.48,14.18,0,-14.18
21/5/2022,21,11.82,13.49,0,-13.49
21/5/2022,22,14.93,13.97,0,-13.97
21/5/2022,23,15.91,13.14,0,-13.14
22/5/2022,1,6.4,10.6,0,-10.6
22/5/2022,2,8.65,9.18,0,-9.18
22/5/2022,3,7.83,9.49,0,-9.49
22/5/2022,4,9.22,9.19,0,-9.19
22/5/2022,5,9.96,8.79,0,-8.79
22/5/2022,6,5.33,9.77,0,-9.77
22/5/2022,7,10.29,8.11,0,-8.11
22/5/2022,8,5.83,5.64,0,-5.64
22/5/2022,9,9.11,2.75,0.17,-2.58
22/5/2022,10,19.77,0.64,1.77,1.13
22/5/2022,11,26.51,2.53,1.54,-0.99
22/5/2022,12,30.49,6.61,0.17,-6.44
22/5/2022,13,32.3,2.72,1.91,-0.81
22/5/2022,14,12.43,0.47,4.78,4.31
22/5/2022,15,11.48,4.09,0.07,-4.02
22/5/2022,16,14.17,5.88,0.01,-5.87
22/5/2022,17,11.62,5.28,0,-5.28
22/5/2022,18,13.11,9.72,0,-9.72
22/5/2022,19,19.94,22.7,0,-22.7
22/5/2022,20,8.93,14.05,0,-14.05
22/5/2022,21,14.05,12.92,0,-12.92
22/5/2022,22,13.38,13.73,0,-13.73
22/5/2022,23,10.93,13.63,0,-13.63
23/5/2022,1,14.59,12.89,0,-12.89
23/5/2022,2,10.02,10.82,0,-10.82
23/5/2022,3,11.8,9.58,0,-9.58
23/5/2022,8,30.58,6.69,0,-6.69
23/5/2022,10,66.96,2.42,0,-2.42
23/5/2022,11,63.44,44.94,0,-44.94
23/5/2022,12,57.2,41.02,0,-41.02
23/5/2022,13,61.96,45.37,0,-45.37
23/5/2022,14,62.91,44.63,0,-44.63
23/5/2022,15,55.8,50.26,0,-50.26
23/5/2022,16,51.16,50.42,0,-50.42
23/5/2022,17,35.34,41.69,0,-41.69
23/5/2022,18,14.75,20.02,0,-20.02
23/5/2022,19,22.38,17.84,0,-17.84
23/5/2022,20,16,19.14,0,-19.14
23/5/2022,21,11.87,14.06,0,-14.06
23/5/2022,23,10.18,11.48,0,-11.48
24/5/2022,6,10.81,10.21,0,-10.21
24/5/2022,1,8.37,9.53,0,-9.53
24/5/2022,2,8.03,9.24,0,-9.24
24/5/2022,3,9.92,10.14,0,-10.14
24/5/2022,4,8.39,9.77,0,-9.77
24/5/2022,5,9.75,10.04,0,-10.04
24/5/2022,7,12.46,7.75,0,-7.75
24/5/2022,8,14.45,4.68,0,-4.68
24/5/2022,9,24.57,8.03,0,-8.03
24/5/2022,10,54.23,27.89,0,-27.89
24/5/2022,11,44.05,29.1,0,-29.1
24/5/2022,12,52.3,26.62,0,-26.62
24/5/2022,13,45.45,35.33,0,-35.33
24/5/2022,14,46.39,27.03,0,-27.03
24/5/2022,15,48.33,28.55,0,-28.55
24/5/2022,16,56.04,35.66,0,-35.66
24/5/2022,17,43.98,38.34,0,-38.34
24/5/2022,18,29.43,34.31,0,-34.31
24/5/2022,19,13.37,24.66,0,-24.66
24/5/2022,20,7.41,13.22,0,-13.22
24/5/2022,21,13.36,11.22,0,-11.22
24/5/2022,22,10.19,10.53,0,-10.53
24/5/2022,23,11.35,10.01,0,-10.01
25/5/2022,1,9.68,9.36,0,-9.36
25/5/2022,2,7.07,8.46,0,-8.46
25/5/2022,3,8.81,7.2,0,-7.2
25/5/2022,4,8.73,6.42,0,-6.42
25/5/2022,5,5.47,6.83,0,-6.83
25/5/2022,6,4.52,7.28,0,-7.28
25/5/2022,7,9.55,5.7,0,-5.7
25/5/2022,8,14.9,4.83,0.01,-4.82
25/5/2022,9,60.78,35.39,0,-35.39
25/5/2022,10,73.85,50.94,0,-50.94
25/5/2022,11,62.78,47.72,0,-47.72
25/5/2022,12,72.65,55.95,0,-55.95
25/5/2022,13,51.25,41.25,0,-41.25
25/5/2022,14,47.2,30.13,0,-30.13
25/5/2022,15,60.89,34.08,0,-34.08
25/5/2022,16,43.65,38.95,0,-38.95
25/5/2022,17,30.53,33.17,0,-33.17
25/5/2022,18,24.39,27.56,0,-27.56
25/5/2022,19,29.55,26.19,0,-26.19
25/5/2022,20,11.98,15.34,0,-15.34
25/5/2022,21,14.25,12.58,0,-12.58
25/5/2022,22,10.55,11.44,0,-11.44
25/5/2022,23,7.07,9.5,0,-9.5
26/5/2022,2,9.85,8.4,0,-8.4
26/5/2022,3,5.13,8.27,0,-8.27
26/5/2022,4,8.94,6.59,0,-6.59
26/5/2022,5,10.01,6.72,0,-6.72
26/5/2022,6,5.75,7.47,0,-7.47
26/5/2022,7,9.99,6.59,0,-6.59
26/5/2022,8,11.31,1.97,0.23,-1.74
26/5/2022,9,51.18,20.77,0.03,-20.74
26/5/2022,10,55.53,31.4,0,-31.4
26/5/2022,11,42.33,31.21,0,-31.21
26/5/2022,12,70.82,35.48,0,-35.48
26/5/2022,13,73.67,50.1,0,-50.1
26/5/2022,14,65.77,51.48,0,-51.48
26/5/2022,15,74.66,54.59,0,-54.59
26/5/2022,16,58.79,47.5,0,-47.5
26/5/2022,17,33.75,40.36,0,-40.36
26/5/2022,18,20.15,25.43,0,-25.43
26/5/2022,19,18.2,18.62,0,-18.62
27/5/2022,16,40.27,400.84,0.02,-400.82
27/5/2022,18,28.29,27.48,0,-27.48
27/5/2022,19,12.8,18.71,0,-18.71
27/5/2022,20,10.82,10.31,0,-10.31
27/5/2022,21,12.37,10.34,0,-10.34
27/5/2022,22,10.77,11.28,0,-11.28
28/5/2022,1,7.04,11.22,0,-11.22
28/5/2022,2,9.12,7.61,0,-7.61
28/5/2022,3,8.52,7.41,0,-7.41
28/5/2022,4,7.31,6.67,0,-6.67
28/5/2022,5,8.78,6.83,0,-6.83
28/5/2022,6,8.01,7.14,0,-7.14
28/5/2022,7,7.23,5.05,0,-5.05
28/5/2022,8,17.48,2.82,0.4,-2.42
28/5/2022,10,23.62,0,6.98,6.98
28/5/2022,11,32.77,0.22,6.18,5.96
28/5/2022,12,36.3,0.42,8.08,7.66
28/5/2022,14,16.16,1.44,5.25,3.81
28/5/2022,21,16.32,7.57,0,-7.57
28/5/2022,22,14.79,13.61,0,-13.61
29/5/2022,1,9.14,10.87,0,-10.87
29/5/2022,2,9.42,9.97,0,-9.97
29/5/2022,3,6.31,8.09,0,-8.09
29/5/2022,4,8.55,6.57,0,-6.57
29/5/2022,5,8.96,6.76,0,-6.76
29/5/2022,6,6.55,7.08,0,-7.08
29/5/2022,7,8.04,5.12,0,-5.12
29/5/2022,8,15.58,1.86,0.48,-1.38
29/5/2022,10,26.88,0.09,7.69,7.6
29/5/2022,12,27.21,0.21,10.12,9.91
29/5/2022,13,41.13,0.59,9.36,8.77
29/5/2022,14,36.77,0.22,9.85,9.63
29/5/2022,15,19.95,0.12,6.25,6.13
29/5/2022,16,16.48,2.18,0.67,-1.51
29/5/2022,17,11.88,7.09,0,-7.09
29/5/2022,18,13.25,8.87,0,-8.87
29/5/2022,19,13.37,11.74,0,-11.74
29/5/2022,20,10.06,9.89,0,-9.89
29/5/2022,21,11.53,10.33,0,-10.33
29/5/2022,22,12.24,11.78,0,-11.78
29/5/2022,23,10.62,11.56,0,-11.56
30/5/2022,1,11.36,11.47,0,-11.47
30/5/2022,2,8.85,8.15,0,-8.15
30/5/2022,3,6.88,7.63,0,-7.63
30/5/2022,4,8.61,6.78,0,-6.78
30/5/2022,5,5.05,6.92,0,-6.92
30/5/2022,6,8.79,7.16,0,-7.16
30/5/2022,7,5.74,4.89,0,-4.89
30/5/2022,8,12.15,3.18,0.01,-3.17
30/5/2022,9,45.37,18,0,-18
30/5/2022,10,54.7,35.55,0,-35.55
30/5/2022,11,58.41,31.67,0,-31.67
30/5/2022,12,68.8,30.21,0,-30.21
30/5/2022,13,69.57,41.09,0,-41.09
30/5/2022,14,70.84,53.89,0,-53.89
30/5/2022,15,73.85,52.41,0,-52.41
30/5/2022,16,58.43,48.11,0,-48.11
30/5/2022,18,31.17,34.02,0,-34.02
30/5/2022,19,12.38,23.5,0,-23.5
30/5/2022,20,12.38,13.06,0,-13.06
30/5/2022,21,14.79,12.61,0,-12.61
30/5/2022,23,14.41,13.36,0,-13.36
31/5/2022,1,10.16,11.78,0,-11.78
31/5/2022,2,10.32,10.2,0,-10.2
31/5/2022,3,7.86,9.55,0,-9.55
31/5/2022,4,6.64,8.35,0,-8.35
31/5/2022,5,8.17,8.53,0,-8.53
31/5/2022,6,7.04,9.42,0,-9.42
31/5/2022,7,7.03,6.84,0,-6.84
31/5/2022,8,17.72,8.74,0,-8.74
31/5/2022,9,54.38,23.47,0,-23.47
31/5/2022,11,68.77,41.78,0,-41.78
31/5/2022,12,64.79,48.44,0,-48.44
31/5/2022,13,63.67,42.61,0,-42.61
31/5/2022,14,57.32,43.87,0,-43.87
31/5/2022,15,68.25,42.08,0,-42.08
31/5/2022,16,65.87,56.69,0,-56.69
31/5/2022,17,59.39,54.17,0,-54.17
31/5/2022,18,31.18,39.03,0,-39.03
31/5/2022,19,20.56,27.97,0,-27.97
31/5/2022,20,17.21,19.94,0,-19.94
31/5/2022,22,7.53,11.89,0,-11.89
31/5/2022,23,7.96,9.84,0,-9.84
1/6/2022,1,11.12,9.66,0,-9.66
1/6/2022,3,9.81,8.37,0,-8.37
1/6/2022,4,6.6,7.89,0,-7.89
1/6/2022,5,10.17,7.94,0,-7.94
1/6/2022,7,11.28,7.08,0,-7.08
1/6/2022,8,12.33,4.34,0.09,-4.25
1/6/2022,9,70.58,33.86,0,-33.86
1/6/2022,11,73.96,54.75,0,-54.75
1/6/2022,12,71.06,44.36,0,-44.36
1/6/2022,13,58.68,42.74,0,-42.74
1/6/2022,14,81.35,51.87,0,-51.87
1/6/2022,15,77.61,54.17,0,-54.17
1/6/2022,16,49.94,53.89,0,-53.89
1/6/2022,17,41.28,40.52,0,-40.52
1/6/2022,18,17.69,24.56,0,-24.56
1/6/2022,19,13.03,12.24,0,-12.24
1/6/2022,20,12.21,10.82,0,-10.82
1/6/2022,21,11.46,10.57,0,-10.57
1/6/2022,22,12.03,11.58,0,-11.58
1/6/2022,23,14.23,11.45,0,-11.45
2/6/2022,1,10.27,11.22,0,-11.22
2/6/2022,2,10.82,9.96,0,-9.96
2/6/2022,3,9.92,9.67,0,-9.67
2/6/2022,4,6.15,8.06,0,-8.06
2/6/2022,5,8.67,7.97,0,-7.97
2/6/2022,6,6.82,8.75,0,-8.75
2/6/2022,7,10.8,7.33,0,-7.33
2/6/2022,10,43.86,27.48,0,-27.48
2/6/2022,11,49.51,26.47,0,-26.47
2/6/2022,12,48.6,28.33,0,-28.33
2/6/2022,13,45.68,33.8,0,-33.8
2/6/2022,14,56.66,40.19,0,-40.19
2/6/2022,16,53.9,39.44,0,-39.44
2/6/2022,17,37.11,36.57,0,-36.57
2/6/2022,18,18.89,25.61,0,-25.61
2/6/2022,19,15.93,16.02,0,-16.02
2/6/2022,20,14.68,14.22,0,-14.22
2/6/2022,21,12.97,13.73,0,-13.73
2/6/2022,22,10.19,11.19,0,-11.19
2/6/2022,23,9.84,10.33,0,-10.33
3/6/2022,1,11.05,11.75,0,-11.75
3/6/2022,2,10.86,10.16,0,-10.16
3/6/2022,3,9.15,9.23,0,-9.23
3/6/2022,4,6.03,8.3,0,-8.3
3/6/2022,5,11.59,8.66,0,-8.66
3/6/2022,7,8.78,6.07,0,-6.07
3/6/2022,9,15.23,4.86,0.57,-4.29
3/6/2022,10,10.03,0.47,3.38,2.91
3/6/2022,12,42.29,0.02,13.46,13.44
3/6/2022,13,33.18,1.22,10.09,8.87
3/6/2022,14,27.44,0.65,5.52,4.87
3/6/2022,15,22.8,1.78,3.73,1.95
3/6/2022,16,17.79,3.33,0.58,-2.75
3/6/2022,17,11.16,13.66,0,-13.66
3/6/2022,18,11.2,9.53,0,-9.53
3/6/2022,19,11.16,10.44,0,-10.44
3/6/2022,20,11.3,9.03,0,-9.03
3/6/2022,21,5.57,8.69,0,-8.69
3/6/2022,22,10.82,10.04,0,-10.04
3/6/2022,23,6.41,9.49,0,-9.49
4/6/2022,1,9.41,9.07,0,-9.07
4/6/2022,2,6.08,8.6,0,-8.6
4/6/2022,3,6.24,8.28,0,-8.28
4/6/2022,4,4.48,7.17,0,-7.17
4/6/2022,5,8.61,7.19,0,-7.19
4/6/2022,6,8.89,8.62,0,-8.62
4/6/2022,7,3.86,5.85,0,-5.85
4/6/2022,8,5.89,4.14,0,-4.14
4/6/2022,9,11.31,0.59,1.89,1.3
4/6/2022,10,19.82,1.86,0.98,-0.88
4/6/2022,11,13.92,3.39,0.71,-2.68
4/6/2022,12,15.9,0.92,0.95,0.03
4/6/2022,13,14.68,0,4.55,4.55
4/6/2022,14,37.39,0.11,9.83,9.72
4/6/2022,15,21.3,0.53,7.28,6.75
4/6/2022,16,15.78,1.44,1.79,0.35
4/6/2022,17,4.86,1.89,0.46,-1.43
4/6/2022,18,5.64,5.83,0.01,-5.82
4/6/2022,19,12.06,10.27,0,-10.27
4/6/2022,20,10.42,9.89,0,-9.89
4/6/2022,21,10.03,8.84,0,-8.84
4/6/2022,22,8.56,8.63,0,-8.63
4/6/2022,23,7.52,8.71,0,-8.71
5/6/2022,1,9.77,8.65,0,-8.65
5/6/2022,2,8.12,8.64,0,-8.64
5/6/2022,3,8.02,7.05,0,-7.05
5/6/2022,4,5.84,6.23,0,-6.23
5/6/2022,5,6.45,6.33,0,-6.33
5/6/2022,7,7.14,5.9,0,-5.9
5/6/2022,8,11.17,2.35,0.24,-2.11
5/6/2022,9,28.88,0,7.86,7.86
5/6/2022,10,15.34,0,11.1,11.1
5/6/2022,11,26.25,0,9.3,9.3
5/6/2022,12,31.89,0,16.31,16.31
5/6/2022,13,31.82,0,9.42,9.42
5/6/2022,14,18.13,0.04,6.58,6.54
5/6/2022,15,10.36,0.04,5.1,5.06
5/6/2022,16,17.95,1.39,2.18,0.79
5/6/2022,17,9.84,2.81,0.27,-2.54
5/6/2022,18,10.91,6.8,0,-6.8
5/6/2022,19,11.82,10.14,0,-10.14
5/6/2022,20,13.45,11.11,0,-11.11
5/6/2022,21,7.49,9.4,0,-9.4
5/6/2022,22,11.11,10.06,0,-10.06
5/6/2022,23,7.1,10.21,0,-10.21
6/6/2022,1,9.54,9.27,0,-9.27
6/6/2022,2,6.11,7.55,0,-7.55
6/6/2022,3,8.47,7.68,0,-7.68
6/6/2022,4,9.23,6.68,0,-6.68
6/6/2022,5,6.27,7.09,0,-7.09
6/6/2022,6,5.03,6.89,0,-6.89
6/6/2022,7,6.58,4.48,0,-4.48
6/6/2022,8,9.86,2.82,0.1,-2.72
6/6/2022,9,40.61,13.37,0.13,-13.24
6/6/2022,10,48.84,39.74,0,-39.74
6/6/2022,11,46.63,32.4,0,-32.4
6/6/2022,12,42.37,28.1,0,-28.1
6/6/2022,13,53.05,26.87,0,-26.87
6/6/2022,14,60.31,29.78,0,-29.78
6/6/2022,15,52.17,42.14,0,-42.14
6/6/2022,16,51.37,45.07,0,-45.07
6/6/2022,17,29.51,39.75,0,-39.75
6/6/2022,18,24.16,23.87,0,-23.87
6/6/2022,19,18.87,17.97,0,-17.97
6/6/2022,20,14.48,15.42,0,-15.42
6/6/2022,21,13.99,13.5,0,-13.5
6/6/2022,22,15.22,13.66,0,-13.66
6/6/2022,23,10.17,13.83,0,-13.83
7/6/2022,1,10.5,12.46,0,-12.46
7/6/2022,2,14.51,12.14,0,-12.14
7/6/2022,3,13.72,12.43,0,-12.43
7/6/2022,4,12.86,11.21,0,-11.21
7/6/2022,5,13.41,11.26,0,-11.26
7/6/2022,6,12.33,11.5,0,-11.5
7/6/2022,7,12.67,9.91,0,-9.91
7/6/2022,8,18.97,8.42,0,-8.42
7/6/2022,9,42.97,12.25,0,-12.25
7/6/2022,10,41.42,33.19,0,-33.19
7/6/2022,11,45.49,33.64,0,-33.64
7/6/2022,12,51.41,28.69,0,-28.69
7/6/2022,13,56.64,29.9,0,-29.9
7/6/2022,14,54.92,40.71,0,-40.71
7/6/2022,15,64.11,38.48,0,-38.48
7/6/2022,16,54.87,44.11,0,-44.11
7/6/2022,17,41.89,44.56,0,-44.56
7/6/2022,18,13.68,24.58,0,-24.58
7/6/2022,19,13.25,12.13,0,-12.13
7/6/2022,20,9.35,11.04,0,-11.04
7/6/2022,21,10.38,9.91,0,-9.91
7/6/2022,22,11.45,9.87,0,-9.87
7/6/2022,23,8.01,9.43,0,-9.43
8/6/2022,1,10.14,9.47,0,-9.47
8/6/2022,2,11.06,9.01,0,-9.01
8/6/2022,3,9.54,8.88,0,-8.88
8/6/2022,5,9.85,7.53,0,-7.53
8/6/2022,6,8.82,7.87,0,-7.87
8/6/2022,7,9.53,5.78,0,-5.78
8/6/2022,8,15.24,1.71,0.56,-1.15
8/6/2022,9,61.54,35.95,0.03,-35.92
8/6/2022,10,55.57,48.89,0,-48.89
8/6/2022,11,59.4,36.38,0,-36.38
8/6/2022,12,57.25,33.81,0,-33.81
8/6/2022,13,49.25,24.75,0,-24.75
8/6/2022,14,58.03,33.3,0,-33.3
8/6/2022,15,53.07,37.26,0,-37.26
8/6/2022,16,43.57,37.28,0,-37.28
8/6/2022,17,41.76,37,0,-37
8/6/2022,18,20.96,19.92,0,-19.92
8/6/2022,19,12.66,14.61,0,-14.61
8/6/2022,20,11.05,11.75,0,-11.75
8/6/2022,21,6.42,10.72,0,-10.72
8/6/2022,22,10.89,10.92,0,-10.92
8/6/2022,23,11.8,10.1,0,-10.1
9/6/2022,1,7.92,10.74,0,-10.74
9/6/2022,2,10.6,9.44,0,-9.44
9/6/2022,3,6.62,9.23,0,-9.23
9/6/2022,4,6.62,8.16,0,-8.16
9/6/2022,5,6.83,8.26,0,-8.26
9/6/2022,6,5.1,7.86,0,-7.86
9/6/2022,7,6.49,5.94,0,-5.94
9/6/2022,8,12.72,4.15,0.04,-4.11
9/6/2022,9,46.48,12.43,0.14,-12.29
9/6/2022,10,41.86,25.14,0,-25.14
9/6/2022,11,45.61,24.18,0,-24.18
9/6/2022,12,45.11,28.4,0,-28.4
9/6/2022,13,47.95,28.82,0,-28.82
9/6/2022,14,53.34,32.1,0,-32.1
9/6/2022,15,47.99,36.47,0,-36.47
9/6/2022,16,36.85,37.89,0,-37.89
9/6/2022,17,29.13,31.82,0,-31.82
9/6/2022,18,18.29,26.27,0,-26.27
9/6/2022,19,16.91,16.16,0,-16.16
9/6/2022,20,13.18,14.06,0,-14.06
9/6/2022,21,12.55,14.17,0,-14.17
9/6/2022,22,9.92,14.3,0,-14.3
9/6/2022,23,15.13,13.2,0,-13.2
10/6/2022,1,6.13,9.53,0,-9.53
10/6/2022,2,5.78,8.05,0,-8.05
10/6/2022,3,6.32,7.46,0,-7.46
10/6/2022,4,9.05,6.97,0,-6.97
10/6/2022,5,10.38,7.36,0,-7.36
10/6/2022,6,8.61,8.27,0,-8.27
10/6/2022,7,6.03,6.15,0,-6.15
10/6/2022,8,7.2,3.88,0,-3.88
10/6/2022,9,39.24,20.98,0.11,-20.87
10/6/2022,10,45.06,26.82,0,-26.82
10/6/2022,11,36.07,20.29,0,-20.29
10/6/2022,12,34.94,18.71,0,-18.71
10/6/2022,13,49.23,23.37,0,-23.37
10/6/2022,14,54.93,33.08,0,-33.08
10/6/2022,15,50.13,33.73,0,-33.73
10/6/2022,16,52.62,36.94,0,-36.94
10/6/2022,18,25.33,30.92,0,-30.92
10/6/2022,19,28.97,27.1,0,-27.1
10/6/2022,20,13.46,13.28,0,-13.28
10/6/2022,21,9.52,11.45,0,-11.45
10/6/2022,22,12.89,11.34,0,-11.34
10/6/2022,23,12.67,11.14,0,-11.14
11/6/2022,1,10.24,11.49,0,-11.49
11/6/2022,2,8.51,10.75,0,-10.75
11/6/2022,3,12.02,10.01,0,-10.01
11/6/2022,4,9.37,9.22,0,-9.22
11/6/2022,6,11.14,10.05,0,-10.05
11/6/2022,7,10.5,8.83,0,-8.83
11/6/2022,8,8.34,5.25,0,-5.25
11/6/2022,9,12.4,2.48,0.18,-2.3
11/6/2022,10,13.11,1.06,0.81,-0.25
11/6/2022,11,17.15,0.89,1.84,0.95
11/6/2022,12,14.57,0.82,1.55,0.73
11/6/2022,13,18.03,0,3.37,3.37
11/6/2022,14,27.54,0,8.31,8.31
11/6/2022,15,28.95,2.51,5.25,2.74
11/6/2022,16,24.76,13.77,0,-13.77
11/6/2022,17,14.78,5.76,0,-5.76
11/6/2022,18,12.73,9.38,0,-9.38
11/6/2022,19,11.8,12.01,0,-12.01
11/6/2022,20,15.05,11.41,0,-11.41
11/6/2022,21,11.61,13.06,0,-13.06
11/6/2022,22,16.68,13.41,0,-13.41
11/6/2022,23,11.1,13.23,0,-13.23
12/6/2022,1,11.54,12.5,0,-12.5
12/6/2022,2,8.92,11.48,0,-11.48
12/6/2022,3,8.54,10.75,0,-10.75
12/6/2022,4,10.67,10.6,0,-10.6
12/6/2022,5,12.34,10.62,0,-10.62
12/6/2022,6,8.83,10.83,0,-10.83
12/6/2022,7,8.98,8.75,0,-8.75
12/6/2022,8,11.56,4.47,0.01,-4.46
12/6/2022,9,11.32,1.84,0.59,-1.25
12/6/2022,10,15.02,0.41,3.91,3.5
12/6/2022,11,34.22,0,9.96,9.96
12/6/2022,13,17.72,1.08,3.21,2.13
12/6/2022,14,16.49,1.98,2.09,0.11
12/6/2022,15,22.75,1.11,3.02,1.91
12/6/2022,16,17.5,4.17,1.7,-2.47
12/6/2022,17,15.59,4.75,0,-4.75
12/6/2022,18,13.04,11.89,0,-11.89
12/6/2022,19,16.44,15.45,0,-15.45
12/6/2022,20,15.85,15.21,0,-15.21
12/6/2022,21,13.38,15.28,0,-15.28
12/6/2022,23,16.18,15.78,0,-15.78
13/6/2022,1,15.36,14.13,0,-14.13
13/6/2022,2,9.53,13.62,0,-13.62
13/6/2022,3,13.3,12.02,0,-12.02
13/6/2022,4,13.49,11.48,0,-11.48
13/6/2022,5,13.54,11.61,0,-11.61
13/6/2022,6,9.89,12.11,0,-12.11
13/6/2022,7,11.84,10.52,0,-10.52
13/6/2022,8,24.01,10.34,0,-10.34
13/6/2022,9,55.23,21.48,0,-21.48
13/6/2022,10,36.43,31.21,0,-31.21
13/6/2022,11,52.99,24.59,0,-24.59
13/6/2022,12,50.18,21.45,0,-21.45
13/6/2022,13,59.14,29.63,0,-29.63
13/6/2022,14,58.16,33.91,0,-33.91
13/6/2022,15,52.77,35.5,0,-35.5
13/6/2022,16,48.13,38.42,0,-38.42
13/6/2022,17,25.75,26.33,0,-26.33
13/6/2022,18,15.42,22.86,0,-22.86
13/6/2022,19,11.3,16.28,0,-16.28
13/6/2022,20,17.88,13.67,0,-13.67
13/6/2022,21,17.23,12.94,0,-12.94
13/6/2022,22,21.54,16.11,0,-16.11
13/6/2022,23,15.8,14.35,0,-14.35
14/6/2022,1,18.79,13.96,0,-13.96
14/6/2022,2,11.81,13.11,0,-13.11
14/6/2022,3,10.92,11.46,0,-11.46
14/6/2022,4,7.91,11.31,0,-11.31
14/6/2022,5,8.14,11.61,0,-11.61
14/6/2022,6,8.06,12.19,0,-12.19
14/6/2022,7,20,10.62,0,-10.62
14/6/2022,8,31.08,12.1,0,-12.1
14/6/2022,9,59.09,37.51,0,-37.51
14/6/2022,10,72.57,47.81,0,-47.81
14/6/2022,11,61.08,50.91,0,-50.91
14/6/2022,12,89.86,50.77,0,-50.77
14/6/2022,13,78.38,48.76,0,-48.76
14/6/2022,15,100.01,59.66,0,-59.66
14/6/2022,16,61.37,70.37,0,-70.37
14/6/2022,17,43.15,37.3,0,-37.3
14/6/2022,18,33.9,28.53,0,-28.53
14/6/2022,19,25.86,26.74,0,-26.74
14/6/2022,20,18.64,23.73,0,-23.73
14/6/2022,21,14.67,16.95,0,-16.95
14/6/2022,22,13.04,15.03,0,-15.03
14/6/2022,23,15.46,16.55,0,-16.55
15/6/2022,1,17.37,15.83,0,-15.83
15/6/2022,2,10.99,15.04,0,-15.04
15/6/2022,3,10.65,12.49,0,-12.49
15/6/2022,4,12.2,12.26,0,-12.26
15/6/2022,5,10.14,11.68,0,-11.68
15/6/2022,6,5.07,11.89,0,-11.89
15/6/2022,7,13.38,10.82,0,-10.82
15/6/2022,8,13.79,10.05,0,-10.05
15/6/2022,9,41.64,17.78,0,-17.78
15/6/2022,11,41.53,33.81,0,-33.81
15/6/2022,14,39.76,29.28,0,-29.28
15/6/2022,15,53.12,38.63,0,-38.63
15/6/2022,16,44.16,42.79,0,-42.79
15/6/2022,17,16.31,35.89,0,-35.89
15/6/2022,18,18.82,17.89,0,-17.89
15/6/2022,19,14.53,16.19,0,-16.19
15/6/2022,20,12.52,14.96,0,-14.96
15/6/2022,21,13.54,14.92,0,-14.92
