name,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
sub195,12.31069883,11.51564768,10.80829571,10.05377211,9.192364721,8.815730772,8.596660073,8.903222224,9.028410447,9.717699683,10.9140593,13.30670692,14.76471896,12.90209472,9.254314703,6.546816817,5.433381208,7.490980926,8.881107297,10.04965465,10.54914995,11.46628515,12.50300876,12.93971409,11.65921471,10.82414562,11.20587779,12.87684251,12.89996732,12.37917882,12.25320794,11.44613352,11.45922413,11.02681532,11.23277805,12.32415648,16.42761884,25.62254811,30.30805089,28.70219137,26.71739353,25.6614258,23.72726751,21.43256373,19.16561851,17.44529852,15.41870581,13.73993249
sub196,21.811,21.308,20.689,20.388,19.961,19.762,19.535,19.538,19.671,20.887,22.874,25.978,26.687,24.528,21.655,19.797,18.948,18.713,18.448,18.604,18.525,18.512,18.600,18.448,18.239,18.153,18.681,19.645,20.069,20.314,20.533,20.948,21.811,22.606,22.803,23.600,25.683,29.162,31.368,31.520,30.987,29.965,28.483,26.867,25.165,24.454,23.284,22.590
sub197, 16.57 , 15.73 , 15.92 , 16.55 , 16.33 , 16.05 , 15.60 , 15.50 , 15.23 , 15.14 , 14.79 , 15.57 , 17.13 , 17.44 , 17.10 , 17.11 , 20.67 , 25.02 , 27.15 , 27.45 , 27.43 , 27.55 , 27.54 , 26.72 , 23.05 , 21.34 , 24.74 , 28.17 , 28.76 , 28.80 , 28.22 , 28.57 , 28.19 , 27.30 , 23.84 , 22.51 , 23.39 , 23.60 , 23.52 , 22.72 , 21.43 , 21.49 , 21.10 , 20.39 , 19.72 , 19.11 , 18.59 , 17.77 
sub198, 42.81 , 41.72 , 41.03 , 40.34 , 39.76 , 39.55 , 39.12 , 39.02 , 38.71 , 38.87 , 39.07 , 40.00 , 40.29 , 39.61 , 38.61 , 38.57 , 38.70 , 40.44 , 40.86 , 41.55 , 41.89 , 42.23 , 42.25 , 42.30 , 41.36 , 41.26 , 41.89 , 43.33 , 43.62 , 43.86 , 43.83 , 43.54 , 43.11 , 42.80 , 41.62 , 41.59 , 43.22 , 46.15 , 48.04 , 48.65 , 48.21 , 48.21 , 47.77 , 47.34 , 46.31 , 46.39 , 45.17 , 44.00 
sub199,24.817,24.166,23.620,23.227,22.864,22.545,22.279,22.195,22.247,22.843,24.046,27.239,30.715,30.850,28.308,25.933,24.632,24.334,24.159,24.205,24.339,24.337,24.539,24.766,24.520,24.131,24.381,25.157,25.596,25.780,25.822,25.959,26.127,26.608,27.117,28.405,31.641,35.538,37.140,36.566,35.407,33.788,31.894,29.974,28.354,27.683,26.540,25.572
sub200,17.29879268,16.82945477,16.59758389,16.38724643,16.39311451,16.16500399,15.94100523,15.48779866,15.35804928,15.4012793,15.71747344,16.37970235,16.83680299,18.07049357,19.08305696,19.60662408,20.35876568,20.88205236,24.01002057,25.35946315,26.01597853,26.49185634,26.76528621,26.6514458,25.43963001,25.71751919,27.09839865,28.02867288,27.57111175,24.90841138,24.64083026,24.48791461,24.71738,24.26278914,23.48346118,23.72684262,27.17760156,29.25659064,25.96159677,25.2498956,22.05884037,21.11286742,20.5029124,19.96951212,19.88711063,19.53900717,18.83743897,18.44152707
sub201,14.915,14.465,14.220,13.900,13.639,13.400,13.158,12.946,12.753,12.754,12.946,13.463,14.040,14.121,13.722,13.294,13.356,13.725,14.151,14.432,14.611,14.912,15.114,15.334,15.141,15.034,15.665,16.802,17.265,17.549,17.655,17.669,17.337,17.118,16.410,16.329,16.826,17.561,18.271,18.380,18.305,18.128,18.011,17.735,17.214,16.925,16.493,15.735
sub202,32.890,31.614,30.618,29.733,28.895,28.307,27.618,27.190,26.865,26.918,27.647,29.247,30.270,30.242,28.941,28.031,28.073,29.410,30.502,31.090,31.918,32.305,32.733,33.207,33.111,33.353,34.504,36.366,37.348,37.739,38.030,38.070,37.507,36.705,35.419,35.264,37.576,40.467,42.981,43.873,43.930,43.497,42.325,40.952,39.071,37.818,36.150,34.482
sub203,31.437,30.894,30.891,30.788,30.337,30.239,29.991,30.047,30.158,30.769,31.827,34.444,36.184,34.951,31.952,29.985,28.626,28.341,27.695,28.308,28.436,28.775,29.284,29.537,29.144,28.902,29.637,30.457,30.801,31.194,31.381,31.635,32.036,32.756,32.792,33.680,35.843,38.958,40.013,40.018,39.383,38.655,36.853,36.245,34.973,34.380,33.536,32.812
sub204,13.884,13.529,13.364,13.156,12.946,12.776,12.508,12.457,12.653,13.342,14.151,15.015,15.184,14.442,13.334,12.968,12.716,13.030,12.589,11.746,11.642,11.763,11.816,11.820,11.538,11.431,11.667,12.311,12.419,12.462,12.509,12.720,12.544,12.585,12.100,11.898,12.494,13.677,14.290,14.531,14.599,14.750,14.569,14.085,15.040,14.779,14.809,14.321
sub205, 49.40 , 48.08 , 46.95 , 46.16 , 45.25 , 44.51 , 43.78 , 43.22 , 42.83 , 42.64 , 42.87 , 44.29 , 45.04 , 44.90 , 44.24 , 45.11 , 49.39 , 55.87 , 58.47 , 60.09 , 60.79 , 61.75 , 62.37 , 62.42 , 59.56 , 57.99 , 60.62 , 64.67 , 65.25 , 65.28 , 64.76 , 64.24 , 62.60 , 60.29 , 55.71 , 53.88 , 55.40 , 57.94 , 58.73 , 58.51 , 57.54 , 57.44 , 57.32 , 56.75 , 55.30 , 54.72 , 53.06 , 51.32 
sub206,23.852,22.603,22.452,21.489,21.283,20.368,20.278,19.511,19.505,19.188,19.275,19.613,19.799,20.003,19.463,19.017,18.996,19.764,20.905,21.678,22.580,23.437,23.657,24.250,24.190,24.013,24.147,24.818,25.428,26.248,26.307,26.473,26.183,25.619,24.855,23.809,25.101,27.126,28.344,29.040,29.105,28.837,28.090,26.983,25.945,25.216,25.197,24.083
sub207,46.478,44.452,42.713,41.402,40.067,39.043,38.077,37.429,37.229,37.263,37.697,39.304,41.286,42.248,42.060,41.229,42.157,44.600,45.357,46.242,46.970,47.632,48.386,48.987,48.064,47.382,48.990,51.708,52.540,53.266,53.545,53.652,53.483,52.752,50.861,50.103,51.908,55.451,58.931,60.423,60.395,60.262,59.017,57.125,54.893,54.212,51.297,48.853
sub208, 51.67 , 49.94 , 48.58 , 47.56 , 46.66 , 45.83 , 44.99 , 44.31 , 43.72 , 43.46 , 43.22 , 43.18 , 43.48 , 43.09 , 41.78 , 40.28 , 40.14 , 43.18 , 44.86 , 46.93 , 48.29 , 48.75 , 49.09 , 49.43 , 49.05 , 48.09 , 48.74 , 51.34 , 52.14 , 52.60 , 52.69 , 53.01 , 52.97 , 52.62 , 51.17 , 50.14 , 51.51 , 53.49 , 55.11 , 55.53 , 55.50 , 56.00 , 56.80 , 56.59 , 56.42 , 55.82 , 54.95 , 53.38 
sub209, 40.72 , 39.91 , 40.02 , 40.40 , 39.88 , 38.86 , 39.00 , 38.29 , 37.73 , 36.53 , 35.58 , 36.06 , 37.16 , 37.15 , 35.83 , 35.57 , 38.33 , 44.55 , 46.57 , 46.61 , 46.93 , 48.01 , 47.90 , 46.49 , 42.32 , 42.52 , 46.17 , 49.74 , 50.52 , 50.08 , 50.13 , 51.05 , 50.68 , 49.15 , 45.57 , 45.02 , 47.27 , 48.70 , 48.25 , 47.63 , 47.43 , 47.79 , 47.99 , 46.69 , 46.51 , 45.74 , 44.54 , 42.75 
sub210,45.98635932,44.54574299,43.41642107,42.4270393,41.5940967,40.8950342,40.33293288,39.99305072,39.7660815,40.10296775,41.20299627,43.47973435,45.37873482,45.27419113,42.84012296,42.02354347,43.42080983,47.00264179,49.90560209,52.19349105,54.22252253,55.40542208,56.11140992,56.18057799,55.11194214,54.63581474,55.2024026,57.14976271,57.43670509,57.22799005,56.75862681,55.89091649,54.62200883,53.32166374,51.3846158,51.09399475,52.83515762,57.8990534,61.48775557,61.69744155,60.88009284,60.05588863,58.14382614,55.78721967,53.5279805,51.46101399,49.69720388,47.7090169
sub211,5.559638414,5.319541469,5.163454338,5.058321282,4.954639436,4.864986073,4.804518389,4.737762162,4.663910897,4.702610288,4.948511997,5.395005196,5.68113698,6.103750404,6.091462368,6.442096381,6.452877537,6.720858812,6.66659561,6.245725575,6.217825651,6.242049205,6.213496335,6.050427301,5.67716907,5.381524683,5.551162467,5.941118378,6.099414543,6.220005277,6.284089915,6.312399862,6.558705038,6.613265416,6.35087121,6.167883315,6.172939766,6.780601342,7.30626686,7.342869904,7.82000013,7.442036984,7.154694652,6.810709439,6.455527245,6.233651325,5.948888919,5.676058833
sub212,14.092,13.656,13.249,12.920,12.589,12.254,11.965,11.731,11.552,11.408,11.309,11.264,11.239,11.260,11.330,11.500,11.746,12.255,12.888,13.520,13.882,14.299,14.749,15.022,15.182,15.265,15.365,15.657,15.942,16.131,16.247,16.315,16.370,16.261,15.987,15.749,15.681,15.750,15.893,15.955,15.957,15.884,15.777,15.683,15.570,15.213,14.888,14.481
sub213,24.535,23.511,22.814,22.461,21.980,21.431,21.033,20.689,20.443,20.233,20.004,19.850,20.177,20.974,20.824,21.002,21.920,26.120,26.938,27.332,27.184,28.021,28.106,27.928,24.849,24.418,25.642,29.569,29.926,30.113,29.534,30.120,30.032,29.228,26.374,23.632,25.415,27.485,28.405,28.834,29.107,29.166,28.564,28.620,27.710,27.571,26.810,25.852
sub214,13.229,12.876,12.536,12.287,12.060,11.913,11.819,11.956,12.112,12.563,13.292,14.877,16.363,16.705,16.321,15.776,16.121,16.675,16.731,16.851,16.846,16.935,16.964,16.958,16.436,16.407,16.829,17.884,18.189,18.395,18.408,18.410,18.232,18.215,17.419,17.533,18.339,20.016,21.093,21.381,20.740,19.926,18.775,17.566,16.456,15.692,14.626,13.912
sub215,16.97057587,16.61262049,15.63946394,15.01958803,14.77120532,14.74534563,14.45691688,13.7832139,13.33741125,13.47589704,13.6318388,14.04691787,13.97555378,13.84198592,13.63367627,14.12730718,14.86456501,16.11534166,16.34775459,16.87572999,17.69108029,18.58733331,18.93561494,18.49703835,17.85488533,17.75096019,18.02825604,18.96739526,18.60401278,18.74238335,18.93107531,19.06375146,18.85741319,18.63807991,17.66457208,17.22476823,17.67435391,18.82790678,19.73761656,19.62555792,19.47250747,19.70081312,19.89207213,19.87776174,18.67312695,18.54209912,18.04784671,17.46353124
sub216, 38.28 , 37.10 , 37.00 , 37.91 , 37.20 , 36.57 , 35.79 , 36.33 , 35.47 , 35.25 , 34.88 , 36.34 , 36.48 , 35.43 , 32.88 , 31.66 , 32.90 , 38.45 , 39.36 , 40.08 , 39.25 , 41.35 , 41.35 , 41.05 , 37.21 , 36.67 , 39.26 , 43.80 , 44.27 , 44.18 , 43.45 , 44.81 , 44.33 , 43.19 , 37.62 , 37.90 , 42.23 , 45.51 , 47.47 , 48.05 , 47.61 , 48.07 , 47.18 , 45.83 , 43.67 , 43.62 , 42.35 , 41.00 
sub217,23.747,22.898,22.156,21.534,21.051,20.703,20.353,20.098,19.897,19.801,20.168,21.440,22.687,23.463,23.547,23.278,23.594,24.658,25.190,25.711,26.496,26.877,27.423,27.683,27.708,27.457,28.001,29.147,29.546,29.802,29.542,29.216,28.845,28.254,27.163,26.939,28.660,31.312,33.849,34.800,34.504,33.738,32.416,30.886,29.273,27.755,26.091,24.821
sub218,13.876,13.238,12.734,12.285,11.884,11.508,11.152,10.855,10.658,10.534,10.479,10.553,10.638,10.678,10.578,10.753,11.074,11.980,12.804,13.461,13.961,14.311,14.527,14.703,14.725,14.695,15.033,15.696,16.038,16.252,16.267,16.125,15.841,15.234,14.525,14.210,14.554,15.405,16.160,16.542,16.707,16.854,16.910,16.726,16.358,15.744,15.190,14.486
sub219, 32.29 , 31.21 , 30.54 , 30.53 , 29.99 , 29.66 , 29.37 , 29.27 , 29.23 , 29.34 , 29.73 , 30.39 , 30.50 , 29.21 , 27.76 , 27.23 , 28.54 , 30.57 , 31.56 , 32.64 , 33.48 , 34.05 , 34.31 , 34.42 , 32.77 , 32.49 , 34.17 , 35.95 , 36.28 , 36.39 , 36.10 , 35.78 , 35.22 , 34.16 , 31.83 , 31.50 , 32.37 , 34.32 , 36.21 , 36.82 , 36.81 , 36.95 , 36.76 , 36.36 , 35.63 , 34.80 , 33.99 , 33.12 
sub220,18.242,17.494,16.963,16.373,15.948,15.555,15.239,15.019,14.810,14.656,14.697,15.019,15.388,15.889,15.963,15.990,16.795,17.945,18.397,18.932,19.345,19.733,19.972,20.165,20.181,20.076,20.380,21.309,21.706,21.993,22.229,22.360,22.432,22.154,21.464,20.756,20.976,21.567,22.321,22.728,22.889,22.940,22.767,22.234,21.593,20.819,19.913,19.059
sub221,24.110,23.118,23.089,22.344,22.352,21.889,21.875,21.359,21.370,21.211,21.208,22.649,22.667,24.030,23.936,22.647,22.561,21.572,21.626,22.312,22.428,22.909,22.935,23.306,23.313,23.216,23.177,23.101,23.290,24.028,24.007,23.886,24.034,23.577,23.499,23.273,24.750,28.780,31.060,33.340,33.305,31.640,31.493,28.041,27.849,24.920,24.982,24.134
sub222,33.05649293,32.00587809,31.2272864,30.63249757,30.0286963,29.60263671,29.17749741,28.85324023,28.59457706,28.56528665,28.62818328,29.0813119,29.75397577,30.09628955,29.40061859,29.80519431,30.96611625,33.07543807,34.82473859,36.08282979,37.22572686,38.0688336,38.48864161,38.64580253,38.19516633,37.88449127,38.15229381,38.97184152,39.42491033,39.82159312,39.67349092,39.81702343,39.6405301,39.01279074,38.46065229,37.71852288,37.29474813,38.18215543,39.74501917,39.92,39.67869528,39.16857255,38.82914655,38.28673325,37.50422373,36.65200935,35.66901949,34.35790092
sub223, 22.12 , 21.39 , 20.85 , 20.28 , 19.88 , 19.57 , 19.23 , 18.92 , 18.69 , 18.59 , 18.58 , 18.85 , 18.83 , 18.73 , 18.36 , 18.94 , 20.10 , 22.04 , 23.52 , 24.12 , 24.84 , 25.16 , 25.45 , 25.65 , 25.73 , 25.95 , 26.40 , 27.21 , 27.43 , 27.36 , 27.32 , 26.85 , 26.21 , 25.16 , 23.92 , 23.46 , 24.03 , 25.46 , 26.59 , 27.01 , 26.53 , 26.15 , 26.03 , 25.54 , 25.00 , 24.46 , 23.72 , 22.90 
sub224,17.318,16.812,16.373,15.922,15.641,15.387,15.093,14.938,14.982,15.133,15.497,16.230,16.320,16.232,15.902,15.701,15.663,16.356,17.157,17.958,18.630,19.099,19.307,19.600,19.434,19.414,19.622,20.187,20.476,20.564,20.499,20.356,20.016,19.558,19.189,19.375,20.823,22.549,23.300,23.166,22.709,22.150,21.316,20.507,19.514,19.104,18.697,17.997
sub225,17.715,17.125,16.627,16.239,15.890,15.611,15.405,15.245,15.188,15.408,15.602,16.564,18.064,18.884,18.498,17.882,17.716,17.833,17.995,18.255,18.315,18.434,18.519,18.668,18.588,18.482,18.538,19.151,19.556,19.925,19.963,19.908,19.920,19.789,19.422,19.096,19.732,21.315,23.265,24.307,24.450,24.066,23.346,22.353,21.300,20.339,19.382,18.439
sub226,34.48386305,34.03221,33.39711432,33.21439704,32.83605411,32.67862292,32.47374683,32.27624405,32.08041009,32.47418418,33.41618191,34.90469539,36.17337203,34.28841656,30.4091589,28.8407919,28.51283482,29.13712686,29.67340711,30.45037631,30.5766588,30.55374045,30.2690119,29.79464216,28.79614057,28.44607055,28.82994113,30.11410905,30.27887821,30.43559478,30.55725961,30.34351272,29.5616497,28.41883566,27.85647654,28.32952473,31.17907761,36.55661057,40.75139059,41.43298581,41.33674079,40.89825369,40.25219236,39.46108731,38.10903334,37.60419319,36.40110883,35.35931259
