date,hour,load_kW,demand(kWh),supply(kWh),Wind,Condition,humidity(%),temperature(°C),dew_point(°C),time_idx,group,wind_direction,weather_condition,hour_group,holiday,weekend,workday
2022-02-03,9,36.51,20.45,0.0,SE,Fair,66.0,27.78,21.11,768,a,4,0.0,0,1,1,1
2022-02-03,10,52.67,28.62,0.0,SSE,Fair,66.0,28.89,22.22,769,a,13,0.0,0,1,1,1
2022-02-03,12,39.77,22.59,0.0,S,Haze,59.0,32.22,22.78,770,a,17,12.0,0,1,1,1
2022-02-03,13,46.37,25.94,0.0,S,Fair,55.0,32.78,22.78,771,a,17,0.0,1,1,1,1
2022-02-03,14,44.56,34.92,0.0,SSE,Fair,46.0,33.89,21.11,772,a,13,0.0,1,1,1,1
2022-02-03,15,48.88,31.27,0.0,SW,Fair,49.0,33.89,22.22,773,a,14,0.0,1,1,1,1
2022-02-03,16,45.04,30.81,0.0,S,Fair,46.0,33.89,21.11,774,a,17,0.0,1,1,1,1
2022-02-03,17,36.08,34.09,0.0,VAR,Fair,39.0,35.0,18.89,775,a,0,0.0,1,1,1,1
2022-02-03,18,21.7,24.04,0.0,E,Fair,46.0,32.78,20.0,776,a,12,0.0,1,1,1,1
2022-02-03,19,18.32,13.87,0.0,NNW,Fair,62.0,30.0,22.22,777,a,8,0.0,1,1,1,1
2022-02-03,20,7.1,10.6,0.0,CALM,Fair,66.0,28.89,22.22,778,a,9,0.0,1,1,1,1
2022-03-03,6,6.05,7.34,0.0,E,Fair,89.0,23.89,22.22,779,a,12,0.0,0,1,1,1
2022-03-03,7,4.53,7.17,0.0,E,Fair,89.0,23.89,22.22,780,a,12,0.0,0,1,1,1
2022-03-03,8,7.83,5.47,0.0,ESE,Fair,83.0,26.11,22.78,781,a,1,0.0,0,1,1,1
2022-03-03,9,51.24,17.13,0.02,SE,Fair,74.0,27.78,22.78,782,a,4,0.0,0,1,1,1
2022-03-03,10,43.97,30.25,0.0,SE,Fair,70.0,28.89,22.78,783,a,4,0.0,0,1,1,1
2022-03-03,11,33.62,20.96,0.0,SSE,Fair,62.0,31.11,22.78,784,a,13,0.0,0,1,1,1
2022-03-03,12,48.32,26.81,0.0,SSE,Fair,55.0,32.22,22.22,785,a,13,0.0,0,1,1,1
2022-03-03,13,50.77,29.46,0.0,S,Fair,46.0,33.89,21.11,786,a,17,0.0,1,1,1,1
2022-03-03,14,60.71,37.87,0.0,S,Fair,44.0,33.89,20.0,787,a,17,0.0,1,1,1,1
2022-03-03,15,60.35,45.05,0.0,S,Fair,44.0,35.0,21.11,788,a,17,0.0,1,1,1,1
2022-03-03,16,53.86,36.46,0.0,WSW,Fair,41.0,35.0,20.0,789,a,6,0.0,1,1,1,1
2022-03-03,17,39.68,39.66,0.0,VAR,Fair,39.0,35.0,18.89,790,a,0,0.0,1,1,1,1
2022-03-03,18,30.35,32.55,0.0,VAR,Fair,44.0,33.89,20.0,791,a,0,0.0,1,1,1,1
2022-03-03,19,17.2,22.85,0.0,ENE,Fair,62.0,30.0,22.22,792,a,2,0.0,1,1,1,1
2022-03-03,20,8.86,12.4,0.0,E,Fair,70.0,28.89,22.78,793,a,12,0.0,1,1,1,1
2022-04-03,6,9.88,6.73,0.0,SE,Fair,94.0,23.89,22.78,794,a,4,0.0,0,1,0,0
2022-04-03,7,6.55,6.26,0.0,SE,Fair,89.0,25.0,22.78,795,a,4,0.0,0,1,0,0
2022-04-03,8,4.42,5.25,0.0,SE,Fair,84.0,27.22,23.89,796,a,4,0.0,0,1,0,0
2022-04-03,9,53.1,20.07,0.01,SSE,Fair,74.0,28.89,23.89,797,a,13,0.0,0,1,0,0
2022-04-03,10,45.34,32.04,0.0,SE,Fair,66.0,31.11,23.89,798,a,4,0.0,0,1,0,0
2022-04-03,11,43.15,25.32,0.0,S,Fair,62.0,32.22,23.89,799,a,17,0.0,0,1,0,0
2022-04-03,12,46.44,23.65,0.0,SSE,Fair,63.0,32.78,25.0,800,a,13,0.0,0,1,0,0
2022-04-03,13,66.57,26.88,0.0,SSW,Fair,56.0,33.89,23.89,801,a,16,0.0,1,1,0,0
2022-04-03,14,41.6,35.77,0.0,WSW,Fair,47.0,35.0,22.22,802,a,6,0.0,1,1,0,0
2022-04-03,15,68.71,34.94,0.0,SSW,Fair,44.0,35.0,21.11,803,a,16,0.0,1,1,0,0
2022-04-03,16,55.52,39.26,0.0,SSW,Fair,44.0,35.0,21.11,804,a,16,0.0,1,1,0,0
2022-04-03,17,40.27,38.36,0.0,SSW,Fair,44.0,35.0,21.11,805,a,16,0.0,1,1,0,0
2022-04-03,18,27.89,35.1,0.0,VAR,Fair,49.0,33.89,22.22,806,a,0,0.0,1,1,0,0
2022-04-03,19,15.91,26.35,0.0,N,Fair,66.0,31.11,23.89,807,a,10,0.0,1,1,0,0
2022-04-03,20,7.82,13.79,0.0,CALM,Fair,66.0,30.0,22.78,808,a,9,0.0,1,1,0,0
2022-05-03,6,8.93,7.24,0.0,SSE,Fair,83.0,26.11,22.78,809,a,13,0.0,0,1,1,1
2022-05-03,7,7.04,6.03,0.0,SE,Fair,83.0,26.11,22.78,810,a,4,0.0,0,1,1,1
2022-05-03,8,6.41,4.43,0.0,SE,Fair,79.0,27.78,23.89,811,a,4,0.0,0,1,1,1
2022-05-03,9,14.64,1.24,1.26,SSE,Fair,70.0,30.0,23.89,812,a,13,0.0,0,1,1,1
2022-05-03,10,28.76,0.05,5.4,SSE,Fair,70.0,31.11,25.0,813,a,13,0.0,0,1,1,1
2022-05-03,11,27.21,0.0,8.59,S,Fair,66.0,32.22,25.0,814,a,17,0.0,0,1,1,1
2022-05-03,12,28.28,0.0,10.49,SE,Fair,59.0,32.78,23.89,815,a,4,0.0,0,1,1,1
2022-05-03,13,23.54,0.57,5.35,VAR,Fair,56.0,33.89,23.89,816,a,0,0.0,1,1,1,1
2022-05-03,14,30.72,5.25,0.59,SW,Fair,53.0,35.0,23.89,817,a,14,0.0,1,1,1,1
2022-05-03,15,28.25,10.61,0.0,S,Fair,44.0,35.0,21.11,818,a,17,0.0,1,1,1,1
2022-05-03,16,29.32,15.61,0.0,S,Fair,41.0,36.11,21.11,819,a,17,0.0,1,1,1,1
2022-05-03,17,11.52,15.37,0.0,VAR,Fair,47.0,35.0,22.22,820,a,0,0.0,1,1,1,1
2022-05-03,18,12.13,12.06,0.0,ESE,Fair,52.0,33.89,22.78,821,a,1,0.0,1,1,1,1
2022-05-03,19,12.41,11.79,0.0,SE,Fair,59.0,32.22,22.78,822,a,4,0.0,1,1,1,1
2022-05-03,20,10.98,9.46,0.0,N,Fair,62.0,31.11,22.78,823,a,10,0.0,1,1,1,1
2022-06-03,6,9.75,7.45,0.0,ESE,Fair,84.0,27.22,23.89,824,a,1,0.0,0,1,1,1
2022-06-03,7,6.15,6.56,0.0,SE,Fair,89.0,27.22,25.0,825,a,4,0.0,0,1,1,1
2022-06-03,8,8.18,4.0,0.06,SE,Fair,84.0,27.78,25.0,826,a,4,0.0,0,1,1,1
2022-06-03,9,16.77,0.71,1.96,SSE,Fair,74.0,30.0,25.0,827,a,13,0.0,0,1,1,1
2022-06-03,10,12.64,0.21,5.44,SSE,Fair,70.0,31.11,25.0,828,a,13,0.0,0,1,1,1
2022-06-03,11,13.3,0.36,4.76,S,Fair,66.0,32.22,25.0,829,a,17,0.0,0,1,1,1
2022-06-03,12,33.8,0.26,5.62,SW,Partly Cloudy,75.0,32.22,27.22,830,a,14,5.0,0,1,1,1
2022-06-03,13,28.91,0.06,7.12,S,Fair,70.0,32.22,26.11,831,a,17,0.0,1,1,1,1
2022-06-03,14,23.67,0.09,5.64,SE,Fair,71.0,32.78,27.22,832,a,4,0.0,1,1,1,1
2022-06-03,15,21.82,0.05,3.28,SSE,Fair,63.0,33.89,26.11,833,a,13,0.0,1,1,1,1
2022-06-03,16,9.66,0.26,2.38,SSE,Fair,63.0,33.89,26.11,834,a,13,0.0,1,1,1,1
2022-06-03,17,8.63,3.8,0.05,S,Fair,63.0,33.89,26.11,835,a,17,0.0,1,1,1,1
2022-06-03,18,12.74,9.05,0.0,S,Fair,66.0,32.78,26.11,836,a,17,0.0,1,1,1,1
2022-06-03,19,6.75,13.08,0.0,SSE,Fair,70.0,32.22,26.11,837,a,13,0.0,1,1,1,1
2022-06-03,20,9.81,11.08,0.0,SE,Fair,66.0,28.89,22.22,838,a,4,0.0,1,1,1,1
2022-07-03,6,6.09,7.18,0.0,ESE,Fair,89.0,25.0,22.78,839,a,1,0.0,0,1,0,0
2022-07-03,7,8.99,5.95,0.0,VAR,Fair,94.0,23.89,22.78,840,a,0,0.0,0,1,0,0
2022-07-03,8,6.62,4.87,0.01,ESE,Fair,83.0,26.11,22.78,841,a,1,0.0,0,1,0,0
2022-07-03,9,50.1,18.74,0.0,E,Fair,74.0,27.78,22.78,842,a,12,0.0,0,1,0,0
2022-07-03,10,55.16,35.93,0.0,VAR,Fair,66.0,30.0,22.78,843,a,0,0.0,0,1,0,0
2022-07-03,11,54.11,31.31,0.0,S,Fair,62.0,31.11,22.78,844,a,17,0.0,0,1,0,0
2022-07-03,12,64.76,29.62,0.0,SSW,Fair,52.0,32.78,22.22,845,a,16,0.0,0,1,0,0
2022-07-03,13,54.37,31.07,0.0,SSW,Fair,55.0,32.78,22.78,846,a,16,0.0,1,1,0,0
2022-07-03,14,55.73,34.72,0.0,VAR,Fair,56.0,33.89,23.89,847,a,0,0.0,1,1,0,0
2022-07-03,15,50.07,40.62,0.0,WSW,Fair,52.0,33.89,22.78,848,a,6,0.0,1,1,0,0
2022-07-03,16,45.21,42.31,0.0,E,Partly Cloudy,58.0,30.0,21.11,849,a,12,5.0,1,1,0,0
2022-07-03,17,26.57,37.36,0.0,ENE,Fair,55.0,30.0,20.0,850,a,2,0.0,1,1,0,0
2022-07-03,18,23.11,24.01,0.0,VAR,Fair,55.0,30.0,20.0,851,a,0,0.0,1,1,0,0
2022-07-03,19,17.22,23.09,0.0,ENE,Fair,70.0,27.22,21.11,852,a,2,0.0,1,1,0,0
2022-07-03,20,10.65,10.82,0.0,NE,Fair,70.0,27.22,21.11,853,a,3,0.0,1,1,0,0
2022-08-03,6,6.39,6.56,0.0,N,Partly Cloudy,94.0,23.89,22.78,854,a,10,5.0,0,1,1,1
2022-08-03,7,3.91,5.96,0.0,CALM,Fair,94.0,23.89,22.78,855,a,9,0.0,0,1,1,1
2022-08-03,8,9.13,3.41,0.07,VAR,Fair,78.0,26.11,22.22,856,a,0,0.0,0,1,1,1
2022-08-03,9,45.4,20.32,0.0,VAR,Fair,70.0,27.78,22.22,857,a,0,0.0,0,1,1,1
2022-08-03,10,49.04,33.89,0.0,VAR,Fair,62.0,28.89,21.11,858,a,0,0.0,0,1,1,1
2022-08-03,11,51.5,34.33,0.0,VAR,Fair,46.0,32.22,18.89,859,a,0,0.0,0,1,1,1
2022-08-03,12,44.39,38.43,0.0,E,Fair,49.0,31.11,18.89,860,a,12,0.0,0,1,1,1
2022-08-03,13,38.15,32.88,0.0,VAR,Fair,52.0,31.11,20.0,861,a,0,0.0,1,1,1,1
2022-08-03,14,54.47,28.99,0.0,VAR,Fair,46.0,32.22,18.89,862,a,0,0.0,1,1,1,1
2022-08-03,15,49.81,34.83,0.0,SW,Fair,46.0,32.22,18.89,863,a,14,0.0,1,1,1,1
2022-08-03,16,47.07,35.77,0.0,S,Fair,49.0,32.22,20.0,864,a,17,0.0,1,1,1,1
2022-08-03,17,41.61,39.64,0.0,SSW,Fair,49.0,32.22,20.0,865,a,16,0.0,1,1,1,1
2022-08-03,18,20.81,26.45,0.0,SSW,Fair,55.0,31.11,21.11,866,a,16,0.0,1,1,1,1
2022-08-03,19,18.1,15.99,0.0,SSW,Fair,62.0,28.89,21.11,867,a,16,0.0,1,1,1,1
2022-08-03,20,11.12,10.37,0.0,CALM,Fair,70.0,27.78,22.22,868,a,9,0.0,1,1,1,1
2022-09-03,6,7.45,7.08,0.0,CALM,Fair,94.0,22.78,22.22,869,a,9,0.0,0,1,0,0
2022-09-03,7,4.35,6.4,0.0,ENE,Fair,94.0,22.78,22.22,870,a,2,0.0,0,1,0,0
2022-09-03,8,6.84,4.5,0.0,VAR,Fair,78.0,26.11,22.22,871,a,0,0.0,0,1,0,0
2022-09-03,9,33.66,16.81,0.09,VAR,Fair,66.0,27.78,21.11,872,a,0,0.0,0,1,0,0
2022-09-03,10,48.57,26.51,0.0,SE,Fair,55.0,30.0,20.0,873,a,4,0.0,0,1,0,0
2022-09-03,11,59.57,27.33,0.0,S,Fair,52.0,31.11,20.0,874,a,17,0.0,0,1,0,0
2022-09-03,13,52.25,32.21,0.0,VAR,Fair,49.0,32.22,20.0,875,a,0,0.0,1,1,0,0
2022-09-03,14,55.52,34.88,0.0,WSW,Fair,43.0,32.78,18.89,876,a,6,0.0,1,1,0,0
2022-09-03,15,55.85,37.81,0.0,W,Fair,38.0,33.89,17.78,877,a,7,0.0,1,1,0,0
2022-09-03,16,63.39,44.85,0.0,W,Fair,41.0,33.89,18.89,878,a,7,0.0,1,1,0,0
2022-09-03,17,41.42,41.65,0.0,VAR,Fair,43.0,32.78,18.89,879,a,0,0.0,1,1,0,0
2022-09-03,18,39.78,36.92,0.0,W,Fair,46.0,32.78,20.0,880,a,7,0.0,1,1,0,0
2022-09-03,19,13.34,28.0,0.0,CALM,Fair,62.0,30.0,22.22,881,a,9,0.0,1,1,0,0
2022-09-03,20,8.04,11.42,0.0,CALM,Fair,70.0,27.78,22.22,882,a,9,0.0,1,1,0,0
2022-10-03,6,6.7,6.85,0.0,ENE,Fair,100.0,22.78,22.78,883,a,2,0.0,0,1,1,1
2022-10-03,7,7.52,5.9,0.0,VAR,Fair,94.0,23.89,22.78,884,a,0,0.0,0,1,1,1
2022-10-03,8,7.58,4.96,0.01,VAR,Fair,84.0,27.22,23.89,885,a,0,0.0,0,1,1,1
2022-10-03,9,33.6,12.28,0.0,VAR,Fair,66.0,30.0,22.78,886,a,0,0.0,0,1,1,1
2022-10-03,10,48.81,29.42,0.0,ESE,Fair,58.0,31.11,22.22,887,a,1,0.0,0,1,1,1
2022-10-03,11,46.15,31.25,0.0,S,Fair,52.0,32.22,21.11,888,a,17,0.0,0,1,1,1
2022-10-03,12,55.68,25.88,0.0,VAR,Fair,52.0,32.78,22.22,889,a,0,0.0,0,1,1,1
2022-10-03,13,46.31,29.69,0.0,S,Fair,44.0,33.89,20.0,890,a,17,0.0,1,1,1,1
2022-10-03,14,65.74,35.51,0.0,SSE,Fair,44.0,35.0,21.11,891,a,13,0.0,1,1,1,1
2022-10-03,15,58.77,41.0,0.0,SSW,Fair,44.0,35.0,21.11,892,a,16,0.0,1,1,1,1
2022-10-03,16,51.69,44.27,0.0,SSW,Fair,41.0,35.0,20.0,893,a,16,0.0,1,1,1,1
2022-10-03,17,39.9,43.04,0.0,S,Fair,41.0,35.0,20.0,894,a,17,0.0,1,1,1,1
2022-10-03,19,15.01,17.63,0.0,CALM,Fair,62.0,30.0,22.22,895,a,9,0.0,1,1,1,1
2022-10-03,20,12.87,16.45,0.0,CALM,Fair,70.0,27.78,22.22,896,a,9,0.0,1,1,1,1
2022-11-03,6,8.12,7.26,0.0,E,Fair,94.0,25.0,23.89,897,a,12,0.0,0,1,1,1
2022-11-03,7,3.19,6.48,0.0,E,Fair,94.0,25.0,23.89,898,a,12,0.0,0,1,1,1
2022-11-03,8,25.47,7.09,0.0,ESE,Fair,84.0,27.22,23.89,899,a,1,0.0,0,1,1,1
2022-11-03,9,52.87,26.68,0.0,SSE,Fair,70.0,30.0,23.89,900,a,13,0.0,0,1,1,1
2022-11-03,10,60.91,41.54,0.0,SSE,Fair,66.0,31.11,23.89,901,a,13,0.0,0,1,1,1
2022-11-03,11,76.65,43.38,0.0,SSE,Fair,63.0,32.78,25.0,902,a,13,0.0,0,1,1,1
2022-11-03,12,58.87,39.39,0.0,VAR,Fair,56.0,33.89,23.89,903,a,0,0.0,0,1,1,1
2022-11-03,13,54.07,38.88,0.0,S,Fair,49.0,35.0,22.78,904,a,17,0.0,1,1,1,1
2022-11-03,14,69.46,41.35,0.0,SSW,Fair,49.0,35.0,22.78,905,a,16,0.0,1,1,1,1
2022-11-03,15,55.76,41.65,0.0,SSW,Fair,47.0,35.0,22.22,906,a,16,0.0,1,1,1,1
2022-11-03,16,63.74,44.77,0.0,SSW,Fair,44.0,36.11,22.22,907,a,16,0.0,1,1,1,1
2022-11-03,17,43.18,44.13,0.0,SSW,Fair,44.0,35.0,21.11,908,a,16,0.0,1,1,1,1
2022-11-03,18,35.43,32.97,0.0,SSE,Fair,46.0,33.89,21.11,909,a,13,0.0,1,1,1,1
2022-11-03,19,11.44,19.39,0.0,SSE,Fair,58.0,31.11,22.22,910,a,13,0.0,1,1,1,1
2022-11-03,20,10.02,12.52,0.0,N,Fair,70.0,28.89,22.78,911,a,10,0.0,1,1,1,1
2022-12-03,6,9.46,7.11,0.0,SE,Fair,83.0,26.11,22.78,912,a,4,0.0,0,1,0,0
2022-12-03,7,5.75,6.34,0.0,SE,Fair,89.0,26.11,23.89,913,a,4,0.0,0,1,0,0
2022-12-03,8,9.8,5.11,0.0,SE,Haze,79.0,27.78,23.89,914,a,4,12.0,0,1,0,0
2022-12-03,9,10.97,1.41,0.88,SE,Fair,62.0,30.0,22.22,915,a,4,0.0,0,1,0,0
2022-12-03,10,26.9,0.0,5.68,SSE,Fair,55.0,32.22,22.22,916,a,13,0.0,0,1,0,0
2022-12-03,11,23.75,0.01,6.39,SE,Fair,59.0,32.78,23.89,917,a,4,0.0,0,1,0,0
2022-12-03,12,27.43,0.84,3.15,S,Fair,52.0,33.89,22.78,918,a,17,0.0,0,1,0,0
2022-12-03,13,24.43,3.11,0.7,S,Fair,53.0,35.0,23.89,919,a,17,0.0,1,1,0,0
2022-12-03,14,23.43,3.47,0.4,SW,Fair,50.0,36.11,23.89,920,a,14,0.0,1,1,0,0
2022-12-03,15,27.93,7.18,0.03,WSW,Fair,47.0,36.11,22.78,921,a,6,0.0,1,1,0,0
2022-12-03,16,26.97,13.52,0.0,SW,Fair,41.0,36.11,21.11,922,a,14,0.0,1,1,0,0
2022-12-03,17,9.74,14.79,0.0,WSW,Fair,39.0,36.11,20.0,923,a,6,0.0,1,1,0,0
2022-12-03,18,12.55,9.99,0.0,VAR,Fair,44.0,35.0,21.11,924,a,0,0.0,1,1,0,0
2022-12-03,19,12.26,12.44,0.0,CALM,Fair,62.0,31.11,22.78,925,a,9,0.0,1,1,0,0
2022-12-03,20,13.06,12.1,0.0,CALM,Fair,70.0,30.0,23.89,926,a,9,0.0,1,1,0,0
2022-03-13,6,3.45,7.74,0.0,E,Fair,94.0,26.11,25.0,927,a,12,0.0,0,1,0,0
2022-03-13,7,5.54,6.8,0.0,E,Fair,94.0,26.11,25.0,928,a,12,0.0,0,1,0,0
2022-03-13,8,5.74,4.72,0.01,VAR,Haze,74.0,28.89,23.89,929,a,0,12.0,0,1,0,0
2022-03-13,9,14.65,2.62,0.34,SE,Haze,59.0,32.22,22.78,930,a,4,12.0,0,1,0,0
2022-03-13,10,16.12,0.51,1.73,SE,Haze,59.0,32.78,23.89,931,a,4,12.0,0,1,0,0
2022-03-13,11,19.88,0.29,1.48,SSE,Fair,53.0,35.0,23.89,932,a,13,0.0,0,1,0,0
2022-03-13,12,31.04,8.07,0.75,S,Fair,50.0,36.11,23.89,933,a,17,0.0,0,1,0,0
2022-03-13,13,32.69,12.54,0.0,SSE,Fair,44.0,36.11,22.22,934,a,13,0.0,1,1,0,0
2022-03-13,14,30.47,12.1,0.0,S,Fair,44.0,37.22,22.78,935,a,17,0.0,1,1,0,0
2022-03-13,15,31.48,14.97,0.0,SSW,Fair,47.0,36.11,22.78,936,a,16,0.0,1,1,0,0
2022-03-13,16,25.36,17.64,0.0,WSW,Fair,39.0,37.22,21.11,937,a,6,0.0,1,1,0,0
2022-03-13,17,12.37,12.97,0.0,VAR,Fair,39.0,37.22,21.11,938,a,0,0.0,1,1,0,0
2022-03-13,18,11.21,10.41,0.0,CALM,Fair,41.0,36.11,21.11,939,a,9,0.0,1,1,0,0
2022-03-13,19,14.36,12.78,0.0,CALM,Fair,59.0,32.22,22.78,940,a,9,0.0,1,1,0,0
2022-03-13,20,8.43,12.09,0.0,CALM,Fair,66.0,30.0,22.78,941,a,9,0.0,1,1,0,0
2022-03-14,6,10.43,8.13,0.0,SE,Fair,74.0,27.78,22.78,942,a,4,0.0,0,1,1,1
2022-03-14,7,11.06,8.07,0.0,SSE,Fair,79.0,27.78,23.89,943,a,13,0.0,0,1,1,1
2022-03-14,8,23.21,12.43,0.0,SE,Fair,74.0,28.89,23.89,944,a,4,0.0,0,1,1,1
2022-03-14,9,60.35,36.79,0.0,SSE,Fair,66.0,31.11,23.89,945,a,13,0.0,0,1,1,1
2022-03-14,10,55.58,46.11,0.0,S,Fair,59.0,32.22,22.78,946,a,17,0.0,0,1,1,1
2022-03-14,11,65.32,45.81,0.0,SSE,Fair,52.0,33.89,22.78,947,a,13,0.0,0,1,1,1
2022-03-14,12,69.77,44.87,0.0,VAR,Fair,56.0,33.89,23.89,948,a,0,0.0,0,1,1,1
2022-03-14,13,65.07,49.55,0.0,SSW,Fair,49.0,35.0,22.78,949,a,16,0.0,1,1,1,1
2022-03-14,14,68.33,49.95,0.0,SSW,Fair,44.0,36.11,22.22,950,a,16,0.0,1,1,1,1
2022-03-14,15,57.16,47.89,0.0,S,Fair,44.0,36.11,22.22,951,a,17,0.0,1,1,1,1
2022-03-14,16,62.77,44.76,0.0,SSW,Fair,42.0,37.22,22.22,952,a,16,0.0,1,1,1,1
2022-03-14,17,45.39,45.37,0.0,E,T-Storm,52.0,32.22,21.11,953,a,12,11.0,1,1,1,1
2022-03-14,18,28.32,35.14,0.0,E,Fair,28.0,33.89,12.78,954,a,12,0.0,1,1,1,1
2022-03-14,19,32.55,30.46,0.0,E,Fair,58.0,30.0,21.11,955,a,12,0.0,1,1,1,1
2022-03-14,20,13.05,19.84,0.0,ENE,Fair,66.0,28.89,22.22,956,a,2,0.0,1,1,1,1
2022-03-15,6,8.49,8.58,0.0,ESE,Fair,79.0,27.22,22.78,957,a,1,0.0,0,1,1,1
2022-03-15,7,9.93,7.96,0.0,ESE,Fair,79.0,27.22,22.78,958,a,1,0.0,0,1,1,1
2022-03-15,8,6.58,7.33,0.0,SE,Fair,79.0,27.78,23.89,959,a,4,0.0,0,1,1,1
2022-03-15,9,59.15,22.09,0.0,SSE,Fair,66.0,30.0,22.78,960,a,13,0.0,0,1,1,1
2022-03-15,10,47.86,37.71,0.0,SSE,Fair,66.0,31.11,23.89,961,a,13,0.0,0,1,1,1
2022-03-15,11,61.84,32.85,0.0,SE,Fair,62.0,32.22,23.89,962,a,4,0.0,0,1,1,1
2022-03-15,12,56.94,35.65,0.0,S,Fair,59.0,32.78,23.89,963,a,17,0.0,0,1,1,1
2022-03-15,13,64.09,34.06,0.0,S,Fair,56.0,33.89,23.89,964,a,17,0.0,1,1,1,1
2022-03-15,14,64.49,38.2,0.0,SSW,Fair,56.0,35.0,25.0,965,a,16,0.0,1,1,1,1
2022-03-15,15,61.45,41.48,0.0,S,Fair,44.0,36.11,22.22,966,a,17,0.0,1,1,1,1
2022-03-15,16,57.07,48.38,0.0,SSW,Fair,47.0,36.11,22.78,967,a,16,0.0,1,1,1,1
2022-03-15,17,31.12,46.77,0.0,VAR,Fair,47.0,36.11,22.78,968,a,0,0.0,1,1,1,1
2022-03-15,18,40.54,34.64,0.0,ESE,Fair,52.0,33.89,22.78,969,a,1,0.0,1,1,1,1
2022-03-15,19,18.54,27.93,0.0,E,Fair,59.0,32.78,23.89,970,a,12,0.0,1,1,1,1
2022-03-15,20,12.58,18.28,0.0,E,Fair,70.0,32.22,26.11,971,a,12,0.0,1,1,1,1
2022-03-16,6,11.03,8.1,0.0,SSE,Fair,84.0,27.22,23.89,972,a,13,0.0,0,1,1,1
2022-03-16,7,8.18,7.65,0.0,SE,Fair,84.0,27.22,23.89,973,a,4,0.0,0,1,1,1
2022-03-16,8,16.26,7.31,0.0,SE,Fair,79.0,27.78,23.89,974,a,4,0.0,0,1,1,1
2022-03-16,9,58.95,25.65,0.0,SSE,Fair,70.0,30.0,23.89,975,a,13,0.0,0,1,1,1
2022-03-16,10,57.68,39.45,0.0,SSE,Fair,66.0,31.11,23.89,976,a,13,0.0,0,1,1,1
2022-03-16,11,58.87,37.48,0.0,S,Fair,59.0,32.22,22.78,977,a,17,0.0,0,1,1,1
2022-03-16,12,66.13,35.91,0.0,S,Fair,52.0,32.78,22.22,978,a,17,0.0,0,1,1,1
2022-03-16,13,51.33,35.95,0.0,S,Fair,47.0,35.0,22.22,979,a,17,0.0,1,1,1,1
2022-03-16,14,54.27,35.27,0.0,VAR,Fair,47.0,35.0,22.22,980,a,0,0.0,1,1,1,1
2022-03-16,15,56.97,37.02,0.0,S,Fair,41.0,36.11,21.11,981,a,17,0.0,1,1,1,1
2022-03-16,16,58.46,44.2,0.0,SSW,Fair,44.0,35.0,21.11,982,a,16,0.0,1,1,1,1
2022-03-16,17,36.25,49.77,0.0,S,Fair,44.0,35.0,21.11,983,a,17,0.0,1,1,1,1
2022-03-16,18,25.68,27.94,0.0,SSE,Fair,49.0,33.89,22.22,984,a,13,0.0,1,1,1,1
2022-03-16,19,13.98,25.27,0.0,CALM,Fair,62.0,32.22,23.89,985,a,9,0.0,1,1,1,1
2022-03-16,20,12.58,12.37,0.0,CALM,Fair,62.0,31.11,22.78,986,a,9,0.0,1,1,1,1
2022-03-17,6,5.51,6.91,0.0,CALM,Fair,94.0,23.89,22.78,987,a,9,0.0,0,1,1,1
2022-03-17,7,9.86,6.07,0.0,NW,Fair,94.0,23.89,22.78,988,a,11,0.0,0,1,1,1
2022-03-17,8,11.89,5.19,0.01,VAR,Fair,89.0,26.11,23.89,989,a,0,0.0,0,1,1,1
2022-03-17,9,60.1,17.51,0.0,VAR,Fair,79.0,27.78,23.89,990,a,0,0.0,0,1,1,1
2022-03-17,10,57.66,37.51,0.0,VAR,Partly Cloudy,66.0,30.0,22.78,991,a,0,5.0,0,1,1,1
2022-03-17,11,55.76,32.69,0.0,VAR,Mostly Cloudy,66.0,31.11,23.89,992,a,0,4.0,0,1,1,1
2022-03-17,12,47.4,29.33,0.0,SSE,Mostly Cloudy,66.0,31.11,23.89,993,a,13,4.0,0,1,1,1
2022-03-17,13,45.13,27.52,0.0,SE,Mostly Cloudy,59.0,32.78,23.89,994,a,4,4.0,1,1,1,1
2022-03-17,14,50.51,34.75,0.0,SSE,Partly Cloudy,52.0,33.89,22.78,995,a,13,5.0,1,1,1,1
2022-03-17,15,55.95,37.01,0.0,VAR,Fair,49.0,33.89,22.22,996,a,0,0.0,1,1,1,1
2022-03-17,16,48.94,45.4,0.0,SSE,Fair,49.0,35.0,22.78,997,a,13,0.0,1,1,1,1
2022-03-17,17,46.28,41.66,0.0,SSW,Fair,52.0,33.89,22.78,998,a,16,0.0,1,1,1,1
2022-03-17,18,37.05,38.66,0.0,SSW,Fair,52.0,32.78,22.22,999,a,16,0.0,1,1,1,1
2022-03-17,19,26.59,27.38,0.0,SSW,Fair,59.0,32.22,22.78,1000,a,16,0.0,1,1,1,1
2022-03-17,20,13.96,15.31,0.0,SW,Fair,62.0,31.11,22.78,1001,a,14,0.0,1,1,1,1
2022-03-18,6,6.82,8.17,0.0,VAR,Fair,89.0,26.11,23.89,1002,a,0,0.0,0,1,1,1
2022-03-18,7,9.52,8.25,0.0,ESE,Fair,89.0,26.11,23.89,1003,a,1,0.0,0,1,1,1
2022-03-18,8,11.32,7.23,0.0,VAR,Fair,79.0,27.78,23.89,1004,a,0,0.0,0,1,1,1
