,level_0,id,name,new_date,hour,demand_kWh,supply_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),temperature(°C),dew_point(°C)
1832,1832,17203,NDIR-SERT,2022-03-17,7,6.07,0.0,NW,Fair,75.0,73.0,94.0,1.0,0.0,29.61,0.0,59.44444444444444,58.333333333333336
1833,1833,17213,NDIR-SERT,2022-03-17,8,5.19,0.01,VAR,Fair,79.0,75.0,89.0,2.0,0.0,29.64,0.0,61.666666666666664,59.44444444444444
1834,1834,17225,NDIR-SERT,2022-03-17,9,17.51,0.0,VAR,Fair,82.0,75.0,79.0,2.0,0.0,29.64,0.0,63.333333333333336,59.44444444444444
1835,1835,17229,NDIR-SERT,2022-03-17,10,37.51,0.0,VAR,Partly Cloudy,86.0,73.0,66.0,2.0,0.0,29.64,0.0,65.55555555555556,58.333333333333336
1836,1836,17238,NDIR-SERT,2022-03-17,11,32.69,0.0,VAR,Mostly Cloudy,88.0,75.0,66.0,6.0,0.0,29.64,0.0,66.66666666666667,59.44444444444444
1837,1837,17250,NDIR-SERT,2022-03-17,12,29.33,0.0,SSE,Mostly Cloudy,88.0,75.0,66.0,5.0,0.0,29.61,0.0,66.66666666666667,59.44444444444444
1838,1838,17261,NDIR-SERT,2022-03-17,13,27.52,0.0,SE,Mostly Cloudy,91.0,75.0,59.0,5.0,0.0,29.58,0.0,68.33333333333333,59.44444444444444
1839,1839,17268,NDIR-SERT,2022-03-17,14,34.75,0.0,SSE,Partly Cloudy,93.0,73.0,52.0,5.0,0.0,29.55,0.0,69.44444444444444,58.333333333333336
1840,1840,17279,NDIR-SERT,2022-03-17,15,37.01,0.0,VAR,Fair,93.0,72.0,49.0,3.0,0.0,29.49,0.0,69.44444444444444,57.77777777777778
1841,1841,17288,NDIR-SERT,2022-03-17,16,45.4,0.0,SSE,Fair,95.0,73.0,49.0,6.0,0.0,29.46,0.0,70.55555555555556,58.333333333333336
1842,1842,17292,NDIR-SERT,2022-03-17,17,41.66,0.0,SSW,Fair,93.0,73.0,52.0,6.0,0.0,29.46,0.0,69.44444444444444,58.333333333333336
1843,1843,17305,NDIR-SERT,2022-03-17,18,38.66,0.0,SSW,Fair,91.0,72.0,52.0,5.0,0.0,29.46,0.0,68.33333333333333,57.77777777777778
1844,1844,17315,NDIR-SERT,2022-03-17,19,27.38,0.0,SSW,Fair,90.0,73.0,59.0,3.0,0.0,29.49,0.0,67.77777777777777,58.333333333333336
1845,1845,17321,NDIR-SERT,2022-03-17,20,15.31,0.0,SW,Fair,88.0,73.0,62.0,3.0,0.0,29.52,0.0,66.66666666666667,58.333333333333336
1854,1854,17414,NDIR-SERT,2022-03-18,6,8.17,0.0,VAR,Fair,79.0,75.0,89.0,2.0,0.0,29.58,0.0,61.666666666666664,59.44444444444444
1855,1855,17420,NDIR-SERT,2022-03-18,7,8.25,0.0,ESE,Fair,79.0,75.0,89.0,3.0,0.0,29.58,0.0,61.666666666666664,59.44444444444444
1856,1856,17427,NDIR-SERT,2022-03-18,8,7.23,0.0,VAR,Fair,82.0,75.0,79.0,1.0,0.0,29.64,0.0,63.333333333333336,59.44444444444444
1857,1857,17439,NDIR-SERT,2022-03-18,9,33.54,0.0,VAR,Fair,86.0,75.0,70.0,2.0,0.0,29.67,0.0,65.55555555555556,59.44444444444444
1858,1858,17448,NDIR-SERT,2022-03-18,10,40.78,0.0,S,Fair,88.0,75.0,66.0,6.0,0.0,29.67,0.0,66.66666666666667,59.44444444444444
1859,1859,17456,NDIR-SERT,2022-03-18,11,45.15,0.0,VAR,Fair,88.0,73.0,62.0,2.0,0.0,29.67,0.0,66.66666666666667,58.333333333333336
1860,1860,17463,NDIR-SERT,2022-03-18,12,39.21,0.0,VAR,Fair,90.0,73.0,59.0,2.0,0.0,29.64,0.0,67.77777777777777,58.333333333333336
1861,1861,17472,NDIR-SERT,2022-03-18,13,38.32,0.0,WNW,Fair,91.0,73.0,55.0,6.0,0.0,29.58,0.0,68.33333333333333,58.333333333333336
1862,1862,17486,NDIR-SERT,2022-03-18,14,43.14,0.0,NNW,Mostly Cloudy,88.0,70.0,55.0,8.0,23.0,29.55,0.0,66.66666666666667,56.666666666666664
1863,1863,17494,NDIR-SERT,2022-03-18,15,44.42,0.0,VAR,Fair,88.0,72.0,58.0,6.0,0.0,29.49,0.0,66.66666666666667,57.77777777777778
1864,1864,17501,NDIR-SERT,2022-03-18,16,36.89,0.0,VAR,Fair,90.0,72.0,55.0,2.0,0.0,29.46,0.0,67.77777777777777,57.77777777777778
1865,1865,17509,NDIR-SERT,2022-03-18,17,40.64,0.0,E,Fair,90.0,72.0,55.0,5.0,0.0,29.46,0.0,67.77777777777777,57.77777777777778
1866,1866,17521,NDIR-SERT,2022-03-18,18,32.56,0.0,SSE,Fair,84.0,72.0,66.0,12.0,0.0,29.49,0.0,64.44444444444444,57.77777777777778
1867,1867,17529,NDIR-SERT,2022-03-18,19,19.48,0.0,SE,Fair,81.0,70.0,70.0,10.0,0.0,29.52,0.0,62.77777777777778,56.666666666666664
1868,1868,17540,NDIR-SERT,2022-03-18,20,11.89,0.0,S,Fair,81.0,70.0,70.0,9.0,0.0,29.55,0.0,62.77777777777778,56.666666666666664
1877,1877,17626,NDIR-SERT,2022-03-19,6,7.33,0.0,VAR,Fair,73.0,73.0,100.0,2.0,0.0,29.61,0.0,58.333333333333336,58.333333333333336
1878,1878,17638,NDIR-SERT,2022-03-19,7,5.93,0.0,VAR,Fair,73.0,72.0,94.0,2.0,0.0,29.61,0.0,58.333333333333336,57.77777777777778
1879,1879,17647,NDIR-SERT,2022-03-19,8,4.55,0.0,NE,Fair,77.0,70.0,78.0,3.0,0.0,29.64,0.0,60.55555555555556,56.666666666666664
1880,1880,17655,NDIR-SERT,2022-03-19,9,7.11,0.03,VAR,Fair,82.0,68.0,62.0,2.0,0.0,29.64,0.0,63.333333333333336,55.55555555555556
1881,1881,17661,NDIR-SERT,2022-03-19,10,10.63,0.0,VAR,Fair,84.0,68.0,58.0,3.0,0.0,29.64,0.0,64.44444444444444,55.55555555555556
1882,1882,17674,NDIR-SERT,2022-03-19,11,18.91,0.0,VAR,Fair,88.0,68.0,52.0,1.0,0.0,29.64,0.0,66.66666666666667,55.55555555555556
1883,1883,17682,NDIR-SERT,2022-03-19,12,18.96,0.0,VAR,Fair,90.0,68.0,49.0,2.0,0.0,29.61,0.0,67.77777777777777,55.55555555555556
1884,1884,17690,NDIR-SERT,2022-03-19,13,9.33,0.14,SSE,Fair,90.0,70.0,52.0,6.0,0.0,29.58,0.0,67.77777777777777,56.666666666666664
1885,1885,17701,NDIR-SERT,2022-03-19,14,13.81,0.0,VAR,Fair,90.0,68.0,49.0,5.0,0.0,29.52,0.0,67.77777777777777,55.55555555555556
1886,1886,17707,NDIR-SERT,2022-03-19,15,13.87,0.0,VAR,Fair,91.0,70.0,49.0,3.0,0.0,29.49,0.0,68.33333333333333,56.666666666666664
1887,1887,17715,NDIR-SERT,2022-03-19,16,13.98,0.0,SW,Fair,91.0,68.0,46.0,3.0,0.0,29.46,0.0,68.33333333333333,55.55555555555556
1888,1888,17724,NDIR-SERT,2022-03-19,17,11.62,0.0,SSW,Mostly Cloudy,90.0,68.0,49.0,3.0,0.0,29.46,0.0,67.77777777777777,55.55555555555556
1889,1889,17735,NDIR-SERT,2022-03-19,18,11.49,0.0,S,Fair,88.0,72.0,58.0,8.0,0.0,29.46,0.0,66.66666666666667,57.77777777777778
1890,1890,17746,NDIR-SERT,2022-03-19,19,13.88,0.0,S,Fair,84.0,72.0,66.0,6.0,0.0,29.49,0.0,64.44444444444444,57.77777777777778
1891,1891,17753,NDIR-SERT,2022-03-19,20,12.62,0.0,SSE,Fair,82.0,72.0,70.0,5.0,0.0,29.52,0.0,63.333333333333336,57.77777777777778
1900,1900,17846,NDIR-SERT,2022-03-20,6,8.01,0.0,CALM,Fair,79.0,73.0,83.0,0.0,0.0,29.55,0.0,61.666666666666664,58.333333333333336
1901,1901,17854,NDIR-SERT,2022-03-20,7,7.53,0.0,VAR,Fair,79.0,73.0,83.0,2.0,0.0,29.58,0.0,61.666666666666664,58.333333333333336
1902,1902,17860,NDIR-SERT,2022-03-20,8,6.79,0.0,VAR,Fair,81.0,73.0,79.0,2.0,0.0,29.61,0.0,62.77777777777778,58.333333333333336
1903,1903,17873,NDIR-SERT,2022-03-20,9,4.9,0.0,SE,Fair,82.0,73.0,74.0,5.0,0.0,29.64,0.0,63.333333333333336,58.333333333333336
1904,1904,17877,NDIR-SERT,2022-03-20,10,1.81,1.28,SE,Fair,86.0,75.0,70.0,7.0,0.0,29.64,0.0,65.55555555555556,59.44444444444444
1905,1905,17888,NDIR-SERT,2022-03-20,11,6.61,4.53,SSE,Partly Cloudy,88.0,75.0,66.0,12.0,0.0,29.64,0.0,66.66666666666667,59.44444444444444
1906,1906,17900,NDIR-SERT,2022-03-20,12,14.01,0.39,SSE,Partly Cloudy,91.0,77.0,63.0,8.0,0.0,29.61,0.0,68.33333333333333,60.55555555555556
1907,1907,17905,NDIR-SERT,2022-03-20,13,2.13,3.7,S,Fair,91.0,73.0,55.0,7.0,0.0,29.58,0.0,68.33333333333333,58.333333333333336
