,level_0,id,name,new_date,hour,demand_kWh,supply_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in)
2348,2348,22071,NDIR-SERT,2022-04-09,17,5.47,0.04,VAR,Fair,93,61,34,2,0,29.55,0.0
2349,2349,22083,NDIR-SERT,2022-04-09,18,9.66,0.0,S,Haze,91,63,38,3,0,29.55,0.0
2350,2350,22090,NDIR-SERT,2022-04-09,19,12.23,0.0,S,Haze,88,64,46,3,0,29.55,0.0
2351,2351,22101,NDIR-SERT,2022-04-09,20,11.38,0.0,S,Haze,84,66,55,2,0,29.58,0.0
2352,2352,22106,NDIR-SERT,2022-04-09,21,10.28,0.0,,,,,,,,,
2353,2353,22117,NDIR-SERT,2022-04-09,22,9.8,0.0,,,,,,,,,
2354,2354,22124,NDIR-SERT,2022-04-09,23,9.57,0.0,,,,,,,,,
2355,2355,22145,NDIR-SERT,2022-04-10,1,9.09,0.0,,,,,,,,,
2356,2356,22152,NDIR-SERT,2022-04-10,2,8.82,0.0,,,,,,,,,
2357,2357,22161,NDIR-SERT,2022-04-10,3,8.39,0.0,,,,,,,,,
2358,2358,22171,NDIR-SERT,2022-04-10,4,8.26,0.0,,,,,,,,,
2359,2359,22180,NDIR-SERT,2022-04-10,5,8.28,0.0,,,,,,,,,
2360,2360,22187,NDIR-SERT,2022-04-10,6,7.97,0.0,ESE,Fog,72,68,88,2,0,29.64,0.0
2361,2361,22199,NDIR-SERT,2022-04-10,7,6.3,0.0,VAR,Fog,75,68,78,2,0,29.64,0.0
2362,2362,22210,NDIR-SERT,2022-04-10,8,3.62,0.12,VAR,Haze,79,68,69,2,0,29.67,0.0
2363,2363,22219,NDIR-SERT,2022-04-10,9,0.61,1.45,VAR,Haze,84,64,51,2,0,29.70,0.0
2364,2364,22227,NDIR-SERT,2022-04-10,10,7.33,0.15,E,Haze,88,63,43,3,0,29.70,0.0
2365,2365,22233,NDIR-SERT,2022-04-10,11,8.63,0.36,VAR,Haze,90,61,38,3,0,29.70,0.0
2366,2366,22243,NDIR-SERT,2022-04-10,15,1.33,0.39,SSE,Fair,97,61,30,5,0,29.55,0.0
2367,2367,22250,NDIR-SERT,2022-04-10,16,12.41,0.0,VAR,Fair,97,61,30,2,0,29.52,0.0
2368,2368,22259,NDIR-SERT,2022-04-10,17,8.83,0.01,VAR,Haze,97,63,32,1,0,29.52,0.0
2369,2369,22270,NDIR-SERT,2022-04-10,18,10.39,0.0,VAR,Haze,93,64,38,2,0,29.52,0.0
2370,2370,22280,NDIR-SERT,2022-04-10,19,12.4,0.0,CALM,Haze,86,68,55,0,0,29.52,0.0
2371,2371,22290,NDIR-SERT,2022-04-10,20,10.47,0.0,ESE,Haze,82,70,66,1,0,29.55,0.0
2372,2372,22299,NDIR-SERT,2022-04-10,21,9.53,0.0,,,,,,,,,
2373,2373,22304,NDIR-SERT,2022-04-10,22,9.36,0.0,,,,,,,,,
2374,2374,22316,NDIR-SERT,2022-04-10,23,9.57,0.0,,,,,,,,,
2375,2375,22336,NDIR-SERT,2022-04-11,1,8.89,0.0,,,,,,,,,
2376,2376,22340,NDIR-SERT,2022-04-11,2,8.95,0.0,,,,,,,,,
2377,2377,22350,NDIR-SERT,2022-04-11,3,8.8,0.0,,,,,,,,,
2378,2378,22358,NDIR-SERT,2022-04-11,4,8.78,0.0,,,,,,,,,
2379,2379,22370,NDIR-SERT,2022-04-11,5,8.53,0.0,,,,,,,,,
2380,2380,22381,NDIR-SERT,2022-04-11,6,8.21,0.0,SSE,Haze,81,70,70,5,0,29.61,0.0
2381,2381,22386,NDIR-SERT,2022-04-11,7,7.86,0.0,SSE,Haze,81,70,70,5,0,29.61,0.0
2382,2382,22397,NDIR-SERT,2022-04-11,8,6.04,0.0,S,Haze,84,70,62,5,0,29.64,0.0
2383,2383,22404,NDIR-SERT,2022-04-11,9,23.63,0.03,S,Haze,86,70,58,12,0,29.67,0.0
2384,2384,22412,NDIR-SERT,2022-04-11,10,34.83,0.0,SSE,Haze,90,72,55,10,0,29.64,0.0
2385,2385,22424,NDIR-SERT,2022-04-11,11,28.03,0.0,S,Haze,91,72,52,8,0,29.64,0.0
2386,2386,22435,NDIR-SERT,2022-04-11,12,31.12,0.0,SW,Haze,93,72,49,8,0,29.61,0.0
2387,2387,22442,NDIR-SERT,2022-04-11,13,30.28,0.0,VAR,Haze,97,70,41,5,0,29.58,0.0
2388,2388,22452,NDIR-SERT,2022-04-11,14,34.02,0.0,S,Haze,95,70,44,5,0,29.55,0.0
2389,2389,22458,NDIR-SERT,2022-04-11,15,39.77,0.0,S,Haze,97,68,39,5,0,29.52,0.0
2390,2390,22467,NDIR-SERT,2022-04-11,16,40.25,0.0,S,Fair,97,68,39,3,0,29.49,0.0
2391,2391,22475,NDIR-SERT,2022-04-11,17,40.12,0.0,SSW,Fair,97,68,39,5,0,29.46,0.0
2392,2392,22486,NDIR-SERT,2022-04-11,18,23.77,0.0,SSE,Haze,95,70,44,5,0,29.49,0.0
2393,2393,22494,NDIR-SERT,2022-04-11,19,13.54,0.0,SSE,Haze,91,72,52,6,0,29.49,0.0
2394,2394,22506,NDIR-SERT,2022-04-11,20,11.0,0.0,S,Haze,90,73,59,3,0,29.52,0.0
2395,2395,22516,NDIR-SERT,2022-04-11,21,10.13,0.0,,,,,,,,,
2396,2396,22523,NDIR-SERT,2022-04-11,22,9.84,0.0,,,,,,,,,
2397,2397,22534,NDIR-SERT,2022-04-11,23,9.35,0.0,,,,,,,,,
2398,2398,22550,NDIR-SERT,2022-04-12,1,9.04,0.0,,,,,,,,,
2399,2399,22558,NDIR-SERT,2022-04-12,2,8.9,0.0,,,,,,,,,
2400,2400,22567,NDIR-SERT,2022-04-12,3,8.7,0.0,,,,,,,,,
2401,2401,22576,NDIR-SERT,2022-04-12,4,8.64,0.0,,,,,,,,,
2402,2402,22583,NDIR-SERT,2022-04-12,5,8.78,0.0,,,,,,,,,
2403,2403,22594,NDIR-SERT,2022-04-12,6,8.39,0.0,SSE,Fog,79,73,83,2,0,29.58,0.0
2404,2404,22604,NDIR-SERT,2022-04-12,7,7.92,0.0,SE,Fog,81,75,84,2,0,29.61,0.0
2405,2405,22615,NDIR-SERT,2022-04-12,8,4.99,0.12,SSE,Haze,84,75,74,7,0,29.64,0.0
2406,2406,22620,NDIR-SERT,2022-04-12,9,7.18,0.15,SSE,Haze,88,77,70,9,0,29.64,0.0
2407,2407,22628,NDIR-SERT,2022-04-12,10,16.11,0.0,S,Fair,90,75,62,6,0,29.64,0.0
2408,2408,22641,NDIR-SERT,2022-04-12,11,27.38,0.0,VAR,Fair,91,72,52,3,0,29.64,0.0
2409,2409,22651,NDIR-SERT,2022-04-12,12,33.53,0.0,VAR,Fair,95,66,39,3,0,29.61,0.0
2410,2410,22657,NDIR-SERT,2022-04-12,13,30.56,0.0,SW,Fair,97,63,32,6,0,29.55,0.0
2411,2411,22666,NDIR-SERT,2022-04-12,14,27.78,0.0,W,Fair,99,59,27,8,0,29.49,0.0
2412,2412,22677,NDIR-SERT,2022-04-12,15,28.58,0.0,W,Fair,100,61,27,5,0,29.46,0.0
2413,2413,22687,NDIR-SERT,2022-04-12,16,34.16,0.0,SSW,Fair,99,61,29,6,0,29.46,0.0
2414,2414,22691,NDIR-SERT,2022-04-12,17,24.8,0.0,SSW,Fair,99,59,27,3,0,29.43,0.0
2415,2415,22700,NDIR-SERT,2022-04-12,18,11.64,0.0,SSE,Fair,95,61,32,5,0,29.43,0.0
2416,2416,22713,NDIR-SERT,2022-04-12,19,13.76,0.0,SE,Fair,90,63,40,3,0,29.46,0.0
2417,2417,22720,NDIR-SERT,2022-04-12,20,11.16,0.0,SSE,Fair,88,66,49,3,0,29.46,0.0
2418,2418,22728,NDIR-SERT,2022-04-12,21,10.7,0.0,,,,,,,,,
2419,2419,22741,NDIR-SERT,2022-04-12,22,10.06,0.0,,,,,,,,,
2420,2420,22745,NDIR-SERT,2022-04-12,23,10.1,0.0,,,,,,,,,
2421,2421,22767,NDIR-SERT,2022-04-13,1,9.5,0.0,,,,,,,,,
2422,2422,22775,NDIR-SERT,2022-04-13,2,9.28,0.0,,,,,,,,,
2423,2423,22782,NDIR-SERT,2022-04-13,3,8.79,0.0,,,,,,,,,
2424,2424,22792,NDIR-SERT,2022-04-13,4,8.94,0.0,,,,,,,,,
2425,2425,22802,NDIR-SERT,2022-04-13,5,8.59,0.0,,,,,,,,,
2426,2426,22813,NDIR-SERT,2022-04-13,6,8.43,0.0,SE,Haze,81,73,79,5,0,29.52,0.0
2427,2427,22818,NDIR-SERT,2022-04-13,7,7.31,0.0,SE,Haze,81,73,79,7,0,29.55,0.0
2428,2428,22830,NDIR-SERT,2022-04-13,8,4.45,0.02,SSE,Haze,84,75,74,9,0,29.58,0.0
2429,2429,22836,NDIR-SERT,2022-04-13,9,0.78,0.88,SSE,Haze,88,75,66,8,0,29.61,0.0
2430,2430,22850,NDIR-SERT,2022-04-13,10,0.0,5.42,SSE,Haze,90,72,55,7,0,29.61,0.0
2431,2431,22856,NDIR-SERT,2022-04-13,11,0.0,7.67,SSW,Haze,91,72,52,6,0,29.58,0.0
2432,2432,22862,NDIR-SERT,2022-04-13,13,0.0,8.0,SSW,Haze,97,68,39,6,0,29.52,0.0
2433,2433,22876,NDIR-SERT,2022-04-13,14,0.0,7.5,VAR,Haze,99,66,35,3,0,29.49,0.0
2434,2434,22883,NDIR-SERT,2022-04-13,15,0.0,5.13,WSW,Haze,99,63,30,6,0,29.46,0.0
2435,2435,22891,NDIR-SERT,2022-04-13,16,0.6,0.8,W,Haze,100,63,29,3,0,29.43,0.0
2436,2436,22899,NDIR-SERT,2022-04-13,17,5.23,0.0,VAR,Haze,100,64,31,1,0,29.40,0.0
2437,2437,22907,NDIR-SERT,2022-04-13,18,9.95,0.0,SSE,Haze,97,66,37,5,0,29.43,0.0
2438,2438,22920,NDIR-SERT,2022-04-13,19,11.86,0.0,ESE,Haze,91,70,49,2,0,29.46,0.0
2439,2439,22929,NDIR-SERT,2022-04-13,20,11.1,0.0,CALM,Haze,90,72,55,0,0,29.46,0.0
2440,2440,22936,NDIR-SERT,2022-04-13,21,10.81,0.0,,,,,,,,,
2441,2441,22945,NDIR-SERT,2022-04-13,22,10.16,0.0,,,,,,,,,
2442,2442,22953,NDIR-SERT,2022-04-13,23,9.86,0.0,,,,,,,,,
2443,2443,22972,NDIR-SERT,2022-04-14,1,9.51,0.0,,,,,,,,,
2444,2444,22983,NDIR-SERT,2022-04-14,2,9.16,0.0,,,,,,,,,
2445,2445,22988,NDIR-SERT,2022-04-14,3,9.34,0.0,,,,,,,,,
2446,2446,22997,NDIR-SERT,2022-04-14,4,8.94,0.0,,,,,,,,,
2447,2447,23008,NDIR-SERT,2022-04-14,5,9.0,0.0,,,,,,,,,
2448,2448,23019,NDIR-SERT,2022-04-14,6,8.64,0.0,ESE,Haze,79,70,74,3,0,29.52,0.0
2449,2449,23027,NDIR-SERT,2022-04-14,7,7.6,0.0,ESE,Haze,79,72,78,3,0,29.55,0.0
2450,2450,23034,NDIR-SERT,2022-04-14,8,4.64,0.0,SSE,Fair,82,73,74,8,0,29.58,0.0
2451,2451,23046,NDIR-SERT,2022-04-14,9,0.71,1.37,SSE,Fair,88,75,66,10,0,29.61,0.0
2452,2452,23055,NDIR-SERT,2022-04-14,10,0.0,4.01,S,Fair,91,75,59,9,0,29.61,0.0
2453,2453,23060,NDIR-SERT,2022-04-14,11,0.0,6.5,S,Fair,95,77,56,6,0,29.58,0.0
2454,2454,23074,NDIR-SERT,2022-04-14,12,0.0,7.03,SE,Fair,95,75,53,5,0,29.58,0.0
2455,2455,23081,NDIR-SERT,2022-04-14,13,0.0,6.29,SSE,Fair,97,73,47,6,0,29.55,0.0
2456,2456,23091,NDIR-SERT,2022-04-14,14,0.0,4.89,VAR,Fair,99,73,44,2,0,29.49,0.0
2457,2457,23100,NDIR-SERT,2022-04-14,15,0.02,2.5,VAR,Haze,100,68,35,5,0,29.46,0.0
2458,2458,23108,NDIR-SERT,2022-04-14,16,2.78,0.01,VAR,Haze,100,63,29,2,0,29.43,0.0
2459,2459,23115,NDIR-SERT,2022-04-14,17,6.3,0.0,S,Fair,100,64,31,6,0,29.43,0.0
2460,2460,23125,NDIR-SERT,2022-04-14,18,9.05,0.0,S,Fair,99,63,30,5,0,29.43,0.0
2461,2461,23137,NDIR-SERT,2022-04-14,19,9.76,0.0,S,Fair,93,68,44,3,0,29.46,0.0
2462,2462,23142,NDIR-SERT,2022-04-14,20,11.49,0.0,SSW,Fair,91,66,43,3,0,29.49,0.0
2463,2463,23154,NDIR-SERT,2022-04-14,21,11.31,0.0,,,,,,,,,
2464,2464,23163,NDIR-SERT,2022-04-14,22,10.79,0.0,,,,,,,,,
2465,2465,23168,NDIR-SERT,2022-04-14,23,10.22,0.0,,,,,,,,,
2466,2466,23188,NDIR-SERT,2022-04-15,1,9.73,0.0,,,,,,,,,
2467,2467,23195,NDIR-SERT,2022-04-15,2,9.66,0.0,,,,,,,,,
2468,2468,23207,NDIR-SERT,2022-04-15,3,9.38,0.0,,,,,,,,,
2469,2469,23217,NDIR-SERT,2022-04-15,4,9.34,0.0,,,,,,,,,
2470,2470,23225,NDIR-SERT,2022-04-15,5,8.95,0.0,,,,,,,,,
2471,2471,23233,NDIR-SERT,2022-04-15,6,8.61,0.0,VAR,Fog,79,72,78,2,0,29.52,0.0
2472,2472,23244,NDIR-SERT,2022-04-15,7,7.8,0.0,E,Fog,79,73,83,1,0,29.55,0.0
2473,2473,23252,NDIR-SERT,2022-04-15,8,4.58,0.0,SE,Fair,84,70,62,3,0,29.58,0.0
2474,2474,23261,NDIR-SERT,2022-04-15,9,0.61,1.21,SSE,Fair,90,68,49,6,0,29.61,0.0
2475,2475,23267,NDIR-SERT,2022-04-15,10,0.0,5.22,SE,Fair,93,66,41,6,0,29.61,0.0
2476,2476,23279,NDIR-SERT,2022-04-15,11,0.0,6.95,S,Fair,95,66,39,5,0,29.58,0.0
2477,2477,23287,NDIR-SERT,2022-04-15,12,0.0,6.01,ESE,Fair,97,66,37,6,0,29.58,0.0
2478,2478,23297,NDIR-SERT,2022-04-15,13,0.0,5.91,VAR,Fair,99,64,32,6,0,29.55,0.0
2479,2479,23306,NDIR-SERT,2022-04-15,14,0.26,1.04,VAR,Fair,100,66,33,5,0,29.49,0.0
2480,2480,23313,NDIR-SERT,2022-04-15,15,1.31,0.14,S,Fair,100,63,29,5,0,29.46,0.0
2481,2481,23323,NDIR-SERT,2022-04-15,16,2.99,0.07,S,Fair,100,63,29,5,0,29.43,0.0
2482,2482,23333,NDIR-SERT,2022-04-15,17,7.84,0.0,S,Fair,100,63,29,5,0,29.43,0.0
2483,2483,23344,NDIR-SERT,2022-04-15,18,11.3,0.0,S,Fair,97,64,34,5,0,29.43,0.0
2484,2484,23351,NDIR-SERT,2022-04-15,19,13.11,0.0,S,Fair,95,63,34,5,0,29.46,0.0
2485,2485,23357,NDIR-SERT,2022-04-15,20,10.67,0.0,VAR,Fair,91,66,43,2,0,29.46,0.0
2486,2486,23370,NDIR-SERT,2022-04-15,21,11.63,0.0,,,,,,,,,
2487,2487,23379,NDIR-SERT,2022-04-15,22,13.62,0.0,,,,,,,,,
2488,2488,23387,NDIR-SERT,2022-04-15,23,13.31,0.0,,,,,,,,,
2489,2489,23405,NDIR-SERT,2022-04-16,1,11.41,0.0,,,,,,,,,
2490,2490,23411,NDIR-SERT,2022-04-16,2,9.84,0.0,,,,,,,,,
2491,2491,23421,NDIR-SERT,2022-04-16,3,9.83,0.0,,,,,,,,,
2492,2492,23430,NDIR-SERT,2022-04-16,4,9.49,0.0,,,,,,,,,
2493,2493,23439,NDIR-SERT,2022-04-16,5,9.39,0.0,,,,,,,,,
2494,2494,23447,NDIR-SERT,2022-04-16,6,9.37,0.0,SSE,Haze,81,68,65,2,0,29.52,0.0
2495,2495,23456,NDIR-SERT,2022-04-16,7,7.91,0.0,ESE,Fair,82,68,62,5,0,29.55,0.0
2496,2496,23469,NDIR-SERT,2022-04-16,8,4.86,0.0,SSE,Fair,86,70,58,8,0,29.58,0.0
2497,2497,23474,NDIR-SERT,2022-04-16,9,0.89,0.99,SSE,Fair,90,72,55,9,0,29.58,0.0
2498,2498,23484,NDIR-SERT,2022-04-16,10,0.0,5.34,SE,Fair,91,72,52,8,0,29.61,0.0
2499,2499,23493,NDIR-SERT,2022-04-16,11,0.0,7.72,SSE,Fair,95,72,47,6,0,29.58,0.0
2500,2500,23504,NDIR-SERT,2022-04-16,12,0.0,7.43,VAR,Fair,97,70,41,5,0,29.55,0.0
2501,2501,23515,NDIR-SERT,2022-04-16,13,0.0,6.06,SSE,Fair,99,68,37,5,0,29.52,0.0
2502,2502,23520,NDIR-SERT,2022-04-16,14,0.0,7.34,SW,Fair,100,64,31,5,0,29.49,0.0
2503,2503,23530,NDIR-SERT,2022-04-16,15,0.04,4.55,S,Fair,100,63,29,6,0,29.46,0.0
2504,2504,23541,NDIR-SERT,2022-04-16,16,2.29,0.78,SSE,Fair,100,63,29,8,0,29.43,0.0
2505,2505,23547,NDIR-SERT,2022-04-16,17,8.9,0.0,S,Fair,100,61,27,7,0,29.40,0.0
2506,2506,23559,NDIR-SERT,2022-04-16,18,12.5,0.0,S,Fair,99,63,30,5,0,29.40,0.0
2507,2507,23565,NDIR-SERT,2022-04-16,19,13.49,0.0,S,Fair,93,64,38,5,0,29.43,0.0
2508,2508,23578,NDIR-SERT,2022-04-16,20,12.92,0.0,E,Fair,91,68,46,2,0,29.46,0.0
2509,2509,23584,NDIR-SERT,2022-04-16,21,12.31,0.0,,,,,,,,,
2510,2510,23591,NDIR-SERT,2022-04-16,22,11.28,0.0,,,,,,,,,
2511,2511,23605,NDIR-SERT,2022-04-16,23,14.39,0.0,,,,,,,,,
2512,2512,23621,NDIR-SERT,2022-04-17,1,10.72,0.0,,,,,,,,,
2513,2513,23629,NDIR-SERT,2022-04-17,2,8.49,0.0,,,,,,,,,
2514,2514,23639,NDIR-SERT,2022-04-17,3,9.09,0.0,,,,,,,,,
2515,2515,23645,NDIR-SERT,2022-04-17,4,11.39,0.0,,,,,,,,,
2516,2516,23658,NDIR-SERT,2022-04-17,5,10.64,0.0,,,,,,,,,
2517,2517,23665,NDIR-SERT,2022-04-17,6,9.75,0.0,SSE,Haze,82,72,70,5,0,29.55,0.0
2518,2518,23677,NDIR-SERT,2022-04-17,7,8.27,0.0,SE,Fair,82,72,70,5,0,29.58,0.0
2519,2519,23685,NDIR-SERT,2022-04-17,8,5.28,0.0,SE,Fair,86,72,62,6,0,29.61,0.0
2520,2520,23694,NDIR-SERT,2022-04-17,9,1.19,0.83,S,Fair,90,73,59,8,0,29.64,0.0
2521,2521,23699,NDIR-SERT,2022-04-17,10,0.0,5.28,SSE,Fair,91,72,52,9,0,29.64,0.0
2522,2522,23710,NDIR-SERT,2022-04-17,11,4.65,4.97,SSE,Fair,93,72,49,8,0,29.64,0.0
2523,2523,23718,NDIR-SERT,2022-04-17,12,14.94,0.0,SSE,Fair,95,72,47,8,0,29.61,0.0
2524,2524,23726,NDIR-SERT,2022-04-17,13,13.37,0.0,SSE,Fair,97,70,41,8,0,29.58,0.0
2525,2525,23738,NDIR-SERT,2022-04-17,14,14.63,0.0,SSW,Partly Cloudy,99,70,39,7,0,29.52,0.0
2526,2526,23747,NDIR-SERT,2022-04-17,15,16.11,0.0,S,Fair,99,68,37,6,0,29.49,0.0
2527,2527,23754,NDIR-SERT,2022-04-17,16,21.12,0.0,S,Fair,100,64,31,7,0,29.46,0.0
2528,2528,23765,NDIR-SERT,2022-04-17,17,23.24,0.0,SE,Fair,99,64,32,5,0,29.46,0.0
2529,2529,23771,NDIR-SERT,2022-04-17,18,28.98,0.0,SSE,Fair,97,64,34,6,0,29.49,0.0
2530,2530,23784,NDIR-SERT,2022-04-17,19,21.1,0.0,SE,Fair,90,68,49,14,0,29.55,0.0
2531,2531,23794,NDIR-SERT,2022-04-17,20,17.79,0.0,ESE,Fair,84,72,66,9,0,29.55,0.0
2532,2532,23801,NDIR-SERT,2022-04-17,21,20.02,0.0,,,,,,,,,
2533,2533,23811,NDIR-SERT,2022-04-17,22,18.58,0.0,,,,,,,,,
2534,2534,23821,NDIR-SERT,2022-04-17,23,17.95,0.0,,,,,,,,,
2535,2535,23838,NDIR-SERT,2022-04-18,1,16.93,0.0,,,,,,,,,
2536,2536,23844,NDIR-SERT,2022-04-18,2,16.44,0.0,,,,,,,,,
2537,2537,23857,NDIR-SERT,2022-04-18,3,11.11,0.0,,,,,,,,,
2538,2538,23862,NDIR-SERT,2022-04-18,4,9.95,0.0,,,,,,,,,
2539,2539,23872,NDIR-SERT,2022-04-18,5,9.82,0.0,,,,,,,,,
2540,2540,23882,NDIR-SERT,2022-04-18,6,9.11,0.0,E,Partly Cloudy,79,75,89,3,0,29.67,0.0
2541,2541,23889,NDIR-SERT,2022-04-18,7,8.93,0.0,VAR,Fair,79,75,89,1,0,29.67,0.0
2542,2542,23899,NDIR-SERT,2022-04-18,8,6.11,0.0,E,Fair,82,73,74,3,0,29.70,0.0
2543,2543,23908,NDIR-SERT,2022-04-18,9,11.85,0.0,VAR,Fair,86,72,62,3,0,29.70,0.0
2544,2544,23915,NDIR-SERT,2022-04-18,10,43.4,0.0,VAR,Mostly Cloudy,88,72,58,2,0,29.70,0.0
2545,2545,23925,NDIR-SERT,2022-04-18,11,46.88,0.0,VAR,Fair,90,73,59,3,0,29.70,0.0
2546,2546,23938,NDIR-SERT,2022-04-18,12,50.7,0.0,VAR,Mostly Cloudy,91,72,52,5,0,29.67,0.0
2547,2547,23943,NDIR-SERT,2022-04-18,13,46.89,0.0,NW,Mostly Cloudy,93,72,49,6,0,29.64,0.0
2548,2548,23956,NDIR-SERT,2022-04-18,14,52.78,0.0,VAR,Mostly Cloudy,91,72,52,5,0,29.61,0.0
2549,2549,23961,NDIR-SERT,2022-04-18,15,61.42,0.0,VAR,T-Storm,77,77,100,5,0,29.58,0.0
2550,2550,23970,NDIR-SERT,2022-04-18,16,47.75,0.0,ENE,Fair,79,75,89,7,0,29.61,0.0
2551,2551,23983,NDIR-SERT,2022-04-18,17,42.94,0.0,ESE,Fair,79,75,89,8,0,29.61,0.0
2552,2552,23988,NDIR-SERT,2022-04-18,18,21.6,0.0,SE,Fair,77,75,94,8,0,29.61,0.0
2553,2553,23998,NDIR-SERT,2022-04-18,19,12.11,0.0,VAR,Fair,77,75,94,2,0,29.64,0.0
2554,2554,24010,NDIR-SERT,2022-04-18,20,11.46,0.0,VAR,Fair,79,72,78,1,0,29.64,0.0
2555,2555,24017,NDIR-SERT,2022-04-18,21,11.61,0.0,,,,,,,,,
2556,2556,24024,NDIR-SERT,2022-04-18,22,12.16,0.0,,,,,,,,,
2557,2557,24034,NDIR-SERT,2022-04-18,23,11.94,0.0,,,,,,,,,
2558,2558,24055,NDIR-SERT,2022-04-19,1,11.53,0.0,,,,,,,,,
2559,2559,24060,NDIR-SERT,2022-04-19,2,11.14,0.0,,,,,,,,,
2560,2560,24069,NDIR-SERT,2022-04-19,3,9.22,0.0,,,,,,,,,
2561,2561,24079,NDIR-SERT,2022-04-19,4,9.0,0.0,,,,,,,,,
2562,2562,24090,NDIR-SERT,2022-04-19,5,8.99,0.0,,,,,,,,,
2563,2563,24096,NDIR-SERT,2022-04-19,6,7.57,0.0,VAR,Fair,75,75,100,1,0,29.73,0.0
2564,2564,24109,NDIR-SERT,2022-04-19,7,7.22,0.0,N,Fair,77,73,89,3,0,29.75,0.0
2565,2565,24115,NDIR-SERT,2022-04-19,8,4.92,0.16,VAR,Fair,81,72,74,2,0,29.78,0.0
2566,2566,24122,NDIR-SERT,2022-04-19,9,19.05,0.01,NNE,Fair,84,70,62,6,0,29.78,0.0
2567,2567,24135,NDIR-SERT,2022-04-19,10,22.99,0.0,ENE,Fair,88,70,55,5,0,29.78,0.0
2568,2568,24145,NDIR-SERT,2022-04-19,11,21.26,0.0,SE,Fair,90,68,49,3,0,29.75,0.0
2569,2569,24151,NDIR-SERT,2022-04-19,12,24.67,0.0,VAR,Fair,91,68,46,3,0,29.73,0.0
2570,2570,24163,NDIR-SERT,2022-04-19,13,24.19,0.0,VAR,Fair,93,66,41,3,0,29.70,0.0
2571,2571,24172,NDIR-SERT,2022-04-19,14,32.34,0.0,SW,Partly Cloudy,93,68,44,7,0,29.67,0.0
2572,2572,24176,NDIR-SERT,2022-04-19,15,40.33,0.0,VAR,Mostly Cloudy,93,68,44,5,0,29.64,0.0
2573,2573,24185,NDIR-SERT,2022-04-19,16,45.31,0.0,S,Mostly Cloudy,93,68,44,8,0,29.61,0.0
2574,2574,24198,NDIR-SERT,2022-04-19,17,39.68,0.0,S,Partly Cloudy,91,70,49,8,0,29.61,0.0
2575,2575,24206,NDIR-SERT,2022-04-19,18,23.14,0.0,SE,Mostly Cloudy,86,72,62,3,0,29.61,0.0
2576,2576,24216,NDIR-SERT,2022-04-19,19,18.64,0.0,SE,Fair,84,73,70,7,0,29.64,0.0
2577,2577,24224,NDIR-SERT,2022-04-19,20,15.95,0.0,SE,Fair,82,73,74,3,0,29.67,0.0
2578,2578,24234,NDIR-SERT,2022-04-19,21,12.99,0.0,,,,,,,,,
2579,2579,24242,NDIR-SERT,2022-04-19,22,11.48,0.0,,,,,,,,,
2580,2580,24251,NDIR-SERT,2022-04-19,23,10.98,0.0,,,,,,,,,
2581,2581,24269,NDIR-SERT,2022-04-20,1,10.28,0.0,,,,,,,,,
2582,2582,24276,NDIR-SERT,2022-04-20,2,9.95,0.0,,,,,,,,,
2583,2583,24285,NDIR-SERT,2022-04-20,3,9.81,0.0,,,,,,,,,
2584,2584,24298,NDIR-SERT,2022-04-20,4,9.49,0.0,,,,,,,,,
2585,2585,24307,NDIR-SERT,2022-04-20,5,9.79,0.0,,,,,,,,,
2586,2586,24312,NDIR-SERT,2022-04-20,6,8.36,0.0,VAR,Mostly Cloudy,79,73,83,1,0,29.70,0.0
2587,2587,24324,NDIR-SERT,2022-04-20,7,8.24,0.0,VAR,Mostly Cloudy,79,73,83,1,0,29.70,0.0
2588,2588,24334,NDIR-SERT,2022-04-20,8,6.0,0.02,VAR,Fair,82,72,70,2,0,29.73,0.0
2589,2589,24339,NDIR-SERT,2022-04-20,9,13.09,0.12,S,Fair,84,72,66,5,0,29.73,0.0
2590,2590,24352,NDIR-SERT,2022-04-20,10,25.2,0.0,S,Fair,88,70,55,5,0,29.73,0.0
2591,2591,24357,NDIR-SERT,2022-04-20,11,27.08,0.0,SSW,Partly Cloudy,90,68,49,6,0,29.70,0.0
2592,2592,24369,NDIR-SERT,2022-04-20,12,25.77,0.0,VAR,Partly Cloudy,91,68,46,6,0,29.70,0.0
2593,2593,24376,NDIR-SERT,2022-04-20,13,27.2,0.0,VAR,Partly Cloudy,93,68,44,3,0,29.64,0.0
2594,2594,24385,NDIR-SERT,2022-04-20,14,33.31,0.0,S,Partly Cloudy,93,68,44,5,0,29.61,0.0
2595,2595,24391,NDIR-SERT,2022-04-20,15,40.61,0.0,SW,Partly Cloudy,95,66,39,6,0,29.58,0.0
2596,2596,24399,NDIR-SERT,2022-04-20,16,46.5,0.0,SW,Fair,95,68,41,5,0,29.55,0.0
2597,2597,24411,NDIR-SERT,2022-04-20,17,43.53,0.0,NNW,Partly Cloudy,90,68,49,3,0,29.55,0.0
2598,2598,24419,NDIR-SERT,2022-04-20,18,25.27,0.0,WSW,Light Rain,81,73,79,10,0,29.58,0.0
2599,2599,24426,NDIR-SERT,2022-04-20,19,20.84,0.0,VAR,Fair,79,77,94,2,0,29.58,0.0
