id,new_date,hour,load_kW,demand_kWh,supply_kWh,net_kWh
68012,2022-12-27,11,25.31,6.28,0.13,-6.15
68021,2022-12-27,12,26.15,6.05,0.24,-5.81
68030,2022-12-27,13,21.56,3.91,0.39,-3.52
68040,2022-12-27,14,33.86,9.48,0.02,-9.46
68050,2022-12-27,15,32.12,14.11,0,-14.11
68057,2022-12-27,16,30.59,20.86,0,-20.86
68066,2022-12-27,17,16.27,14.9,0,-14.9
68077,2022-12-27,18,8.06,12.79,0,-12.79
68084,2022-12-27,19,4.9,9.23,0,-9.23
68093,2022-12-27,20,9.48,6.03,0,-6.03
68102,2022-12-27,21,5.88,5.81,0,-5.81
68113,2022-12-27,22,5.74,5.71,0,-5.71
68120,2022-12-27,23,6.31,5.76,0,-5.76
68129,2022-12-28,1,5.81,5.81,0,-5.81
68139,2022-12-28,2,5.76,5.52,0,-5.52
68147,2022-12-28,3,5.89,5.55,0,-5.55
68156,2022-12-28,4,5.66,5.4,0,-5.4
68165,2022-12-28,5,5.93,5.55,0,-5.55
68174,2022-12-28,6,4.25,5.42,0,-5.42
68183,2022-12-28,7,4.24,4.85,0,-4.85
68192,2022-12-28,8,6.44,3.4,0.03,-3.37
68201,2022-12-28,9,13.59,1.14,0.69,-0.45
68210,2022-12-28,10,22.37,2.39,0.18,-2.21
68219,2022-12-28,11,24,8.96,0.02,-8.94
68228,2022-12-28,12,21.25,4.97,0.1,-4.87
68238,2022-12-28,14,30.82,9.89,0.02,-9.87
68246,2022-12-28,15,26.21,13.01,0,-13.01
68255,2022-12-28,16,21.61,15.78,0,-15.78
68264,2022-12-28,17,12.01,11.57,0,-11.57
68273,2022-12-28,18,8.14,9.54,0,-9.54
68282,2022-12-28,19,4.97,8.36,0,-8.36
68291,2022-12-28,20,7.98,5.91,0,-5.91
68300,2022-12-28,21,6.27,6.09,0,-6.09
68310,2022-12-28,22,5.1,5.77,0,-5.77
68318,2022-12-28,23,6.39,6.06,0,-6.06
68327,2022-12-29,1,5.81,5.57,0,-5.57
68339,2022-12-29,2,5.76,5.53,0,-5.53
68345,2022-12-29,5,6.33,5.43,0,-5.43
68355,2022-12-29,6,3.99,5.24,0,-5.24
68365,2022-12-29,7,5.49,4.56,0,-4.56
68372,2022-12-29,8,5.4,3.61,0.01,-3.6
68382,2022-12-29,9,12.3,0.64,0.59,-0.05
68390,2022-12-29,10,18.02,4.58,0.69,-3.89
68399,2022-12-29,11,21.73,1.7,1.06,-0.64
68410,2022-12-29,12,21.19,2.42,1.84,-0.58
68417,2022-12-29,13,22.69,0.88,2.04,1.16
68421,2022-12-29,14,20.01,3.56,0.76,-2.8
68430,2022-12-29,15,16.78,4.69,0.14,-4.55
68438,2022-12-29,16,19.81,12.42,0,-12.42
68448,2022-12-29,17,17.2,13.09,0,-13.09
68456,2022-12-29,18,1.06,12.83,0,-12.83
68465,2022-12-29,19,10.15,11.17,0,-11.17
68474,2022-12-29,20,10.09,10.19,0,-10.19
68483,2022-12-29,21,9.71,9.84,0,-9.84
68492,2022-12-29,22,9.83,9.9,0,-9.9
68501,2022-12-29,23,8.95,9.73,0,-9.73
68513,2022-12-30,2,9.6,9.44,0,-9.44
68522,2022-12-30,3,9.4,9.45,0,-9.45
68535,2022-12-30,5,7.96,9.25,0,-9.25
68543,2022-12-30,6,7.53,8.94,0,-8.94
68552,2022-12-30,7,8.75,8.03,0,-8.03
68566,2022-12-30,9,13.98,1.78,0.79,-0.99
68575,2022-12-30,10,24.77,0,6.22,6.22
68585,2022-12-30,11,32.53,0,12.45,12.45
68593,2022-12-30,12,34.85,0,13.88,13.88
68602,2022-12-30,14,29.68,0,12.76,12.76
68611,2022-12-30,15,20.68,0,9.21,9.21
68620,2022-12-30,16,7.19,0.01,3.71,3.7
68629,2022-12-30,17,5.08,1.82,0.07,-1.75
68639,2022-12-30,18,5.96,5.26,0,-5.26
68650,2022-12-30,20,5.82,5.51,0,-5.51
68659,2022-12-30,21,5.85,5.68,0,-5.68
68668,2022-12-30,22,6.23,5.78,0,-5.78
68677,2022-12-30,23,5.68,5.72,0,-5.72
68687,2022-12-31,2,5.5,5.43,0,-5.43
68697,2022-12-31,3,6.13,5.42,0,-5.42
68705,2022-12-31,4,5.65,5.37,0,-5.37
68714,2022-12-31,5,5.89,5.42,0,-5.42
68723,2022-12-31,6,3.97,5.22,0,-5.22
68733,2022-12-31,7,3.94,4.74,0,-4.74
68742,2022-12-31,8,6.81,3.65,0.02,-3.63
68750,2022-12-31,9,21.76,0.36,3.07,2.71
68759,2022-12-31,10,27.28,0,9.35,9.35
68768,2022-12-31,11,34.11,0,12.27,12.27
68777,2022-12-31,12,36.6,0,14.3,14.3
68786,2022-12-31,13,33.39,0,14.17,14.17
68795,2022-12-31,14,30.43,0,12.91,12.91
68804,2022-12-31,15,19.87,0,9.99,9.99
68814,2022-12-31,16,6.45,0.02,4.17,4.15
68824,2022-12-31,17,5.01,1.98,0.04,-1.94
68839,2022-12-31,19,4.14,5.33,0,-5.33
68846,2022-12-31,20,5.47,5.55,0,-5.55
68855,2022-12-31,21,5.59,5.7,0,-5.7
68864,2022-12-31,22,6.46,5.77,0,-5.77
68874,2022-12-31,23,6.22,5.83,0,-5.83
